Id,spx-2013-2018,len,datetime,open,high,low,close,volume,openinterest,TheStrategy,len,datetime,MACD,len,macd,signal,CrossOver,len,crossover,CrossDown,len,cross,ATR,len,atr,SMA,len,sma,Broker,len,cash,value,BuySell,len,buy,sell,Trades,len,pnlplus,pnlminus
1056,spx-2013-2018,1056,2017-04-20 23:59:59.999989,2342.69,2361.37,2340.91,2355.84,3647420000.0,0.0,TheStrategy,1056,736439.9999999999,MACD,1056,-2.5772520871296365,-1.1619393744800357,CrossOver,1056,0.0,CrossDown,1056,0.0,ATR,1056,16.955170117252294,SMA,1056,2357.474666666667,Broker,1056,10326.700000000004,10326.700000000004,BuySell,1056,,,Trades,1056,,
1057,spx-2013-2018,1057,2017-04-21 23:59:59.999989,2354.74,2356.18,2344.51,2348.69,3503360000.0,0.0,TheStrategy,1057,736440.9999999999,MACD,1057,-2.4175227797245498,-1.4130560555289386,CrossOver,1057,0.0,CrossDown,1057,0.0,ATR,1057,16.57765796601996,SMA,1057,2356.9353333333333,Broker,1057,10326.700000000004,10326.700000000004,BuySell,1057,,,Trades,1057,,
1058,spx-2013-2018,1058,2017-04-24 23:59:59.999989,2370.33,2376.98,2369.19,2374.15,3690650000.0,0.0,TheStrategy,1058,736443.9999999999,MACD,1058,-0.2338314673165769,-1.1772111378864663,CrossOver,1058,1.0,CrossDown,1058,0.0,ATR,1058,17.41425382558996,SMA,1058,2356.987,Broker,1058,10326.700000000004,10326.700000000004,BuySell,1058,,,Trades,1058,,
1059,spx-2013-2018,1059,2017-04-25 23:59:59.999989,2381.51,2392.48,2381.15,2388.61,3995240000.0,0.0,TheStrategy,1059,736444.9999999999,MACD,1059,2.6332068141123273,-0.41512754748670766,CrossOver,1059,0.0,CrossDown,1059,0.0,ATR,1059,17.479664266619245,SMA,1059,2357.491666666667,Broker,1059,7945.190000000004,10333.800000000005,BuySell,1059,2381.51,,Trades,1059,,
1060,spx-2013-2018,1060,2017-04-26 23:59:59.999989,2388.98,2398.16,2386.78,2387.45,4105920000.0,0.0,TheStrategy,1060,736445.9999999999,MACD,1060,4.756918210513049,0.6192816041132438,CrossOver,1060,0.0,CrossDown,1060,0.0,ATR,1060,17.043973961860704,SMA,1060,2358.225,Broker,1060,7945.190000000004,10332.640000000003,BuySell,1060,,,Trades,1060,,
1061,spx-2013-2018,1061,2017-04-27 23:59:59.999989,2389.7,2392.1,2382.68,2388.77,4098460000.0,0.0,TheStrategy,1061,736446.9999999999,MACD,1061,6.471883911846362,1.7898020656598677,CrossOver,1061,0.0,CrossDown,1061,0.0,ATR,1061,16.499404393156375,SMA,1061,2358.3419999999996,Broker,1061,7945.190000000004,10333.960000000005,BuySell,1061,,,Trades,1061,,
1062,spx-2013-2018,1062,2017-04-28 23:59:59.999989,2393.68,2393.68,2382.36,2384.2,3718270000.0,0.0,TheStrategy,1062,736447.9999999999,MACD,1062,7.377205940961176,2.9072828407201294,CrossOver,1062,0.0,CrossDown,1062,0.0,ATR,1062,16.129446936502326,SMA,1062,2358.436,Broker,1062,7945.190000000004,10329.390000000003,BuySell,1062,,,Trades,1062,,
1063,spx-2013-2018,1063,2017-05-01 23:59:59.999989,2388.5,2394.49,2384.83,2388.33,3199240000.0,0.0,TheStrategy,1063,736450.9999999999,MACD,1063,8.331891793504838,3.992204631277071,CrossOver,1063,0.0,CrossDown,1063,0.0,ATR,1063,15.712343583895015,SMA,1063,2358.772,Broker,1063,7945.190000000004,10333.520000000004,BuySell,1063,,,Trades,1063,,
1064,spx-2013-2018,1064,2017-05-02 23:59:59.999989,2391.05,2392.93,2385.82,2391.17,3813680000.0,0.0,TheStrategy,1064,736451.9999999999,MACD,1064,9.211467412523234,5.036057187526304,CrossOver,1064,0.0,CrossDown,1064,0.0,ATR,1064,15.097890470759634,SMA,1064,2359.362,Broker,1064,7945.190000000004,10336.360000000004,BuySell,1064,,,Trades,1064,,
1065,spx-2013-2018,1065,2017-05-03 23:59:59.999989,2386.5,2389.82,2379.75,2388.13,3893990000.0,0.0,TheStrategy,1065,736452.9999999999,MACD,1065,9.553112499645522,5.939468249950148,CrossOver,1065,0.0,CrossDown,1065,0.0,ATR,1065,14.835184008562523,SMA,1065,2360.8323333333333,Broker,1065,7945.190000000004,10333.320000000003,BuySell,1065,,,Trades,1065,,
1066,spx-2013-2018,1066,2017-05-04 23:59:59.999989,2389.79,2391.43,2380.35,2389.52,4362540000.0,0.0,TheStrategy,1066,736453.9999999999,MACD,1066,9.822798963919013,6.716134392743921,CrossOver,1066,0.0,CrossDown,1066,0.0,ATR,1066,14.56695657937948,SMA,1066,2362.201333333333,Broker,1066,7945.190000000004,10334.710000000005,BuySell,1066,,,Trades,1066,,
1067,spx-2013-2018,1067,2017-05-05 23:59:59.999989,2392.37,2399.29,2389.38,2399.29,3540140000.0,0.0,TheStrategy,1067,736454.9999999999,MACD,1067,10.70152426824825,7.513212367844788,CrossOver,1067,0.0,CrossDown,1067,0.0,ATR,1067,14.234316823709507,SMA,1067,2363.979,Broker,1067,7945.190000000004,10344.480000000003,BuySell,1067,,,Trades,1067,,
1068,spx-2013-2018,1068,2017-05-08 23:59:59.999989,2399.94,2401.36,2393.92,2399.38,3429440000.0,0.0,TheStrategy,1068,736457.9999999999,MACD,1068,11.27520905918118,8.265611706112066,CrossOver,1068,0.0,CrossDown,1068,0.0,ATR,1068,13.749008479158833,SMA,1068,2365.8256666666666,Broker,1068,7945.190000000004,10344.570000000003,BuySell,1068,,,Trades,1068,,
1069,spx-2013-2018,1069,2017-05-09 23:59:59.999989,2401.58,2403.87,2392.44,2396.92,3653590000.0,0.0,TheStrategy,1069,736458.9999999999,MACD,1069,11.39994547305514,8.892478459500682,CrossOver,1069,0.0,CrossDown,1069,0.0,ATR,1069,13.583365016361762,SMA,1069,2367.67,Broker,1069,7945.190000000004,10342.110000000004,BuySell,1069,,,Trades,1069,,
1070,spx-2013-2018,1070,2017-05-10 23:59:59.999989,2396.79,2399.74,2392.79,2399.63,3643530000.0,0.0,TheStrategy,1070,736459.9999999999,MACD,1070,11.58394186030091,9.430771139660727,CrossOver,1070,0.0,CrossDown,1070,0.0,ATR,1070,13.109553229478767,SMA,1070,2369.038666666667,Broker,1070,7945.190000000004,10344.820000000003,BuySell,1070,,,Trades,1070,,
1071,spx-2013-2018,1071,2017-05-11 23:59:59.999989,2394.84,2395.72,2381.74,2394.44,3727420000.0,0.0,TheStrategy,1071,736460.9999999999,MACD,1071,11.182070746487625,9.781031061026107,CrossOver,1071,0.0,CrossDown,1071,0.0,ATR,1071,13.451013713087448,SMA,1071,2370.149,Broker,1071,7945.190000000004,10339.630000000005,BuySell,1071,,,Trades,1071,,
1072,spx-2013-2018,1072,2017-05-12 23:59:59.999989,2392.44,2392.44,2387.19,2390.9,3305630000.0,0.0,TheStrategy,1072,736461.9999999999,MACD,1072,10.457390292685432,9.916302907357972,CrossOver,1072,0.0,CrossDown,1072,0.0,ATR,1072,13.008084162152631,SMA,1072,2370.9103333333333,Broker,1072,7945.190000000004,10336.090000000004,BuySell,1072,,,Trades,1072,,
1073,spx-2013-2018,1073,2017-05-15 23:59:59.999989,2393.98,2404.05,2393.94,2402.32,3473600000.0,0.0,TheStrategy,1073,736464.9999999999,MACD,1073,10.681445318421538,10.069331389570685,CrossOver,1073,0.0,CrossDown,1073,0.0,ATR,1073,13.018221007713164,SMA,1073,2372.2303333333334,Broker,1073,7945.190000000004,10347.510000000004,BuySell,1073,,,Trades,1073,,
1074,spx-2013-2018,1074,2017-05-16 23:59:59.999989,2404.55,2405.77,2396.05,2400.67,3420790000.0,0.0,TheStrategy,1074,736465.9999999999,MACD,1074,10.603637201053516,10.176192551867253,CrossOver,1074,0.0,CrossDown,1074,0.0,ATR,1074,12.782633792876496,SMA,1074,2373.624666666667,Broker,1074,7945.190000000004,10345.860000000004,BuySell,1074,,,Trades,1074,,
1075,spx-2013-2018,1075,2017-05-17 23:59:59.999989,2382.95,2384.87,2356.21,2357.03,4163000000.0,0.0,TheStrategy,1075,736466.9999999999,MACD,1075,6.940583693702138,9.52907078023423,CrossOver,1075,-1.0,CrossDown,1075,1.0,ATR,1075,15.045302807671035,SMA,1075,2373.5203333333334,Broker,1075,7945.190000000004,10302.220000000005,BuySell,1075,,,Trades,1075,,
1076,spx-2013-2018,1076,2017-05-18 23:59:59.999989,2354.69,2375.74,2352.72,2365.72,4319420000.0,0.0,TheStrategy,1076,736467.9999999999,MACD,1076,4.684794379467348,8.560215500080854,CrossOver,1076,0.0,CrossDown,1076,0.0,ATR,1076,15.614924035694532,SMA,1076,2373.9460000000004,Broker,1076,10299.880000000005,10299.880000000005,BuySell,1076,,2354.69,Trades,1076,,-26.820000000000164
1077,spx-2013-2018,1077,2017-05-19 23:59:59.999989,2371.37,2389.06,2370.43,2381.73,3825160000.0,0.0,TheStrategy,1077,736468.9999999999,MACD,1077,4.141201106155222,7.676412621295728,CrossOver,1077,0.0,CrossDown,1077,0.0,ATR,1077,16.166715176002075,SMA,1077,2374.754,Broker,1077,10299.880000000005,10299.880000000005,BuySell,1077,,,Trades,1077,,
1078,spx-2013-2018,1078,2017-05-22 23:59:59.999989,2387.21,2395.46,2386.92,2394.02,3172830000.0,0.0,TheStrategy,1078,736471.9999999999,MACD,1078,4.648514625855114,7.070833022207606,CrossOver,1078,0.0,CrossDown,1078,0.0,ATR,1078,15.99266409200193,SMA,1078,2376.036666666667,Broker,1078,10299.880000000005,10299.880000000005,BuySell,1078,,,Trades,1078,,
1079,spx-2013-2018,1079,2017-05-23 23:59:59.999989,2397.04,2400.85,2393.88,2398.42,3213570000.0,0.0,TheStrategy,1079,736472.9999999999,MACD,1079,5.34400510851583,6.725467439469251,CrossOver,1079,0.0,CrossDown,1079,0.0,ATR,1079,15.34818808543035,SMA,1079,2377.412,Broker,1079,10299.880000000005,10299.880000000005,BuySell,1079,,,Trades,1079,,
1080,spx-2013-2018,1080,2017-05-24 23:59:59.999989,2401.41,2405.58,2397.99,2404.39,3389900000.0,0.0,TheStrategy,1080,736473.9999999999,MACD,1080,6.304244032441147,6.6412227580636305,CrossOver,1080,0.0,CrossDown,1080,0.0,ATR,1080,14.794031793613906,SMA,1080,2379.099,Broker,1080,10299.880000000005,10299.880000000005,BuySell,1080,,,Trades,1080,,
1081,spx-2013-2018,1081,2017-05-25 23:59:59.999989,2409.54,2418.71,2408.01,2415.07,3535390000.0,0.0,TheStrategy,1081,736474.9999999999,MACD,1081,7.836690550816002,6.880316316614105,CrossOver,1081,1.0,CrossDown,1081,0.0,ATR,1081,14.760172379784352,SMA,1081,2381.437,Broker,1081,10299.880000000005,10299.880000000005,BuySell,1081,,,Trades,1081,,
1082,spx-2013-2018,1082,2017-05-26 23:59:59.999989,2414.5,2416.68,2412.2,2415.82,2805040000.0,0.0,TheStrategy,1082,736475.9999999999,MACD,1082,9.007847332439269,7.305822519779138,CrossOver,1082,0.0,CrossDown,1082,0.0,ATR,1082,14.025874352656901,SMA,1082,2384.3326666666667,Broker,1082,10299.880000000005,10299.880000000005,BuySell,1082,,,Trades,1082,,
1083,spx-2013-2018,1083,2017-05-30 23:59:59.999989,2411.67,2415.26,2409.43,2412.91,3203160000.0,0.0,TheStrategy,1083,736479.9999999999,MACD,1083,9.590630026503732,7.762784021124057,CrossOver,1083,0.0,CrossDown,1083,0.0,ATR,1083,13.480454756038574,SMA,1083,2386.462666666667,Broker,1083,10299.880000000005,10299.880000000005,BuySell,1083,,,Trades,1083,,
1084,spx-2013-2018,1084,2017-05-31 23:59:59.999989,2415.63,2415.99,2403.59,2411.8,4516110000.0,0.0,TheStrategy,1084,736480.9999999999,MACD,1084,9.849384216708131,8.180104060240872,CrossOver,1084,0.0,CrossDown,1084,0.0,ATR,1084,13.403279416321507,SMA,1084,2388.7830000000004,Broker,1084,10299.880000000005,10299.880000000005,BuySell,1084,,,Trades,1084,,
1085,spx-2013-2018,1085,2017-06-01 23:59:59.999989,2415.65,2430.06,2413.54,2430.06,3857140000.0,0.0,TheStrategy,1085,736481.9999999999,MACD,1085,11.396506340467113,8.82338451628612,CrossOver,1085,0.0,CrossDown,1085,0.0,ATR,1085,13.750188029441382,SMA,1085,2391.846,Broker,1085,10299.880000000005,10299.880000000005,BuySell,1085,,,Trades,1085,,
1086,spx-2013-2018,1086,2017-06-02 23:59:59.999989,2431.28,2440.23,2427.71,2439.07,3461680000.0,0.0,TheStrategy,1086,736482.9999999999,MACD,1086,13.197510781127676,9.698209769254433,CrossOver,1086,0.0,CrossDown,1086,0.0,ATR,1086,13.662317455909854,SMA,1086,2394.6203333333333,Broker,1086,10299.880000000005,10299.880000000005,BuySell,1086,,,Trades,1086,,
1087,spx-2013-2018,1087,2017-06-05 23:59:59.999989,2437.83,2439.55,2434.32,2436.1,2912600000.0,0.0,TheStrategy,1087,736485.9999999999,MACD,1087,14.221232086134023,10.602814232630351,CrossOver,1087,0.0,CrossDown,1087,0.0,ATR,1087,13.060009066202008,SMA,1087,2397.534,Broker,1087,10299.880000000005,10299.880000000005,BuySell,1087,,,Trades,1087,,
1088,spx-2013-2018,1088,2017-06-06 23:59:59.999989,2431.92,2436.21,2428.12,2429.33,3357840000.0,0.0,TheStrategy,1088,736486.9999999999,MACD,1088,14.321170634658301,11.34648551303594,CrossOver,1088,0.0,CrossDown,1088,0.0,ATR,1088,12.705008418616162,SMA,1088,2399.3733333333334,Broker,1088,10299.880000000005,10299.880000000005,BuySell,1088,,,Trades,1088,,
1089,spx-2013-2018,1089,2017-06-07 23:59:59.999989,2432.03,2435.28,2424.75,2433.14,3572300000.0,0.0,TheStrategy,1089,736487.9999999999,MACD,1089,14.540197467438247,11.985227903916401,CrossOver,1089,0.0,CrossDown,1089,0.0,ATR,1089,12.549650674429307,SMA,1089,2400.8576666666663,Broker,1089,10299.880000000005,10299.880000000005,BuySell,1089,,,Trades,1089,,
1090,spx-2013-2018,1090,2017-06-08 23:59:59.999989,2434.27,2439.27,2427.94,2433.79,3728860000.0,0.0,TheStrategy,1090,736488.9999999999,MACD,1090,14.59795128266478,12.507772579666078,CrossOver,1090,0.0,CrossDown,1090,0.0,ATR,1090,12.462532769112922,SMA,1090,2402.4023333333334,Broker,1090,10299.880000000005,10299.880000000005,BuySell,1090,,,Trades,1090,,
1091,spx-2013-2018,1091,2017-06-09 23:59:59.999989,2436.39,2446.2,2415.7,2431.77,4027340000.0,0.0,TheStrategy,1091,736489.9999999999,MACD,1091,14.315701977982826,12.869358459329428,CrossOver,1091,0.0,CrossDown,1091,0.0,ATR,1091,13.750923285604857,SMA,1091,2403.835666666667,Broker,1091,10299.880000000005,10299.880000000005,BuySell,1091,,,Trades,1091,,
1092,spx-2013-2018,1092,2017-06-12 23:59:59.999989,2425.88,2430.38,2419.97,2429.39,4027750000.0,0.0,TheStrategy,1092,736492.9999999999,MACD,1092,13.741567030121132,13.04380017348777,CrossOver,1092,0.0,CrossDown,1092,0.0,ATR,1092,13.61157162234738,SMA,1092,2405.3419999999996,Broker,1092,10299.880000000005,10299.880000000005,BuySell,1092,,,Trades,1092,,
1093,spx-2013-2018,1093,2017-06-13 23:59:59.999989,2434.15,2441.49,2431.28,2440.35,3275500000.0,0.0,TheStrategy,1093,736493.9999999999,MACD,1093,14.009449141852656,13.236929967160748,CrossOver,1093,0.0,CrossDown,1093,0.0,ATR,1093,13.503602220751134,SMA,1093,2407.076,Broker,1093,10299.880000000005,10299.880000000005,BuySell,1093,,,Trades,1093,,
1094,spx-2013-2018,1094,2017-06-14 23:59:59.999989,2443.75,2443.75,2428.34,2437.92,3555590000.0,0.0,TheStrategy,1094,736494.9999999999,MACD,1094,13.86583029330177,13.362710032388954,CrossOver,1094,0.0,CrossDown,1094,0.0,ATR,1094,13.639773490697472,SMA,1094,2408.6343333333334,Broker,1094,10299.880000000005,10299.880000000005,BuySell,1094,,,Trades,1094,,
1095,spx-2013-2018,1095,2017-06-15 23:59:59.999989,2424.14,2433.95,2418.53,2432.46,3353050000.0,0.0,TheStrategy,1095,736495.9999999999,MACD,1095,13.159737687818051,13.322115563474773,CrossOver,1095,-1.0,CrossDown,1095,1.0,ATR,1095,14.050503955647644,SMA,1095,2410.112,Broker,1095,10299.880000000005,10299.880000000005,BuySell,1095,,,Trades,1095,,
1096,spx-2013-2018,1096,2017-06-16 23:59:59.999989,2431.24,2433.15,2422.88,2433.15,5284720000.0,0.0,TheStrategy,1096,736496.9999999999,MACD,1096,12.511605444914494,13.16001353976272,CrossOver,1096,0.0,CrossDown,1096,0.0,ATR,1096,13.780467958815668,SMA,1096,2411.5663333333337,Broker,1096,12731.120000000004,10297.970000000005,BuySell,1096,,2431.24,Trades,1096,,
1097,spx-2013-2018,1097,2017-06-19 23:59:59.999989,2442.55,2453.82,2441.79,2453.46,3264700000.0,0.0,TheStrategy,1097,736499.9999999999,MACD,1097,13.481398070047817,13.22429044581974,CrossOver,1097,1.0,CrossDown,1097,0.0,ATR,1097,14.27257739032884,SMA,1097,2413.3720000000003,Broker,1097,12731.120000000004,10277.660000000003,BuySell,1097,,,Trades,1097,,
1098,spx-2013-2018,1098,2017-06-20 23:59:59.999989,2450.66,2450.66,2436.6,2437.03,3416510000.0,0.0,TheStrategy,1098,736500.9999999999,MACD,1098,12.776917670137664,13.134815890683326,CrossOver,1098,-1.0,CrossDown,1098,1.0,ATR,1098,14.457393291019645,SMA,1098,2414.627,Broker,1098,10280.460000000005,10280.460000000005,BuySell,1098,2450.66,,Trades,1098,,-19.420000000000073
1099,spx-2013-2018,1099,2017-06-21 23:59:59.999989,2439.31,2442.23,2430.74,2435.61,3594820000.0,0.0,TheStrategy,1099,736501.9999999999,MACD,1099,11.966092084223874,12.901071129391436,CrossOver,1099,0.0,CrossDown,1099,0.0,ATR,1099,14.245436627375403,SMA,1099,2415.9166666666665,Broker,1099,12719.770000000004,10284.160000000003,BuySell,1099,,2439.31,Trades,1099,,
1100,spx-2013-2018,1100,2017-06-22 23:59:59.999989,2437.4,2441.62,2433.27,2434.5,3468210000.0,0.0,TheStrategy,1100,736502.9999999999,MACD,1100,11.105917142732324,12.542040332059614,CrossOver,1100,0.0,CrossDown,1100,0.0,ATR,1100,13.824334011134296,SMA,1100,2417.0789999999997,Broker,1100,12719.770000000004,10285.270000000004,BuySell,1100,,,Trades,1100,,
1101,spx-2013-2018,1101,2017-06-23 23:59:59.999989,2434.65,2441.4,2431.11,2438.3,5278330000.0,0.0,TheStrategy,1101,736503.9999999999,MACD,1101,10.608561651333275,12.155344595914347,CrossOver,1101,0.0,CrossDown,1101,0.0,ATR,1101,13.571881581767558,SMA,1101,2418.5409999999997,Broker,1101,12719.770000000004,10281.470000000005,BuySell,1101,,,Trades,1101,,
1102,spx-2013-2018,1102,2017-06-26 23:59:59.999989,2443.32,2450.42,2437.03,2439.07,3238970000.0,0.0,TheStrategy,1102,736506.9999999999,MACD,1102,10.159424879994276,11.756160652730333,CrossOver,1102,0.0,CrossDown,1102,0.0,ATR,1102,13.558890040212724,SMA,1102,2420.1466666666665,Broker,1102,12719.770000000004,10280.700000000004,BuySell,1102,,,Trades,1102,,
1103,spx-2013-2018,1103,2017-06-27 23:59:59.999989,2436.34,2440.15,2419.38,2419.38,3563910000.0,0.0,TheStrategy,1103,736507.9999999999,MACD,1103,8.121047923760216,11.02913810693631,CrossOver,1103,0.0,CrossDown,1103,0.0,ATR,1103,14.073969323054671,SMA,1103,2420.7153333333335,Broker,1103,12719.770000000004,10300.390000000003,BuySell,1103,,,Trades,1103,,
1104,spx-2013-2018,1104,2017-06-28 23:59:59.999989,2428.7,2442.97,2428.02,2440.69,3500800000.0,0.0,TheStrategy,1104,736508.9999999999,MACD,1104,8.131424406212318,10.449595366791513,CrossOver,1104,0.0,CrossDown,1104,0.0,ATR,1104,14.753685799979316,SMA,1104,2422.0493333333334,Broker,1104,12719.770000000004,10279.080000000004,BuySell,1104,,,Trades,1104,,
1105,spx-2013-2018,1105,2017-06-29 23:59:59.999989,2442.38,2442.73,2405.7,2419.7,3900280000.0,0.0,TheStrategy,1105,736509.9999999999,MACD,1105,6.372472369315346,9.634170767296279,CrossOver,1105,0.0,CrossDown,1105,0.0,ATR,1105,16.344851099980808,SMA,1105,2424.1383333333333,Broker,1105,10277.390000000003,10277.390000000003,BuySell,1105,2442.38,,Trades,1105,,-3.0700000000001637
1106,spx-2013-2018,1106,2017-06-30 23:59:59.999989,2429.2,2432.71,2421.65,2423.41,3361590000.0,0.0,TheStrategy,1106,736510.9999999999,MACD,1106,5.217709692324206,8.750878552301865,CrossOver,1106,0.0,CrossDown,1106,0.0,ATR,1106,16.106647449982194,SMA,1106,2426.061333333333,Broker,1106,10277.390000000003,10277.390000000003,BuySell,1106,,,Trades,1106,,
1107,spx-2013-2018,1107,2017-07-03 23:59:59.999989,2431.39,2439.17,2428.69,2429.01,1962290000.0,0.0,TheStrategy,1107,736513.9999999999,MACD,1107,4.700243666849019,7.940751575211296,CrossOver,1107,0.0,CrossDown,1107,0.0,ATR,1107,16.081886917840624,SMA,1107,2427.637333333333,Broker,1107,10277.390000000003,10277.390000000003,BuySell,1107,,,Trades,1107,,
1108,spx-2013-2018,1108,2017-07-05 23:59:59.999989,2430.78,2434.9,2422.05,2432.54,3367220000.0,0.0,TheStrategy,1108,736515.9999999999,MACD,1108,4.52285297832168,7.2571718558333735,CrossOver,1108,0.0,CrossDown,1108,0.0,ATR,1108,15.851037852280573,SMA,1108,2428.921333333333,Broker,1108,10277.390000000003,10277.390000000003,BuySell,1108,,,Trades,1108,,
1109,spx-2013-2018,1109,2017-07-06 23:59:59.999989,2423.44,2424.28,2407.7,2409.75,3364520000.0,0.0,TheStrategy,1109,736516.9999999999,MACD,1109,2.514323487557249,6.3086021821781495,CrossOver,1109,0.0,CrossDown,1109,0.0,ATR,1109,16.493106577117686,SMA,1109,2429.299,Broker,1109,10277.390000000003,10277.390000000003,BuySell,1109,,,Trades,1109,,
1110,spx-2013-2018,1110,2017-07-07 23:59:59.999989,2413.52,2426.92,2413.52,2425.18,2901330000.0,0.0,TheStrategy,1110,736517.9999999999,MACD,1110,2.142919202912708,5.475465586325062,CrossOver,1110,0.0,CrossDown,1110,0.0,ATR,1110,16.541456107323572,SMA,1110,2429.9919999999997,Broker,1110,10277.390000000003,10277.390000000003,BuySell,1110,,,Trades,1110,,
1111,spx-2013-2018,1111,2017-07-10 23:59:59.999989,2424.51,2432.0,2422.27,2427.43,2999130000.0,0.0,TheStrategy,1111,736520.9999999999,MACD,1111,2.006999387844189,4.7817723466288875,CrossOver,1111,0.0,CrossDown,1111,0.0,ATR,1111,16.054923528229033,SMA,1111,2430.404,Broker,1111,10277.390000000003,10277.390000000003,BuySell,1111,,,Trades,1111,,
1112,spx-2013-2018,1112,2017-07-11 23:59:59.999989,2427.35,2429.3,2412.79,2425.53,3106750000.0,0.0,TheStrategy,1112,736521.9999999999,MACD,1112,1.7260707647810705,4.170632030259324,CrossOver,1112,0.0,CrossDown,1112,0.0,ATR,1112,16.087428990498402,SMA,1112,2430.7276666666667,Broker,1112,10277.390000000003,10277.390000000003,BuySell,1112,,,Trades,1112,,
1113,spx-2013-2018,1113,2017-07-12 23:59:59.999989,2435.75,2445.76,2435.75,2443.25,3171620000.0,0.0,TheStrategy,1113,736522.9999999999,MACD,1113,2.8998609231812225,3.9164778088437044,CrossOver,1113,0.0,CrossDown,1113,0.0,ATR,1113,16.38332691974852,SMA,1113,2431.739,Broker,1113,10277.390000000003,10277.390000000003,BuySell,1113,,,Trades,1113,,
1114,spx-2013-2018,1114,2017-07-13 23:59:59.999989,2444.99,2449.32,2441.69,2447.83,3067670000.0,0.0,TheStrategy,1114,736523.9999999999,MACD,1114,4.151806364398453,3.9635435199546545,CrossOver,1114,1.0,CrossDown,1114,0.0,ATR,1114,15.758089282623633,SMA,1114,2432.94,Broker,1114,10277.390000000003,10277.390000000003,BuySell,1114,,,Trades,1114,,
1115,spx-2013-2018,1115,2017-07-14 23:59:59.999989,2449.16,2463.54,2446.69,2459.27,2736640000.0,0.0,TheStrategy,1115,736524.9999999999,MACD,1115,5.997953859775407,4.370425587918805,CrossOver,1115,0.0,CrossDown,1115,0.0,ATR,1115,15.836082905293367,SMA,1115,2433.913666666667,Broker,1115,10277.390000000003,10277.390000000003,BuySell,1115,,,Trades,1115,,
1116,spx-2013-2018,1116,2017-07-17 23:59:59.999989,2459.5,2462.82,2457.16,2459.14,2793170000.0,0.0,TheStrategy,1116,736527.9999999999,MACD,1116,7.365642594218116,4.969468989178667,CrossOver,1116,0.0,CrossDown,1116,0.0,ATR,1116,15.109219840629578,SMA,1116,2434.5826666666667,Broker,1116,10277.390000000003,10277.390000000003,BuySell,1116,,,Trades,1116,,
1117,spx-2013-2018,1117,2017-07-18 23:59:59.999989,2455.88,2460.92,2450.34,2460.61,2962130000.0,0.0,TheStrategy,1117,736528.9999999999,MACD,1117,8.470519607309143,5.669679112804762,CrossOver,1117,0.0,CrossDown,1117,0.0,ATR,1117,14.78570413772746,SMA,1117,2435.3996666666667,Broker,1117,10277.390000000003,10277.390000000003,BuySell,1117,,,Trades,1117,,
1118,spx-2013-2018,1118,2017-07-19 23:59:59.999989,2463.85,2473.83,2463.85,2473.83,3059760000.0,0.0,TheStrategy,1118,736529.9999999999,MACD,1118,10.294220747397048,6.59458743972322,CrossOver,1118,0.0,CrossDown,1118,0.0,ATR,1118,14.67386812788977,SMA,1118,2436.8830000000003,Broker,1118,10277.390000000003,10277.390000000003,BuySell,1118,,,Trades,1118,,
1119,spx-2013-2018,1119,2017-07-20 23:59:59.999989,2475.56,2477.62,2468.43,2473.45,3182780000.0,0.0,TheStrategy,1119,736530.9999999999,MACD,1119,11.575419979689286,7.5907539477164345,CrossOver,1119,0.0,CrossDown,1119,0.0,ATR,1119,14.282163261611935,SMA,1119,2438.226666666667,Broker,1119,10277.390000000003,10277.390000000003,BuySell,1119,,,Trades,1119,,
1120,spx-2013-2018,1120,2017-07-21 23:59:59.999989,2467.4,2472.54,2465.06,2472.54,3059570000.0,0.0,TheStrategy,1120,736531.9999999999,MACD,1120,12.374702341403008,8.54754362645375,CrossOver,1120,0.0,CrossDown,1120,0.0,ATR,1120,13.861294457211073,SMA,1120,2439.5183333333334,Broker,1120,10277.390000000003,10277.390000000003,BuySell,1120,,,Trades,1120,,
1121,spx-2013-2018,1121,2017-07-24 23:59:59.999989,2472.04,2473.1,2466.32,2469.91,3010240000.0,0.0,TheStrategy,1121,736534.9999999999,MACD,1121,12.650097897259457,9.368054480614893,CrossOver,1121,0.0,CrossDown,1121,0.0,ATR,1121,13.355487710267408,SMA,1121,2440.7896666666666,Broker,1121,10277.390000000003,10277.390000000003,BuySell,1121,,,Trades,1121,,
1122,spx-2013-2018,1122,2017-07-25 23:59:59.999989,2477.88,2481.24,2474.91,2477.13,4108060000.0,0.0,TheStrategy,1122,736535.9999999999,MACD,1122,13.297657402307323,10.153975064953379,CrossOver,1122,0.0,CrossDown,1122,0.0,ATR,1122,13.210810016676874,SMA,1122,2442.381,Broker,1122,10277.390000000003,10277.390000000003,BuySell,1122,,,Trades,1122,,
1123,spx-2013-2018,1123,2017-07-26 23:59:59.999989,2479.97,2481.69,2474.94,2477.83,3557020000.0,0.0,TheStrategy,1123,736536.9999999999,MACD,1123,13.709304793414503,10.865041010645605,CrossOver,1123,0.0,CrossDown,1123,0.0,ATR,1123,12.74932358691424,SMA,1123,2443.6303333333335,Broker,1123,10277.390000000003,10277.390000000003,BuySell,1123,,,Trades,1123,,
