Id,spx-1950-2018,len,datetime,open,high,low,close,volume,openinterest,MomentumStrategy2,len,datetime,MACD,len,macd,signal,CrossOver,len,crossover,CrossDown,len,cross,Broker,len,cash,value,BuySell,len,buy,sell,Trades,len,pnlplus,pnlminus
1196,spx-1950-2018,1196,2013-10-02 23:59:59.999989,1691.9,1693.87,1680.34,1693.87,3148600000.0,0.0,MomentumStrategy2,1196,735143.9999999999,MACD,1196,-6.690289745283053,-8.318722759792468,CrossOver,1196,0.0,CrossDown,1196,0.0,Broker,1196,88034.32510394025,98046.85650633422,BuySell,1196,,,Trades,1196,,
1197,spx-1950-2018,1197,2013-10-03 23:59:59.999989,1692.35,1692.35,1670.36,1678.66,3279650000.0,0.0,MomentumStrategy2,1197,735144.9999999999,MACD,1197,-5.012560472910536,-7.6574903024160825,CrossOver,1197,0.0,CrossDown,1197,0.0,Broker,1197,88034.32510394025,97956.94960519635,BuySell,1197,,,Trades,1197,,
1198,spx-1950-2018,1198,2013-10-04 23:59:59.999989,1678.79,1691.94,1677.33,1690.5,2880270000.0,0.0,MomentumStrategy2,1198,735145.9999999999,MACD,1198,-4.585478445007311,-7.043087930934329,CrossOver,1198,0.0,CrossDown,1198,0.0,Broker,1198,88034.32510394025,98026.9363053589,BuySell,1198,,,Trades,1198,,
1199,spx-1950-2018,1199,2013-10-07 23:59:59.999989,1687.15,1687.15,1674.7,1676.12,2678490000.0,0.0,MomentumStrategy2,1199,735148.9999999999,MACD,1199,-3.0514913468491613,-6.244768614117295,CrossOver,1199,0.0,CrossDown,1199,0.0,Broker,1199,88034.32510394025,97941.93556647905,BuySell,1199,,,Trades,1199,,
1200,spx-1950-2018,1200,2013-10-08 23:59:59.999989,1676.22,1676.79,1655.03,1655.45,3569230000.0,0.0,MomentumStrategy2,1200,735149.9999999999,MACD,1200,-0.16598588422561988,-5.02901206813896,CrossOver,1200,0.0,CrossDown,1200,0.0,Broker,1200,88034.32510394025,97819.75439313783,BuySell,1200,,,Trades,1200,,
1201,spx-1950-2018,1201,2013-10-09 23:59:59.999989,1656.99,1662.47,1646.47,1656.4,3577840000.0,0.0,MomentumStrategy2,1201,735150.9999999999,MACD,1201,2.0208458700719802,-3.619040480496772,CrossOver,1201,0.0,CrossDown,1201,0.0,Broker,1201,88034.32510394025,97825.36988005966,BuySell,1201,,,Trades,1201,,
1202,spx-1950-2018,1202,2013-10-10 23:59:59.999989,1660.88,1692.56,1660.88,1692.56,3362300000.0,0.0,MomentumStrategy2,1202,735151.9999999999,MACD,1202,0.8265876049763392,-2.72991486340215,CrossOver,1202,0.0,CrossDown,1202,0.0,Broker,1202,88034.32510394025,98039.11304542096,BuySell,1202,,,Trades,1202,,
1203,spx-1950-2018,1203,2013-10-11 23:59:59.999989,1691.09,1703.44,1688.52,1703.2,2944670000.0,0.0,MomentumStrategy2,1203,735152.9999999999,MACD,1203,-0.9672795554829463,-2.3773878018183097,CrossOver,1203,0.0,CrossDown,1203,0.0,Broker,1203,88034.32510394025,98102.00649894543,BuySell,1203,,,Trades,1203,,
1204,spx-1950-2018,1204,2013-10-14 23:59:59.999989,1699.86,1711.03,1692.13,1710.14,2580580000.0,0.0,MomentumStrategy2,1204,735155.9999999999,MACD,1204,-2.915326139255967,-2.4849754693058412,CrossOver,1204,-1.0,CrossDown,1204,1.0,Broker,1204,88034.32510394025,98143.02910866908,BuySell,1204,,,Trades,1204,,
1205,spx-1950-2018,1205,2013-10-15 23:59:59.999989,1709.17,1711.57,1695.93,1698.06,3327740000.0,0.0,MomentumStrategy2,1205,735156.9999999999,MACD,1205,-3.4447036491721974,-2.6769211052791126,CrossOver,1205,0.0,CrossDown,1205,0.0,Broker,1205,108131.62335072846,98202.26084239582,BuySell,1205,,1709.17,Trades,1205,129.51086153391373,
1206,spx-1950-2018,1206,2013-10-16 23:59:59.999989,1700.49,1721.76,1700.49,1721.54,3486180000.0,0.0,MomentumStrategy2,1206,735157.9999999999,MACD,1206,-5.693250659514888,-3.2801870161262676,CrossOver,1206,0.0,CrossDown,1206,0.0,Broker,1206,108131.62335072846,98064.96214170464,BuySell,1206,,,Trades,1206,,
1207,spx-1950-2018,1207,2013-10-17 23:59:59.999989,1720.17,1733.45,1714.12,1733.15,3453590000.0,0.0,MomentumStrategy2,1207,735158.9999999999,MACD,1207,-8.316206286883016,-4.287390870277617,CrossOver,1207,0.0,CrossDown,1207,0.0,Broker,1207,108131.62335072846,97997.0729630409,BuySell,1207,,,Trades,1207,,
1208,spx-1950-2018,1208,2013-10-18 23:59:59.999989,1736.72,1745.31,1735.74,1744.5,3664890000.0,0.0,MomentumStrategy2,1208,735159.9999999999,MACD,1208,-11.181870025853641,-5.666286701392822,CrossOver,1208,0.0,CrossDown,1208,0.0,Broker,1208,108131.62335072846,97930.70412774087,BuySell,1208,,,Trades,1208,,
1209,spx-1950-2018,1209,2013-10-21 23:59:59.999989,1745.2,1747.79,1740.67,1744.66,3052710000.0,0.0,MomentumStrategy2,1209,735162.9999999999,MACD,1209,-13.312382983441921,-7.195505957802643,CrossOver,1209,0.0,CrossDown,1209,0.0,Broker,1209,108131.62335072846,97929.76853182475,BuySell,1209,,,Trades,1209,,
1210,spx-1950-2018,1210,2013-10-22 23:59:59.999989,1746.48,1759.33,1746.48,1754.67,3850840000.0,0.0,MomentumStrategy2,1210,735163.9999999999,MACD,1210,-15.628398742424906,-8.882084514727097,CrossOver,1210,0.0,CrossDown,1210,0.0,Broker,1210,108131.62335072846,97871.23531232226,BuySell,1210,,,Trades,1210,,
1211,spx-1950-2018,1211,2013-10-23 23:59:59.999989,1752.27,1752.27,1740.5,1746.38,3713380000.0,0.0,MomentumStrategy2,1211,735164.9999999999,MACD,1211,-16.60352905225568,-10.426373422232814,CrossOver,1211,0.0,CrossDown,1211,0.0,Broker,1211,108131.62335072846,97919.71087572642,BuySell,1211,,,Trades,1211,,
1212,spx-1950-2018,1212,2013-10-24 23:59:59.999989,1747.48,1753.94,1745.5,1752.07,3671700000.0,0.0,MomentumStrategy2,1212,735165.9999999999,MACD,1212,-17.632209163350808,-11.867540570456415,CrossOver,1212,0.0,CrossDown,1212,0.0,Broker,1212,108131.62335072846,97886.43874595927,BuySell,1212,,,Trades,1212,,
1213,spx-1950-2018,1213,2013-10-25 23:59:59.999989,1756.01,1759.82,1752.45,1759.77,3175720000.0,0.0,MomentumStrategy2,1213,735166.9999999999,MACD,1213,-18.851463277019775,-13.264325111769086,CrossOver,1213,0.0,CrossDown,1213,0.0,Broker,1213,108131.62335072846,97841.4131924958,BuySell,1213,,,Trades,1213,,
1214,spx-1950-2018,1214,2013-10-28 23:59:59.999989,1759.42,1764.99,1757.67,1762.11,3282300000.0,0.0,MomentumStrategy2,1214,735169.9999999999,MACD,1214,-19.778554525312984,-14.567170994477866,CrossOver,1214,0.0,CrossDown,1214,0.0,Broker,1214,108131.62335072846,97827.7301022225,BuySell,1214,,,Trades,1214,,
1215,spx-1950-2018,1215,2013-10-29 23:59:59.999989,1762.93,1772.09,1762.93,1771.95,3358460000.0,0.0,MomentumStrategy2,1215,735170.9999999999,MACD,1215,-21.06446869961337,-15.866630535504967,CrossOver,1215,0.0,CrossDown,1215,0.0,Broker,1215,108131.62335072846,97770.19095338088,BuySell,1215,,,Trades,1215,,
1216,spx-1950-2018,1216,2013-10-30 23:59:59.999989,1772.27,1775.22,1757.24,1763.31,3523040000.0,0.0,MomentumStrategy2,1216,735171.9999999999,MACD,1216,-21.14266962022316,-16.921838352448606,CrossOver,1216,0.0,CrossDown,1216,0.0,Broker,1216,108131.62335072846,97820.71313285157,BuySell,1216,,,Trades,1216,,
1217,spx-1950-2018,1217,2013-10-31 23:59:59.999989,1763.24,1768.53,1755.72,1756.54,3826530000.0,0.0,MomentumStrategy2,1217,735172.9999999999,MACD,1217,-20.422939063775175,-17.622058494713922,CrossOver,1217,0.0,CrossDown,1217,0.0,Broker,1217,108131.62335072846,97860.30053505255,BuySell,1217,,,Trades,1217,,
1218,spx-1950-2018,1218,2013-11-01 23:59:59.999989,1758.7,1765.67,1752.7,1761.64,3686290000.0,0.0,MomentumStrategy2,1218,735173.9999999999,MACD,1218,-20.033145162697792,-18.104275828310698,CrossOver,1218,0.0,CrossDown,1218,0.0,Broker,1218,108131.62335072846,97830.47841522611,BuySell,1218,,,Trades,1218,,
1219,spx-1950-2018,1219,2013-11-04 23:59:59.999989,1763.4,1768.78,1761.56,1767.93,3194870000.0,0.0,MomentumStrategy2,1219,735176.9999999999,MACD,1219,-20.001219511851104,-18.48366456501878,CrossOver,1219,0.0,CrossDown,1219,0.0,Broker,1219,108131.62335072846,97793.69780077349,BuySell,1219,,,Trades,1219,,
1220,spx-1950-2018,1220,2013-11-05 23:59:59.999989,1765.67,1767.03,1755.76,1762.97,3516680000.0,0.0,MomentumStrategy2,1220,735177.9999999999,MACD,1220,-19.35260289638063,-18.657452231291153,CrossOver,1220,0.0,CrossDown,1220,0.0,Broker,1220,108131.62335072846,97822.70127417333,BuySell,1220,,,Trades,1220,,
1221,spx-1950-2018,1221,2013-11-06 23:59:59.999989,1765.0,1773.74,1764.4,1770.49,3322100000.0,0.0,MomentumStrategy2,1221,735178.9999999999,MACD,1221,-19.223771042135695,-18.770715993460062,CrossOver,1221,0.0,CrossDown,1221,0.0,Broker,1221,108131.62335072846,97778.7282661155,BuySell,1221,,,Trades,1221,,
1222,spx-1950-2018,1222,2013-11-07 23:59:59.999989,1770.74,1774.54,1746.2,1747.15,4143200000.0,0.0,MomentumStrategy2,1222,735179.9999999999,MACD,1222,-17.041879748443534,-18.424948744456756,CrossOver,1222,1.0,CrossDown,1222,0.0,Broker,1222,108131.62335072846,97915.20832038007,BuySell,1222,,,Trades,1222,,
1223,spx-1950-2018,1223,2013-11-08 23:59:59.999989,1748.37,1770.78,1747.63,1770.61,3837170000.0,0.0,MomentumStrategy2,1223,735180.9999999999,MACD,1223,-17.00966429328946,-18.1418918542233,CrossOver,1223,0.0,CrossDown,1223,0.0,Broker,1223,87901.09160095871,98035.36742158086,BuySell,1223,1748.37,,Trades,1223,,-229.2209994503363
1224,spx-1950-2018,1224,2013-11-11 23:59:59.999989,1769.96,1773.44,1767.85,1771.89,2534060000.0,0.0,MomentumStrategy2,1224,735183.9999999999,MACD,1224,-16.89269019830226,-17.892051523039093,CrossOver,1224,0.0,CrossDown,1224,0.0,Broker,1224,87901.09160095871,98042.6936385628,BuySell,1224,,,Trades,1224,,
1225,spx-1950-2018,1225,2013-11-12 23:59:59.999989,1769.51,1771.78,1762.29,1767.69,3221030000.0,0.0,MomentumStrategy2,1225,735184.9999999999,MACD,1225,-16.273491802533954,-17.568339578938065,CrossOver,1225,0.0,CrossDown,1225,0.0,Broker,1225,87901.09160095871,98018.65448909081,BuySell,1225,,,Trades,1225,,
1226,spx-1950-2018,1226,2013-11-13 23:59:59.999989,1764.37,1782.0,1760.64,1782.0,3327480000.0,0.0,MomentumStrategy2,1226,735185.9999999999,MACD,1226,-16.74445041778631,-17.403561746707716,CrossOver,1226,0.0,CrossDown,1226,0.0,Broker,1226,87901.09160095871,98100.55930550612,BuySell,1226,,,Trades,1226,,
1227,spx-1950-2018,1227,2013-11-14 23:59:59.999989,1782.75,1791.53,1780.22,1790.62,3139060000.0,0.0,MomentumStrategy2,1227,735186.9999999999,MACD,1227,-17.610250467710102,-17.444899490908192,CrossOver,1227,-1.0,CrossDown,1227,1.0,Broker,1227,87901.09160095871,98149.89679799388,BuySell,1227,,,Trades,1227,,
1228,spx-1950-2018,1228,2013-11-15 23:59:59.999989,1790.66,1798.22,1790.66,1798.18,3254820000.0,0.0,MomentumStrategy2,1228,735187.9999999999,MACD,1228,-18.69097414821772,-17.6941144223701,CrossOver,1228,0.0,CrossDown,1228,0.0,Broker,1228,108150.3491285877,98108.12911540791,BuySell,1228,,1790.66,Trades,1228,242.05134075494485,
1229,spx-1950-2018,1229,2013-11-18 23:59:59.999989,1798.82,1802.33,1788.0,1791.53,3168520000.0,0.0,MomentumStrategy2,1229,735190.9999999999,MACD,1229,-18.794208095644535,-17.914133157024988,CrossOver,1229,0.0,CrossDown,1229,0.0,Broker,1229,108150.3491285877,98145.2670899642,BuySell,1229,,,Trades,1229,,
1230,spx-1950-2018,1230,2013-11-19 23:59:59.999989,1790.79,1795.51,1784.72,1787.87,3224450000.0,0.0,MomentumStrategy2,1230,735191.9999999999,MACD,1230,-18.368944571883276,-18.005095439996648,CrossOver,1230,0.0,CrossDown,1230,0.0,Broker,1230,108150.3491285877,98165.70693761474,BuySell,1230,,,Trades,1230,,
1231,spx-1950-2018,1231,2013-11-20 23:59:59.999989,1789.59,1795.73,1777.23,1781.37,3109140000.0,0.0,MomentumStrategy2,1231,735192.9999999999,MACD,1231,-17.30790967922826,-17.86565828784297,CrossOver,1231,1.0,CrossDown,1231,0.0,Broker,1231,108150.3491285877,98202.00721349684,BuySell,1231,,,Trades,1231,,
1232,spx-1950-2018,1232,2013-11-21 23:59:59.999989,1783.52,1797.16,1783.52,1795.85,3256630000.0,0.0,MomentumStrategy2,1232,735193.9999999999,MACD,1232,-17.434473114564298,-17.779421253187234,CrossOver,1232,0.0,CrossDown,1232,0.0,Broker,1232,88177.93083682188,98259.21658879929,BuySell,1232,1783.52,,Trades,1232,39.874456892026785,
1233,spx-1950-2018,1233,2013-11-22 23:59:59.999989,1797.21,1804.84,1794.7,1804.76,3055140000.0,0.0,MomentumStrategy2,1233,735194.9999999999,MACD,1233,-18.04571827769587,-17.83268065808896,CrossOver,1233,-1.0,CrossDown,1233,1.0,Broker,1233,88177.93083682188,98309.23427181854,BuySell,1233,,,Trades,1233,,
1234,spx-1950-2018,1234,2013-11-25 23:59:59.999989,1806.33,1808.1,1800.58,1802.48,2998540000.0,0.0,MomentumStrategy2,1234,735197.9999999999,MACD,1234,-18.137084507753798,-17.89356142802193,CrossOver,1234,0.0,CrossDown,1234,0.0,Broker,1234,108326.74693078312,98339.38018949896,BuySell,1234,,1806.33,Trades,1234,128.0475139920408,
1235,spx-1950-2018,1235,2013-11-26 23:59:59.999989,1802.87,1808.42,1800.77,1802.75,3427120000.0,0.0,MomentumStrategy2,1235,735198.9999999999,MACD,1235,-18.023515776229488,-17.91955229766344,CrossOver,1235,0.0,CrossDown,1235,0.0,Broker,1235,108326.74693078312,98337.88414570366,BuySell,1235,,,Trades,1235,,
1236,spx-1950-2018,1236,2013-11-27 23:59:59.999989,1803.48,1808.27,1802.77,1807.23,2613590000.0,0.0,MomentumStrategy2,1236,735199.9999999999,MACD,1236,-18.086520151516652,-17.952945868434085,CrossOver,1236,0.0,CrossDown,1236,0.0,Broker,1236,108326.74693078312,98313.06090050763,BuySell,1236,,,Trades,1236,,
1237,spx-1950-2018,1237,2013-11-29 23:59:59.999989,1808.69,1813.55,1803.98,1805.81,1598300000.0,0.0,MomentumStrategy2,1237,735201.9999999999,MACD,1237,-17.816492010770162,-17.925655096901302,CrossOver,1237,1.0,CrossDown,1237,0.0,Broker,1237,108326.74693078312,98320.9289826903,BuySell,1237,,,Trades,1237,,
1238,spx-1950-2018,1238,2013-12-02 23:59:59.999989,1806.55,1810.02,1798.6,1800.9,3095430000.0,0.0,MomentumStrategy2,1238,735204.9999999999,MACD,1238,-17.01021364396547,-17.742566806314137,CrossOver,1238,0.0,CrossDown,1238,0.0,Broker,1238,98316.8287145106,98316.8287145106,BuySell,1238,1806.55,,Trades,1238,,-1.2189986480198325
1239,spx-1950-2018,1239,2013-12-03 23:59:59.999989,1800.1,1800.1,1787.85,1795.15,3475680000.0,0.0,MomentumStrategy2,1239,735205.9999999999,MACD,1239,-15.725976021609313,-17.33924864937317,CrossOver,1239,0.0,CrossDown,1239,0.0,Broker,1239,98316.8287145106,98316.8287145106,BuySell,1239,,,Trades,1239,,
1240,spx-1950-2018,1240,2013-12-04 23:59:59.999989,1793.15,1799.8,1779.09,1792.81,3610540000.0,0.0,MomentumStrategy2,1240,735206.9999999999,MACD,1240,-14.353926875642173,-16.742184294626973,CrossOver,1240,0.0,CrossDown,1240,0.0,Broker,1240,98316.8287145106,98316.8287145106,BuySell,1240,,,Trades,1240,,
1241,spx-1950-2018,1241,2013-12-05 23:59:59.999989,1792.82,1792.82,1783.38,1785.03,3336880000.0,0.0,MomentumStrategy2,1241,735207.9999999999,MACD,1241,-12.49475530115933,-15.892698495933445,CrossOver,1241,0.0,CrossDown,1241,0.0,Broker,1241,98316.8287145106,98316.8287145106,BuySell,1241,,,Trades,1241,,
1242,spx-1950-2018,1242,2013-12-06 23:59:59.999989,1788.36,1806.04,1788.36,1805.09,3150030000.0,0.0,MomentumStrategy2,1242,735208.9999999999,MACD,1242,-12.495976941650952,-15.213354185076948,CrossOver,1242,0.0,CrossDown,1242,0.0,Broker,1242,98316.8287145106,98316.8287145106,BuySell,1242,,,Trades,1242,,
1243,spx-1950-2018,1243,2013-12-09 23:59:59.999989,1806.21,1811.52,1806.21,1808.37,3129500000.0,0.0,MomentumStrategy2,1243,735211.9999999999,MACD,1243,-12.616182193413351,-14.693919786744228,CrossOver,1243,0.0,CrossDown,1243,0.0,Broker,1243,98316.8287145106,98316.8287145106,BuySell,1243,,,Trades,1243,,
1244,spx-1950-2018,1244,2013-12-10 23:59:59.999989,1807.6,1808.52,1801.75,1802.62,3117150000.0,0.0,MomentumStrategy2,1244,735212.9999999999,MACD,1244,-12.107896482476235,-14.176715125890631,CrossOver,1244,0.0,CrossDown,1244,0.0,Broker,1244,98316.8287145106,98316.8287145106,BuySell,1244,,,Trades,1244,,
1245,spx-1950-2018,1245,2013-12-11 23:59:59.999989,1802.76,1802.97,1780.09,1782.22,3472240000.0,0.0,MomentumStrategy2,1245,735213.9999999999,MACD,1245,-9.94433478322344,-13.330239057357193,CrossOver,1245,0.0,CrossDown,1245,0.0,Broker,1245,98316.8287145106,98316.8287145106,BuySell,1245,,,Trades,1245,,
1246,spx-1950-2018,1246,2013-12-12 23:59:59.999989,1781.71,1782.99,1772.28,1775.5,3306640000.0,0.0,MomentumStrategy2,1246,735214.9999999999,MACD,1246,-7.599842457219438,-12.184159737329644,CrossOver,1246,0.0,CrossDown,1246,0.0,Broker,1246,98316.8287145106,98316.8287145106,BuySell,1246,,,Trades,1246,,
1247,spx-1950-2018,1247,2013-12-13 23:59:59.999989,1777.98,1780.92,1772.45,1775.32,3061070000.0,0.0,MomentumStrategy2,1247,735215.9999999999,MACD,1247,-5.662022629641342,-10.879732315791985,CrossOver,1247,0.0,CrossDown,1247,0.0,Broker,1247,98316.8287145106,98316.8287145106,BuySell,1247,,,Trades,1247,,
1248,spx-1950-2018,1248,2013-12-16 23:59:59.999989,1777.48,1792.22,1777.48,1786.54,3209890000.0,0.0,MomentumStrategy2,1248,735218.9999999999,MACD,1248,-4.974305982625538,-9.698647049158696,CrossOver,1248,0.0,CrossDown,1248,0.0,Broker,1248,98316.8287145106,98316.8287145106,BuySell,1248,,,Trades,1248,,
1249,spx-1950-2018,1249,2013-12-17 23:59:59.999989,1786.47,1786.77,1777.05,1781.0,3270030000.0,0.0,MomentumStrategy2,1249,735219.9999999999,MACD,1249,-3.9368720741929337,-8.546292054165544,CrossOver,1249,0.0,CrossDown,1249,0.0,Broker,1249,98316.8287145106,98316.8287145106,BuySell,1249,,,Trades,1249,,
1250,spx-1950-2018,1250,2013-12-18 23:59:59.999989,1781.46,1811.08,1767.99,1810.65,4327770000.0,0.0,MomentumStrategy2,1250,735220.9999999999,MACD,1250,-5.4444452561992875,-7.925922694572294,CrossOver,1250,0.0,CrossDown,1250,0.0,Broker,1250,98316.8287145106,98316.8287145106,BuySell,1250,,,Trades,1250,,
1251,spx-1950-2018,1251,2013-12-19 23:59:59.999989,1809.0,1810.88,1801.35,1809.6,3497210000.0,0.0,MomentumStrategy2,1251,735221.9999999999,MACD,1251,-6.479786692173548,-7.636695494092544,CrossOver,1251,0.0,CrossDown,1251,0.0,Broker,1251,98316.8287145106,98316.8287145106,BuySell,1251,,,Trades,1251,,
1252,spx-1950-2018,1252,2013-12-20 23:59:59.999989,1810.39,1823.75,1810.25,1818.32,5097700000.0,0.0,MomentumStrategy2,1252,735222.9999999999,MACD,1252,-7.912720447513266,-7.6919004847766885,CrossOver,1252,-1.0,CrossDown,1252,1.0,Broker,1252,98316.8287145106,98316.8287145106,BuySell,1252,,,Trades,1252,,
1253,spx-1950-2018,1253,2013-12-23 23:59:59.999989,1822.92,1829.75,1822.92,1827.99,2851540000.0,0.0,MomentumStrategy2,1253,735225.9999999999,MACD,1253,-9.716611903149442,-8.09684276845124,CrossOver,1253,0.0,CrossDown,1253,0.0,Broker,1253,108342.12679185672,98288.94583360954,BuySell,1253,,1822.92,Trades,1253,,
1254,spx-1950-2018,1254,2013-12-24 23:59:59.999989,1828.02,1833.32,1828.02,1833.32,1307630000.0,0.0,MomentumStrategy2,1254,735226.9999999999,MACD,1254,-11.444371739865574,-8.766348562734107,CrossOver,1254,0.0,CrossDown,1254,0.0,Broker,1254,108342.12679185672,98259.63306138023,BuySell,1254,,,Trades,1254,,
1255,spx-1950-2018,1255,2013-12-26 23:59:59.999989,1834.96,1842.84,1834.96,1842.02,1982270000.0,0.0,MomentumStrategy2,1255,735228.9999999999,MACD,1255,-13.361626634844242,-9.685404177156135,CrossOver,1255,0.0,CrossDown,1255,0.0,Broker,1255,108342.12679185672,98211.78669770388,BuySell,1255,,,Trades,1255,,
1256,spx-1950-2018,1256,2013-12-27 23:59:59.999989,1842.97,1844.89,1839.81,1841.4,2052920000.0,0.0,MomentumStrategy2,1256,735229.9999999999,MACD,1256,-14.66202147695185,-10.680727637115279,CrossOver,1256,0.0,CrossDown,1256,0.0,Broker,1256,108342.12679185672,98215.19643856357,BuySell,1256,,,Trades,1256,,
1257,spx-1950-2018,1257,2013-12-30 23:59:59.999989,1841.47,1842.47,1838.77,1841.07,2293860000.0,0.0,MomentumStrategy2,1257,735232.9999999999,MACD,1257,-15.48743599453519,-11.642069308599261,CrossOver,1257,0.0,CrossDown,1257,0.0,Broker,1257,108342.12679185672,98217.01130063405,BuySell,1257,,,Trades,1257,,
1258,spx-1950-2018,1258,2013-12-31 23:59:59.999989,1842.61,1849.44,1842.41,1848.36,2312840000.0,0.0,MomentumStrategy2,1258,735233.9999999999,MACD,1258,-16.539171744840814,-12.621489795847571,CrossOver,1258,0.0,CrossDown,1258,0.0,Broker,1258,108342.12679185672,98176.91934762248,BuySell,1258,,,Trades,1258,,
1259,spx-1950-2018,1259,2014-01-02 23:59:59.999989,1845.86,1845.86,1827.74,1831.98,3080600000.0,0.0,MomentumStrategy2,1259,735235.9999999999,MACD,1259,-15.868033979469601,-13.270798632571978,CrossOver,1259,0.0,CrossDown,1259,0.0,Broker,1259,108342.12679185672,98267.0025013028,BuySell,1259,,,Trades,1259,,
1260,spx-1950-2018,1260,2014-01-03 23:59:59.999989,1833.21,1838.24,1829.13,1831.37,2774270000.0,0.0,MomentumStrategy2,1260,735236.9999999999,MACD,1260,-15.112720528201635,-13.63918301169791,CrossOver,1260,0.0,CrossDown,1260,0.0,Broker,1260,108342.12679185672,98270.35724634217,BuySell,1260,,,Trades,1260,,
1261,spx-1950-2018,1261,2014-01-06 23:59:59.999989,1832.31,1837.16,1823.73,1826.77,3294850000.0,0.0,MomentumStrategy2,1261,735239.9999999999,MACD,1261,-13.981774427884375,-13.707701294935204,CrossOver,1261,0.0,CrossDown,1261,0.0,Broker,1261,108342.12679185672,98295.65532368829,BuySell,1261,,,Trades,1261,,
1262,spx-1950-2018,1262,2014-01-07 23:59:59.999989,1828.71,1840.1,1828.71,1837.88,3511750000.0,0.0,MomentumStrategy2,1262,735240.9999999999,MACD,1262,-13.822636891420416,-13.730688414232247,CrossOver,1262,0.0,CrossDown,1262,0.0,Broker,1262,108342.12679185672,98234.55496731539,BuySell,1262,,,Trades,1262,,
1263,spx-1950-2018,1263,2014-01-08 23:59:59.999989,1837.9,1840.02,1831.4,1837.49,3652140000.0,0.0,MomentumStrategy2,1263,735241.9999999999,MACD,1263,-13.509322446710257,-13.68641522072785,CrossOver,1263,1.0,CrossDown,1263,0.0,Broker,1263,108342.12679185672,98236.69980430778,BuySell,1263,,,Trades,1263,,
1264,spx-1950-2018,1264,2014-01-09 23:59:59.999989,1839.0,1843.23,1830.38,1838.13,3581150000.0,0.0,MomentumStrategy2,1264,735242.9999999999,MACD,1264,-13.160949905165808,-13.581322157615443,CrossOver,1264,0.0,CrossDown,1264,0.0,Broker,1264,88220.17770364262,98223.66071579506,BuySell,1264,1839.0,,Trades,1264,,-88.43327907079022
1265,spx-1950-2018,1265,2014-01-10 23:59:59.999989,1840.06,1843.15,1832.43,1842.37,3335710000.0,0.0,MomentumStrategy2,1265,735243.9999999999,MACD,1265,-13.076259738369572,-13.48030967376627,CrossOver,1265,0.0,CrossDown,1265,0.0,Broker,1265,88220.17770364262,98246.73567130502,BuySell,1265,,,Trades,1265,,
1266,spx-1950-2018,1266,2014-01-13 23:59:59.999989,1841.26,1843.45,1815.52,1819.2,3591350000.0,0.0,MomentumStrategy2,1266,735246.9999999999,MACD,1266,-11.012570750271607,-12.986761889067338,CrossOver,1266,0.0,CrossDown,1266,0.0,Broker,1266,88220.17770364262,98120.63974697347,BuySell,1266,,,Trades,1266,,
1267,spx-1950-2018,1267,2014-01-14 23:59:59.999989,1821.36,1839.26,1821.36,1838.88,3353270000.0,0.0,MomentumStrategy2,1267,735247.9999999999,MACD,1267,-10.840135551616186,-12.557436621577109,CrossOver,1267,0.0,CrossDown,1267,0.0,Broker,1267,88220.17770364262,98227.74237066122,BuySell,1267,,,Trades,1267,,
1268,spx-1950-2018,1268,2014-01-15 23:59:59.999989,1840.52,1850.84,1840.52,1848.38,3777800000.0,0.0,MomentumStrategy2,1268,735248.9999999999,MACD,1268,-11.339337198805197,-12.313816737022726,CrossOver,1268,0.0,CrossDown,1268,0.0,Broker,1268,88220.17770364262,98279.44333229911,BuySell,1268,,,Trades,1268,,
1269,spx-1950-2018,1269,2014-01-16 23:59:59.999989,1847.99,1847.99,1840.3,1845.89,3491310000.0,0.0,MomentumStrategy2,1269,735249.9999999999,MACD,1269,-11.40259390587562,-12.131572170793305,CrossOver,1269,0.0,CrossDown,1269,0.0,Broker,1269,88220.17770364262,98265.89223814348,BuySell,1269,,,Trades,1269,,
1270,spx-1950-2018,1270,2014-01-17 23:59:59.999989,1844.23,1846.04,1835.23,1838.7,3626120000.0,0.0,MomentumStrategy2,1270,735250.9999999999,MACD,1270,-10.74864866035091,-11.854987468704827,CrossOver,1270,0.0,CrossDown,1270,0.0,Broker,1270,88220.17770364262,98226.76277349333,BuySell,1270,,,Trades,1270,,
1271,spx-1950-2018,1271,2014-01-21 23:59:59.999989,1841.05,1849.31,1832.38,1843.8,3782470000.0,0.0,MomentumStrategy2,1271,735254.9999999999,MACD,1271,-10.520644280975603,-11.588118831158983,CrossOver,1271,0.0,CrossDown,1271,0.0,Broker,1271,88220.17770364262,98254.51802658316,BuySell,1271,,,Trades,1271,,
1272,spx-1950-2018,1272,2014-01-22 23:59:59.999989,1844.71,1846.87,1840.88,1844.86,3374170000.0,0.0,MomentumStrategy2,1272,735255.9999999999,MACD,1272,-10.30667339364777,-11.331829743656742,CrossOver,1272,0.0,CrossDown,1272,0.0,Broker,1272,88220.17770364262,98260.28676546065,BuySell,1272,,,Trades,1272,,
1273,spx-1950-2018,1273,2014-01-23 23:59:59.999989,1842.29,1842.29,1820.06,1828.46,3972250000.0,0.0,MomentumStrategy2,1273,735256.9999999999,MACD,1273,-8.713315309346399,-10.808126856794674,CrossOver,1273,0.0,CrossDown,1273,0.0,Broker,1273,88220.17770364262,98171.03457905419,BuySell,1273,,,Trades,1273,,
