datetime.1,Id,stockpx,len,datetime,open,high,low,close,volume,openinterest,stockpx_lag_1,len.1,open.1,high.1,low.1,close.1,volume.1,openinterest.1,stockpx_lag_2,len.2,datetime.2,open.2,high.2,low.2,close.2,volume.2,openinterest.2,stockpx_lag_3,len.3,datetime.3,open.3,high.3,low.3,close.3,volume.3,openinterest.3,stockpx_lag_4,len.4,datetime.4,open.4,high.4,low.4,close.4,volume.4,openinterest.4,stockpx_lag_5,len.5,datetime.5,open.5,high.5,low.5,close.5,volume.5,openinterest.5,straddle,len.6,datetime.6,open.6,high.6,low.6,close.6,volume.6,openinterest.6,TestStrategy,len.7,datetime.7,PSAR,len.8,psar,SMA_Crossup_50_200,len.9,sma_up_50_200,SMA_Crossdown_50_200,len.10,sma_down_50_200,SMA_Crossup_5_30,len.11,sma_up_5_30,SMA_Crossdown_5_30,len.12,sma_down_5_30,EMA_Crossup_12_26,len.13,ema_up_12_26,EMA_Crossdown_12_26,len.14,ema_down_12_26,MACD_Crossup,len.15,macd_up,MACD_Crossdown,len.16,macd_down,DEMA_CrossUp_21_55,len.17,dema_up_21_55,DEMA_CrossDown_21_55,len.18,dema_down_21_55,Broker,len.19,cash,value,BuySell,len.20,buy,sell,BuySell.1,len.21,buy.1,sell.1,BuySell.2,len.22,buy.2,sell.2,BuySell.3,len.23,buy.3,sell.3,BuySell.4,len.24,buy.4,sell.4,BuySell.5,len.25,buy.5,sell.5,BuySell.6,len.26,buy.6,sell.6,DataTrades,len.27,stockpx.1,stockpx_lag_1.1,stockpx_lag_2.1,stockpx_lag_3.1,stockpx_lag_4.1,stockpx_lag_5.1,straddle.1,Straddle Value,Total Premium Paid,Value including Premium
2012-09-11,675,stockpx,675,2012-09-11 00:00:00,,15.25,15.06,15.16,8036400.0,,stockpx_lag_1,675.0,,,,15.4,,,stockpx_lag_2,675.0,2012-09-11 00:00:00,,,,15.6,,,stockpx_lag_3,675.0,2012-09-11 00:00:00,,,,15.77,,,stockpx_lag_4,675.0,2012-09-11 00:00:00,,,,15.68,,,stockpx_lag_5,675.0,2012-09-11 00:00:00,,,,15.91,,,straddle,675.0,2012-09-11 00:00:00,,,,0.4693268614324362,,,TestStrategy,675.0,734757.0,PSAR,675.0,14.95684032,SMA_Crossup_50_200,675.0,0.0,SMA_Crossdown_50_200,675.0,0.0,SMA_Crossup_5_30,675.0,0.0,SMA_Crossdown_5_30,675.0,0.0,EMA_Crossup_12_26,675.0,0.0,EMA_Crossdown_12_26,675.0,0.0,MACD_Crossup,675.0,0.0,MACD_Crossdown,675.0,0.0,DEMA_CrossUp_21_55,675.0,0.0,DEMA_CrossDown_21_55,675.0,0.0,Broker,675.0,100008.98000000004,100008.98000000004,BuySell,675.0,,,BuySell,675.0,,,BuySell,675.0,,,BuySell,675.0,,,BuySell,675.0,,,BuySell,675.0,,,BuySell,675.0,,,DataTrades,675.0,,,,,,,,0.0,14.278015794937824,99994.70198420511
2012-09-12,676,stockpx,676,2012-09-12 00:00:00,,15.55,15.28,15.4,22006000.0,,stockpx_lag_1,676.0,,,,15.6,,,stockpx_lag_2,676.0,2012-09-12 00:00:00,,,,15.77,,,stockpx_lag_3,676.0,2012-09-12 00:00:00,,,,15.68,,,stockpx_lag_4,676.0,2012-09-12 00:00:00,,,,15.91,,,stockpx_lag_5,676.0,2012-09-12 00:00:00,,,,15.86,,,straddle,676.0,2012-09-12 00:00:00,,,,0.4885407747718213,,,TestStrategy,676.0,734758.0,PSAR,676.0,15.0367986432,SMA_Crossup_50_200,676.0,0.0,SMA_Crossdown_50_200,676.0,0.0,SMA_Crossup_5_30,676.0,0.0,SMA_Crossdown_5_30,676.0,0.0,EMA_Crossup_12_26,676.0,0.0,EMA_Crossdown_12_26,676.0,0.0,MACD_Crossup,676.0,0.0,MACD_Crossdown,676.0,0.0,DEMA_CrossUp_21_55,676.0,0.0,DEMA_CrossDown_21_55,676.0,0.0,Broker,676.0,100008.98000000004,100008.98000000004,BuySell,676.0,,,BuySell,676.0,,,BuySell,676.0,,,BuySell,676.0,,,BuySell,676.0,,,BuySell,676.0,,,BuySell,676.0,,,DataTrades,676.0,,,,,,,,0.0,14.278015794937824,99994.70198420511
2012-09-13,677,stockpx,677,2012-09-13 00:00:00,,15.69,15.37,15.6,12136300.0,,stockpx_lag_1,677.0,,,,15.77,,,stockpx_lag_2,677.0,2012-09-13 00:00:00,,,,15.68,,,stockpx_lag_3,677.0,2012-09-13 00:00:00,,,,15.91,,,stockpx_lag_4,677.0,2012-09-13 00:00:00,,,,15.86,,,stockpx_lag_5,677.0,2012-09-13 00:00:00,,,,15.79,,,straddle,677.0,2012-09-13 00:00:00,,,,0.4583225158813091,,,TestStrategy,677.0,734759.0,PSAR,677.0,15.06,SMA_Crossup_50_200,677.0,0.0,SMA_Crossdown_50_200,677.0,0.0,SMA_Crossup_5_30,677.0,1.0,SMA_Crossdown_5_30,677.0,0.0,EMA_Crossup_12_26,677.0,0.0,EMA_Crossdown_12_26,677.0,0.0,MACD_Crossup,677.0,0.0,MACD_Crossdown,677.0,0.0,DEMA_CrossUp_21_55,677.0,0.0,DEMA_CrossDown_21_55,677.0,0.0,Broker,677.0,100008.98000000004,100008.98000000004,BuySell,677.0,,,BuySell,677.0,,,BuySell,677.0,,,BuySell,677.0,,,BuySell,677.0,,,BuySell,677.0,,,BuySell,677.0,,,DataTrades,677.0,,,,,,,,0.0,14.278015794937824,99994.70198420511
2012-09-14,678,stockpx,678,2012-09-14 00:00:00,,15.84,15.62,15.77,17642600.0,,stockpx_lag_1,678.0,,,,15.68,,,stockpx_lag_2,678.0,2012-09-14 00:00:00,,,,15.91,,,stockpx_lag_3,678.0,2012-09-14 00:00:00,,,,15.86,,,stockpx_lag_4,678.0,2012-09-14 00:00:00,,,,15.79,,,stockpx_lag_5,678.0,2012-09-14 00:00:00,,,,15.74,,,straddle,678.0,2012-09-14 00:00:00,,,,0.4418694608261271,,,TestStrategy,678.0,734760.0,PSAR,678.0,15.2364,SMA_Crossup_50_200,678.0,0.0,SMA_Crossdown_50_200,678.0,0.0,SMA_Crossup_5_30,678.0,0.0,SMA_Crossdown_5_30,678.0,0.0,EMA_Crossup_12_26,678.0,1.0,EMA_Crossdown_12_26,678.0,0.0,MACD_Crossup,678.0,0.0,MACD_Crossdown,678.0,0.0,DEMA_CrossUp_21_55,678.0,0.0,DEMA_CrossDown_21_55,678.0,0.0,Broker,678.0,100008.98000000004,100008.98000000004,BuySell,678.0,,,BuySell,678.0,,,BuySell,678.0,,,BuySell,678.0,,,BuySell,678.0,,,BuySell,678.0,,,BuySell,678.0,,,DataTrades,678.0,,,,,,,,0.0,14.278015794937824,99994.70198420511
2012-09-17,679,stockpx,679,2012-09-17 00:00:00,,15.84,15.63,15.68,11697700.0,,stockpx_lag_1,679.0,,,,15.91,,,stockpx_lag_2,679.0,2012-09-17 00:00:00,,,,15.86,,,stockpx_lag_3,679.0,2012-09-17 00:00:00,,,,15.79,,,stockpx_lag_4,679.0,2012-09-17 00:00:00,,,,15.74,,,stockpx_lag_5,679.0,2012-09-17 00:00:00,,,,16.0,,,straddle,679.0,2012-09-17 00:00:00,,,,0.4325918497883468,,,TestStrategy,679.0,734763.0,PSAR,679.0,15.37,SMA_Crossup_50_200,679.0,0.0,SMA_Crossdown_50_200,679.0,0.0,SMA_Crossup_5_30,679.0,0.0,SMA_Crossdown_5_30,679.0,0.0,EMA_Crossup_12_26,679.0,0.0,EMA_Crossdown_12_26,679.0,0.0,MACD_Crossup,679.0,0.0,MACD_Crossdown,679.0,0.0,DEMA_CrossUp_21_55,679.0,1.0,DEMA_CrossDown_21_55,679.0,0.0,Broker,679.0,100008.98000000004,100008.98000000004,BuySell,679.0,,,BuySell,679.0,,,BuySell,679.0,,,BuySell,679.0,,,BuySell,679.0,,,BuySell,679.0,,,BuySell,679.0,,,DataTrades,679.0,,,,,,,,0.0,14.278015794937824,99994.70198420511
2012-09-18,680,stockpx,680,2012-09-18 00:00:00,,16.17,15.6,15.91,42449600.0,,stockpx_lag_1,680.0,,,,15.86,,,stockpx_lag_2,680.0,2012-09-18 00:00:00,,,,15.79,,,stockpx_lag_3,680.0,2012-09-18 00:00:00,,,,15.74,,,stockpx_lag_4,680.0,2012-09-18 00:00:00,,,,16.0,,,stockpx_lag_5,680.0,2012-09-18 00:00:00,,,,15.68,,,straddle,680.0,2012-09-18 00:00:00,,,,0.42965104034263296,,,TestStrategy,680.0,734764.0,PSAR,680.0,15.511,SMA_Crossup_50_200,680.0,0.0,SMA_Crossdown_50_200,680.0,0.0,SMA_Crossup_5_30,680.0,0.0,SMA_Crossdown_5_30,680.0,0.0,EMA_Crossup_12_26,680.0,0.0,EMA_Crossdown_12_26,680.0,0.0,MACD_Crossup,680.0,0.0,MACD_Crossdown,680.0,0.0,DEMA_CrossUp_21_55,680.0,0.0,DEMA_CrossDown_21_55,680.0,0.0,Broker,680.0,100008.98000000004,100008.98000000004,BuySell,680.0,,,BuySell,680.0,,,BuySell,680.0,,,BuySell,680.0,,,BuySell,680.0,,,BuySell,680.0,,,BuySell,680.0,,,DataTrades,680.0,,,,,,,,0.0,14.278015794937824,99994.70198420511
2012-09-19,681,stockpx,681,2012-09-19 00:00:00,,16.129998999999998,15.84,15.86,30681100.0,,stockpx_lag_1,681.0,,,,15.79,,,stockpx_lag_2,681.0,2012-09-19 00:00:00,,,,15.74,,,stockpx_lag_3,681.0,2012-09-19 00:00:00,,,,16.0,,,stockpx_lag_4,681.0,2012-09-19 00:00:00,,,,15.68,,,stockpx_lag_5,681.0,2012-09-19 00:00:00,,,,15.61,,,straddle,681.0,2012-09-19 00:00:00,,,,0.39302169639091655,,,TestStrategy,681.0,734765.0,PSAR,681.0,15.6,SMA_Crossup_50_200,681.0,0.0,SMA_Crossdown_50_200,681.0,0.0,SMA_Crossup_5_30,681.0,0.0,SMA_Crossdown_5_30,681.0,0.0,EMA_Crossup_12_26,681.0,0.0,EMA_Crossdown_12_26,681.0,0.0,MACD_Crossup,681.0,0.0,MACD_Crossdown,681.0,0.0,DEMA_CrossUp_21_55,681.0,0.0,DEMA_CrossDown_21_55,681.0,0.0,Broker,681.0,100008.98000000004,100008.98000000004,BuySell,681.0,,,BuySell,681.0,,,BuySell,681.0,,,BuySell,681.0,,,BuySell,681.0,,,BuySell,681.0,,,BuySell,681.0,,,DataTrades,681.0,,,,,,,,0.0,14.278015794937824,99994.70198420511
2012-09-20,682,stockpx,682,2012-09-20 00:00:00,,15.86,15.65,15.79,18169800.0,,stockpx_lag_1,682.0,,,,15.74,,,stockpx_lag_2,682.0,2012-09-20 00:00:00,,,,16.0,,,stockpx_lag_3,682.0,2012-09-20 00:00:00,,,,15.68,,,stockpx_lag_4,682.0,2012-09-20 00:00:00,,,,15.61,,,stockpx_lag_5,682.0,2012-09-20 00:00:00,,,,16.040001,,,straddle,682.0,2012-09-20 00:00:00,,,,0.4042466635908699,,,TestStrategy,682.0,734766.0,PSAR,682.0,15.6,SMA_Crossup_50_200,682.0,0.0,SMA_Crossdown_50_200,682.0,0.0,SMA_Crossup_5_30,682.0,0.0,SMA_Crossdown_5_30,682.0,0.0,EMA_Crossup_12_26,682.0,0.0,EMA_Crossdown_12_26,682.0,0.0,MACD_Crossup,682.0,0.0,MACD_Crossdown,682.0,0.0,DEMA_CrossUp_21_55,682.0,0.0,DEMA_CrossDown_21_55,682.0,0.0,Broker,682.0,100008.98000000004,100008.98000000004,BuySell,682.0,,,BuySell,682.0,,,BuySell,682.0,,,BuySell,682.0,,,BuySell,682.0,,,BuySell,682.0,,,BuySell,682.0,,,DataTrades,682.0,,,,,,,,0.0,14.278015794937824,99994.70198420511
2012-09-21,683,stockpx,683,2012-09-21 00:00:00,,15.82,15.66,15.74,49167000.0,,stockpx_lag_1,683.0,,,,16.0,,,stockpx_lag_2,683.0,2012-09-21 00:00:00,,,,15.68,,,stockpx_lag_3,683.0,2012-09-21 00:00:00,,,,15.61,,,stockpx_lag_4,683.0,2012-09-21 00:00:00,,,,16.040001,,,stockpx_lag_5,683.0,2012-09-21 00:00:00,,,,15.98,,,straddle,683.0,2012-09-21 00:00:00,,,,0.39047477450667145,,,TestStrategy,683.0,734767.0,PSAR,683.0,15.65,SMA_Crossup_50_200,683.0,0.0,SMA_Crossdown_50_200,683.0,0.0,SMA_Crossup_5_30,683.0,0.0,SMA_Crossdown_5_30,683.0,0.0,EMA_Crossup_12_26,683.0,0.0,EMA_Crossdown_12_26,683.0,0.0,MACD_Crossup,683.0,0.0,MACD_Crossdown,683.0,0.0,DEMA_CrossUp_21_55,683.0,0.0,DEMA_CrossDown_21_55,683.0,0.0,Broker,683.0,100008.98000000004,100008.98000000004,BuySell,683.0,,,BuySell,683.0,,,BuySell,683.0,,,BuySell,683.0,,,BuySell,683.0,,,BuySell,683.0,,,BuySell,683.0,,,DataTrades,683.0,,,,,,,,0.0,14.278015794937824,99994.70198420511
2012-09-24,684,stockpx,684,2012-09-24 00:00:00,,16.040001,15.6,16.0,23019900.0,,stockpx_lag_1,684.0,,,,15.68,,,stockpx_lag_2,684.0,2012-09-24 00:00:00,,,,15.61,,,stockpx_lag_3,684.0,2012-09-24 00:00:00,,,,16.040001,,,stockpx_lag_4,684.0,2012-09-24 00:00:00,,,,15.98,,,stockpx_lag_5,684.0,2012-09-24 00:00:00,,,,15.83,,,straddle,684.0,2012-09-24 00:00:00,,,,0.4350567931834997,,,TestStrategy,684.0,734770.0,PSAR,684.0,16.17,SMA_Crossup_50_200,684.0,0.0,SMA_Crossdown_50_200,684.0,0.0,SMA_Crossup_5_30,684.0,0.0,SMA_Crossdown_5_30,684.0,0.0,EMA_Crossup_12_26,684.0,0.0,EMA_Crossdown_12_26,684.0,0.0,MACD_Crossup,684.0,0.0,MACD_Crossdown,684.0,0.0,DEMA_CrossUp_21_55,684.0,0.0,DEMA_CrossDown_21_55,684.0,0.0,Broker,684.0,100008.98000000004,100008.98000000004,BuySell,684.0,,,BuySell,684.0,,,BuySell,684.0,,,BuySell,684.0,,,BuySell,684.0,,,BuySell,684.0,,,BuySell,684.0,,,DataTrades,684.0,,,,,,,,0.0,14.278015794937824,99994.70198420511
2012-09-25,685,stockpx,685,2012-09-25 00:00:00,,16.09,15.67,15.68,22966300.0,,stockpx_lag_1,685.0,,,,15.61,,,stockpx_lag_2,685.0,2012-09-25 00:00:00,,,,16.040001,,,stockpx_lag_3,685.0,2012-09-25 00:00:00,,,,15.98,,,stockpx_lag_4,685.0,2012-09-25 00:00:00,,,,15.83,,,stockpx_lag_5,685.0,2012-09-25 00:00:00,,,,15.94,,,straddle,685.0,2012-09-25 00:00:00,,,,0.4213491034037951,,,TestStrategy,685.0,734771.0,PSAR,685.0,16.158600000000003,SMA_Crossup_50_200,685.0,0.0,SMA_Crossdown_50_200,685.0,0.0,SMA_Crossup_5_30,685.0,0.0,SMA_Crossdown_5_30,685.0,0.0,EMA_Crossup_12_26,685.0,0.0,EMA_Crossdown_12_26,685.0,0.0,MACD_Crossup,685.0,0.0,MACD_Crossdown,685.0,0.0,DEMA_CrossUp_21_55,685.0,0.0,DEMA_CrossDown_21_55,685.0,0.0,Broker,685.0,100008.98000000004,100008.98000000004,BuySell,685.0,,,BuySell,685.0,,,BuySell,685.0,,,BuySell,685.0,,,BuySell,685.0,,,BuySell,685.0,,,BuySell,685.0,,,DataTrades,685.0,,,,,,,,0.0,14.278015794937824,99994.70198420511
2012-09-26,686,stockpx,686,2012-09-26 00:00:00,,15.81,15.55,15.61,12784100.0,,stockpx_lag_1,686.0,,,,16.040001,,,stockpx_lag_2,686.0,2012-09-26 00:00:00,,,,15.98,,,stockpx_lag_3,686.0,2012-09-26 00:00:00,,,,15.83,,,stockpx_lag_4,686.0,2012-09-26 00:00:00,,,,15.94,,,stockpx_lag_5,686.0,2012-09-26 00:00:00,,,,16.209999,,,straddle,686.0,2012-09-26 00:00:00,,,,0.4160023592730671,,,TestStrategy,686.0,734772.0,PSAR,686.0,16.147428000000005,SMA_Crossup_50_200,686.0,0.0,SMA_Crossdown_50_200,686.0,0.0,SMA_Crossup_5_30,686.0,0.0,SMA_Crossdown_5_30,686.0,0.0,EMA_Crossup_12_26,686.0,0.0,EMA_Crossdown_12_26,686.0,0.0,MACD_Crossup,686.0,0.0,MACD_Crossdown,686.0,0.0,DEMA_CrossUp_21_55,686.0,0.0,DEMA_CrossDown_21_55,686.0,0.0,Broker,686.0,100008.98000000004,100008.98000000004,BuySell,686.0,,,BuySell,686.0,,,BuySell,686.0,,,BuySell,686.0,,,BuySell,686.0,,,BuySell,686.0,,,BuySell,686.0,,,DataTrades,686.0,,,,,,,,0.0,14.278015794937824,99994.70198420511
2012-09-27,687,stockpx,687,2012-09-27 00:00:00,,16.200001,15.79,16.040001,24416200.0,,stockpx_lag_1,687.0,,,,15.98,,,stockpx_lag_2,687.0,2012-09-27 00:00:00,,,,15.83,,,stockpx_lag_3,687.0,2012-09-27 00:00:00,,,,15.94,,,stockpx_lag_4,687.0,2012-09-27 00:00:00,,,,16.209999,,,stockpx_lag_5,687.0,2012-09-27 00:00:00,,,,16.27,,,straddle,687.0,2012-09-27 00:00:00,,,,0.4303944487796372,,,TestStrategy,687.0,734773.0,PSAR,687.0,15.55,SMA_Crossup_50_200,687.0,0.0,SMA_Crossdown_50_200,687.0,0.0,SMA_Crossup_5_30,687.0,0.0,SMA_Crossdown_5_30,687.0,0.0,EMA_Crossup_12_26,687.0,0.0,EMA_Crossdown_12_26,687.0,0.0,MACD_Crossup,687.0,0.0,MACD_Crossdown,687.0,0.0,DEMA_CrossUp_21_55,687.0,0.0,DEMA_CrossDown_21_55,687.0,0.0,Broker,687.0,100008.98000000004,100008.98000000004,BuySell,687.0,,,BuySell,687.0,,,BuySell,687.0,,,BuySell,687.0,,,BuySell,687.0,,,BuySell,687.0,,,BuySell,687.0,,,DataTrades,687.0,,,,,,,,0.0,14.278015794937824,99994.70198420511
2012-09-28,688,stockpx,688,2012-09-28 00:00:00,,16.09,15.93,15.98,19744300.0,,stockpx_lag_1,688.0,,,,15.83,,,stockpx_lag_2,688.0,2012-09-28 00:00:00,,,,15.94,,,stockpx_lag_3,688.0,2012-09-28 00:00:00,,,,16.209999,,,stockpx_lag_4,688.0,2012-09-28 00:00:00,,,,16.27,,,stockpx_lag_5,688.0,2012-09-28 00:00:00,,,,16.09,,,straddle,688.0,2012-09-28 00:00:00,,,,0.4110171778373166,,,TestStrategy,688.0,734774.0,PSAR,688.0,15.55,SMA_Crossup_50_200,688.0,0.0,SMA_Crossdown_50_200,688.0,0.0,SMA_Crossup_5_30,688.0,0.0,SMA_Crossdown_5_30,688.0,0.0,EMA_Crossup_12_26,688.0,0.0,EMA_Crossdown_12_26,688.0,0.0,MACD_Crossup,688.0,0.0,MACD_Crossdown,688.0,0.0,DEMA_CrossUp_21_55,688.0,0.0,DEMA_CrossDown_21_55,688.0,0.0,Broker,688.0,100008.98000000004,100008.98000000004,BuySell,688.0,,,BuySell,688.0,,,BuySell,688.0,,,BuySell,688.0,,,BuySell,688.0,,,BuySell,688.0,,,BuySell,688.0,,,DataTrades,688.0,,,,,,,,0.0,14.278015794937822,99994.70198420511
2012-10-01,689,stockpx,689,2012-10-01 00:00:00,,16.09,15.77,15.83,20601900.0,,stockpx_lag_1,689.0,,,,15.94,,,stockpx_lag_2,689.0,2012-10-01 00:00:00,,,,16.209999,,,stockpx_lag_3,689.0,2012-10-01 00:00:00,,,,16.27,,,stockpx_lag_4,689.0,2012-10-01 00:00:00,,,,16.09,,,stockpx_lag_5,689.0,2012-10-01 00:00:00,,,,16.030001000000002,,,straddle,689.0,2012-10-01 00:00:00,,,,0.4079741403421666,,,TestStrategy,689.0,734777.0,PSAR,689.0,15.56300002,SMA_Crossup_50_200,689.0,0.0,SMA_Crossdown_50_200,689.0,0.0,SMA_Crossup_5_30,689.0,0.0,SMA_Crossdown_5_30,689.0,0.0,EMA_Crossup_12_26,689.0,0.0,EMA_Crossdown_12_26,689.0,0.0,MACD_Crossup,689.0,0.0,MACD_Crossdown,689.0,0.0,DEMA_CrossUp_21_55,689.0,0.0,DEMA_CrossDown_21_55,689.0,0.0,Broker,689.0,100008.98000000004,100008.98000000004,BuySell,689.0,,,BuySell,689.0,,,BuySell,689.0,,,BuySell,689.0,,,BuySell,689.0,,,BuySell,689.0,,,BuySell,689.0,,,DataTrades,689.0,,,,,,,,0.0,14.278015794937822,99994.70198420511
2012-10-02,690,stockpx,690,2012-10-02 00:00:00,,16.040001,15.88,15.94,13696700.0,,stockpx_lag_1,690.0,,,,16.209999,,,stockpx_lag_2,690.0,2012-10-02 00:00:00,,,,16.27,,,stockpx_lag_3,690.0,2012-10-02 00:00:00,,,,16.09,,,stockpx_lag_4,690.0,2012-10-02 00:00:00,,,,16.030001000000002,,,stockpx_lag_5,690.0,2012-10-02 00:00:00,,,,15.85,,,straddle,690.0,2012-10-02 00:00:00,,,,0.3896840095193221,,,TestStrategy,690.0,734778.0,PSAR,690.0,15.575740039600001,SMA_Crossup_50_200,690.0,0.0,SMA_Crossdown_50_200,690.0,0.0,SMA_Crossup_5_30,690.0,0.0,SMA_Crossdown_5_30,690.0,0.0,EMA_Crossup_12_26,690.0,0.0,EMA_Crossdown_12_26,690.0,0.0,MACD_Crossup,690.0,0.0,MACD_Crossdown,690.0,0.0,DEMA_CrossUp_21_55,690.0,0.0,DEMA_CrossDown_21_55,690.0,0.0,Broker,690.0,100008.98000000004,100008.98000000004,BuySell,690.0,,,BuySell,690.0,,,BuySell,690.0,,,BuySell,690.0,,,BuySell,690.0,,,BuySell,690.0,,,BuySell,690.0,,,DataTrades,690.0,,,,,,,,0.0,14.278015794937822,99994.70198420511
2012-10-03,691,stockpx,691,2012-10-03 00:00:00,,16.24,15.99,16.209999,20399000.0,,stockpx_lag_1,691.0,,,,16.27,,,stockpx_lag_2,691.0,2012-10-03 00:00:00,,,,16.09,,,stockpx_lag_3,691.0,2012-10-03 00:00:00,,,,16.030001000000002,,,stockpx_lag_4,691.0,2012-10-03 00:00:00,,,,15.85,,,stockpx_lag_5,691.0,2012-10-03 00:00:00,,,,15.83,,,straddle,691.0,2012-10-03 00:00:00,,,,0.39133987093469536,,,TestStrategy,691.0,734779.0,PSAR,691.0,15.588225258808,SMA_Crossup_50_200,691.0,0.0,SMA_Crossdown_50_200,691.0,0.0,SMA_Crossup_5_30,691.0,0.0,SMA_Crossdown_5_30,691.0,0.0,EMA_Crossup_12_26,691.0,0.0,EMA_Crossdown_12_26,691.0,0.0,MACD_Crossup,691.0,0.0,MACD_Crossdown,691.0,0.0,DEMA_CrossUp_21_55,691.0,0.0,DEMA_CrossDown_21_55,691.0,0.0,Broker,691.0,100008.98000000004,100008.98000000004,BuySell,691.0,,,BuySell,691.0,,,BuySell,691.0,,,BuySell,691.0,,,BuySell,691.0,,,BuySell,691.0,,,BuySell,691.0,,,DataTrades,691.0,,,,,,,,0.0,14.278015794937822,99994.70198420511
2012-10-04,692,stockpx,692,2012-10-04 00:00:00,,16.35,16.15,16.27,17283900.0,,stockpx_lag_1,692.0,,,,16.09,,,stockpx_lag_2,692.0,2012-10-04 00:00:00,,,,16.030001000000002,,,stockpx_lag_3,692.0,2012-10-04 00:00:00,,,,15.85,,,stockpx_lag_4,692.0,2012-10-04 00:00:00,,,,15.83,,,stockpx_lag_5,692.0,2012-10-04 00:00:00,,,,15.92,,,straddle,692.0,2012-10-04 00:00:00,,,,0.3884145154751337,,,TestStrategy,692.0,734780.0,PSAR,692.0,15.7185802070464,SMA_Crossup_50_200,692.0,0.0,SMA_Crossdown_50_200,692.0,0.0,SMA_Crossup_5_30,692.0,0.0,SMA_Crossdown_5_30,692.0,0.0,EMA_Crossup_12_26,692.0,0.0,EMA_Crossdown_12_26,692.0,0.0,MACD_Crossup,692.0,0.0,MACD_Crossdown,692.0,0.0,DEMA_CrossUp_21_55,692.0,0.0,DEMA_CrossDown_21_55,692.0,0.0,Broker,692.0,100008.98000000004,100008.98000000004,BuySell,692.0,,,BuySell,692.0,,,BuySell,692.0,,,BuySell,692.0,,,BuySell,692.0,,,BuySell,692.0,,,BuySell,692.0,,,DataTrades,692.0,,,,,,,,0.0,14.278015794937822,99994.70198420511
2012-10-05,693,stockpx,693,2012-10-05 00:00:00,,16.379998999999998,16.09,16.09,9240400.0,,stockpx_lag_1,693.0,,,,16.030001000000002,,,stockpx_lag_2,693.0,2012-10-05 00:00:00,,,,15.85,,,stockpx_lag_3,693.0,2012-10-05 00:00:00,,,,15.83,,,stockpx_lag_4,693.0,2012-10-05 00:00:00,,,,15.92,,,stockpx_lag_5,693.0,2012-10-05 00:00:00,,,,15.88,,,straddle,693.0,2012-10-05 00:00:00,,,,0.394041146877127,,,TestStrategy,693.0,734781.0,PSAR,693.0,15.857492561496194,SMA_Crossup_50_200,693.0,0.0,SMA_Crossdown_50_200,693.0,0.0,SMA_Crossup_5_30,693.0,0.0,SMA_Crossdown_5_30,693.0,0.0,EMA_Crossup_12_26,693.0,0.0,EMA_Crossdown_12_26,693.0,0.0,MACD_Crossup,693.0,0.0,MACD_Crossdown,693.0,0.0,DEMA_CrossUp_21_55,693.0,0.0,DEMA_CrossDown_21_55,693.0,0.0,Broker,693.0,100008.98000000004,100008.98000000004,BuySell,693.0,,,BuySell,693.0,,,BuySell,693.0,,,BuySell,693.0,,,BuySell,693.0,,,BuySell,693.0,,,BuySell,693.0,,,DataTrades,693.0,,,,,,,,0.0,14.278015794937822,99994.70198420511
2012-10-09,694,stockpx,694,2012-10-09 00:00:00,,16.049999,15.81,15.85,14110000.0,,stockpx_lag_1,694.0,,,,15.83,,,stockpx_lag_2,694.0,2012-10-09 00:00:00,,,,15.92,,,stockpx_lag_3,694.0,2012-10-09 00:00:00,,,,15.88,,,stockpx_lag_4,694.0,2012-10-09 00:00:00,,,,15.68,,,stockpx_lag_5,694.0,2012-10-09 00:00:00,,,,15.92,,,straddle,694.0,2012-10-09 00:00:00,,,,0.4694570100363338,,,TestStrategy,694.0,734785.0,PSAR,694.0,16.379998999999998,SMA_Crossup_50_200,694.0,0.0,SMA_Crossdown_50_200,694.0,0.0,SMA_Crossup_5_30,694.0,0.0,SMA_Crossdown_5_30,694.0,0.0,EMA_Crossup_12_26,694.0,0.0,EMA_Crossdown_12_26,694.0,0.0,MACD_Crossup,694.0,0.0,MACD_Crossdown,694.0,0.0,DEMA_CrossUp_21_55,694.0,0.0,DEMA_CrossDown_21_55,694.0,0.0,Broker,694.0,100008.98000000004,100008.98000000004,BuySell,694.0,,,BuySell,694.0,,,BuySell,694.0,,,BuySell,694.0,,,BuySell,694.0,,,BuySell,694.0,,,BuySell,694.0,,,DataTrades,694.0,,,,,,,,0.0,14.278015794937822,99994.70198420511
