Id,10dORHV,len,datetime,open,high,low,close,volume,openinterest,stockpx,len,datetime,open,high,low,close,volume,openinterest,HVStrategy,len,datetime,RSI_Oversold,len,oversold,RSI_Overbought,len,overbought,Broker,len,cash,value,BuySell,len,buy,sell,BuySell,len,buy,sell,DataTrades,len,10dORHV,stockpx
1859,10dORHV,1859,2017-06-28 00:00:00,,,,13.94,,,stockpx,1859,2017-06-28 00:00:00,,,,69.72,,,HVStrategy,1859,736508.0,RSI_Oversold,1859,0.0,RSI_Overbought,1859,,Broker,1859,100021.51740000004,100021.51740000004,BuySell,1859,,,BuySell,1859,,,DataTrades,1859,,
1860,10dORHV,1860,2017-06-29 00:00:00,,,,13.3,,,stockpx,1860,2017-06-29 00:00:00,,,,68.7,,,HVStrategy,1860,736509.0,RSI_Oversold,1860,0.0,RSI_Overbought,1860,,Broker,1860,100021.51740000004,100021.51740000004,BuySell,1860,,,BuySell,1860,,,DataTrades,1860,,
1861,10dORHV,1861,2017-06-30 00:00:00,,,,13.09,,,stockpx,1861,2017-06-30 00:00:00,,,,69.2,,,HVStrategy,1861,736510.0,RSI_Oversold,1861,0.0,RSI_Overbought,1861,,Broker,1861,100021.51740000004,100021.51740000004,BuySell,1861,,,BuySell,1861,,,DataTrades,1861,,
1862,10dORHV,1862,2017-07-03 00:00:00,,,,13.6,,,stockpx,1862,2017-07-03 00:00:00,,,,68.17,,,HVStrategy,1862,736513.0,RSI_Oversold,1862,0.0,RSI_Overbought,1862,,Broker,1862,100021.51740000004,100021.51740000004,BuySell,1862,,,BuySell,1862,,,DataTrades,1862,,
1863,10dORHV,1863,2017-07-05 00:00:00,,,,13.98,,,stockpx,1863,2017-07-05 00:00:00,,,,69.07,,,HVStrategy,1863,736515.0,RSI_Oversold,1863,0.0,RSI_Overbought,1863,,Broker,1863,100021.51740000004,100021.51740000004,BuySell,1863,,,BuySell,1863,,,DataTrades,1863,,
1864,10dORHV,1864,2017-07-06 00:00:00,,,,14.88,,,stockpx,1864,2017-07-06 00:00:00,,,,68.59,,,HVStrategy,1864,736516.0,RSI_Oversold,1864,0.0,RSI_Overbought,1864,,Broker,1864,100021.51740000004,100021.51740000004,BuySell,1864,,,BuySell,1864,,,DataTrades,1864,,
1865,10dORHV,1865,2017-07-07 00:00:00,,,,15.19,,,stockpx,1865,2017-07-07 00:00:00,,,,69.49,,,HVStrategy,1865,736517.0,RSI_Oversold,1865,0.0,RSI_Overbought,1865,,Broker,1865,100021.51740000004,100021.51740000004,BuySell,1865,,,BuySell,1865,,,DataTrades,1865,,
1866,10dORHV,1866,2017-07-10 00:00:00,,,,14.94,,,stockpx,1866,2017-07-10 00:00:00,,,,70.06,,,HVStrategy,1866,736520.0,RSI_Oversold,1866,0.0,RSI_Overbought,1866,,Broker,1866,100021.51740000004,100021.51740000004,BuySell,1866,,,BuySell,1866,,,DataTrades,1866,,
1867,10dORHV,1867,2017-07-11 00:00:00,,,,14.5,,,stockpx,1867,2017-07-11 00:00:00,,,,70.2,,,HVStrategy,1867,736521.0,RSI_Oversold,1867,0.0,RSI_Overbought,1867,,Broker,1867,100021.51740000004,100021.51740000004,BuySell,1867,,,BuySell,1867,,,DataTrades,1867,,
1868,10dORHV,1868,2017-07-12 00:00:00,,,,14.49,,,stockpx,1868,2017-07-12 00:00:00,,,,71.11,,,HVStrategy,1868,736522.0,RSI_Oversold,1868,0.0,RSI_Overbought,1868,,Broker,1868,100021.51740000004,100021.51740000004,BuySell,1868,,,BuySell,1868,,,DataTrades,1868,,
1869,10dORHV,1869,2017-07-13 00:00:00,,,,14.8,,,stockpx,1869,2017-07-13 00:00:00,,,,71.69,,,HVStrategy,1869,736523.0,RSI_Oversold,1869,0.0,RSI_Overbought,1869,,Broker,1869,100021.51740000004,100021.51740000004,BuySell,1869,,,BuySell,1869,,,DataTrades,1869,,
1870,10dORHV,1870,2017-07-14 00:00:00,,,,14.7,,,stockpx,1870,2017-07-14 00:00:00,,,,73.19,,,HVStrategy,1870,736524.0,RSI_Oversold,1870,0.0,RSI_Overbought,1870,,Broker,1870,100021.51740000004,100021.51740000004,BuySell,1870,,,BuySell,1870,,,DataTrades,1870,,
1871,10dORHV,1871,2017-07-17 00:00:00,,,,14.7,,,stockpx,1871,2017-07-17 00:00:00,,,,73.19,,,HVStrategy,1871,736527.0,RSI_Oversold,1871,0.0,RSI_Overbought,1871,,Broker,1871,100021.51740000004,100021.51740000004,BuySell,1871,,,BuySell,1871,,,DataTrades,1871,,
1872,10dORHV,1872,2017-07-18 00:00:00,,,,17.63,,,stockpx,1872,2017-07-18 00:00:00,,,,73.35,,,HVStrategy,1872,736528.0,RSI_Oversold,1872,0.0,RSI_Overbought,1872,,Broker,1872,100021.51740000004,100021.51740000004,BuySell,1872,,,BuySell,1872,,,DataTrades,1872,,
1873,10dORHV,1873,2017-07-19 00:00:00,,,,15.08,,,stockpx,1873,2017-07-19 00:00:00,,,,73.3,,,HVStrategy,1873,736529.0,RSI_Oversold,1873,0.0,RSI_Overbought,1873,,Broker,1873,100021.51740000004,100021.51740000004,BuySell,1873,,,BuySell,1873,,,DataTrades,1873,,
1874,10dORHV,1874,2017-07-20 00:00:00,,,,15.28,,,stockpx,1874,2017-07-20 00:00:00,,,,73.86,,,HVStrategy,1874,736530.0,RSI_Oversold,1874,0.0,RSI_Overbought,1874,,Broker,1874,100021.51740000004,100021.51740000004,BuySell,1874,,,BuySell,1874,,,DataTrades,1874,,
1875,10dORHV,1875,2017-07-21 00:00:00,,,,14.76,,,stockpx,1875,2017-07-21 00:00:00,,,,74.22,,,HVStrategy,1875,736531.0,RSI_Oversold,1875,0.0,RSI_Overbought,1875,,Broker,1875,100021.51740000004,100021.51740000004,BuySell,1875,,,BuySell,1875,,,DataTrades,1875,,
1876,10dORHV,1876,2017-07-24 00:00:00,,,,14.11,,,stockpx,1876,2017-07-24 00:00:00,,,,73.79,,,HVStrategy,1876,736534.0,RSI_Oversold,1876,0.0,RSI_Overbought,1876,,Broker,1876,100021.51740000004,100021.51740000004,BuySell,1876,,,BuySell,1876,,,DataTrades,1876,,
1877,10dORHV,1877,2017-07-25 00:00:00,,,,14.14,,,stockpx,1877,2017-07-25 00:00:00,,,,74.19,,,HVStrategy,1877,736535.0,RSI_Oversold,1877,0.0,RSI_Overbought,1877,,Broker,1877,100021.51740000004,100021.51740000004,BuySell,1877,,,BuySell,1877,,,DataTrades,1877,,
1878,10dORHV,1878,2017-07-26 00:00:00,,,,13.09,,,stockpx,1878,2017-07-26 00:00:00,,,,74.05,,,HVStrategy,1878,736536.0,RSI_Oversold,1878,0.0,RSI_Overbought,1878,,Broker,1878,100021.51740000004,100021.51740000004,BuySell,1878,,,BuySell,1878,,,DataTrades,1878,,
1879,10dORHV,1879,2017-07-27 00:00:00,,,,15.59,,,stockpx,1879,2017-07-27 00:00:00,,,,73.16,,,HVStrategy,1879,736537.0,RSI_Oversold,1879,0.0,RSI_Overbought,1879,,Broker,1879,100021.51740000004,100021.51740000004,BuySell,1879,,,BuySell,1879,,,DataTrades,1879,,
1880,10dORHV,1880,2017-07-28 00:00:00,,,,14.35,,,stockpx,1880,2017-07-28 00:00:00,,,,73.04,,,HVStrategy,1880,736538.0,RSI_Oversold,1880,0.0,RSI_Overbought,1880,,Broker,1880,100021.51740000004,100021.51740000004,BuySell,1880,,,BuySell,1880,,,DataTrades,1880,,
1881,10dORHV,1881,2017-07-31 00:00:00,,,,14.35,,,stockpx,1881,2017-07-31 00:00:00,,,,72.7,,,HVStrategy,1881,736541.0,RSI_Oversold,1881,0.0,RSI_Overbought,1881,,Broker,1881,100021.51740000004,100021.51740000004,BuySell,1881,,,BuySell,1881,,,DataTrades,1881,,
1882,10dORHV,1882,2017-08-01 00:00:00,,,,14.74,,,stockpx,1882,2017-08-01 00:00:00,,,,72.58,,,HVStrategy,1882,736542.0,RSI_Oversold,1882,0.0,RSI_Overbought,1882,,Broker,1882,100021.51740000004,100021.51740000004,BuySell,1882,,,BuySell,1882,,,DataTrades,1882,,
1883,10dORHV,1883,2017-08-02 00:00:00,,,,15.16,,,stockpx,1883,2017-08-02 00:00:00,,,,72.26,,,HVStrategy,1883,736543.0,RSI_Oversold,1883,0.0,RSI_Overbought,1883,,Broker,1883,100021.51740000004,100021.51740000004,BuySell,1883,,,BuySell,1883,,,DataTrades,1883,,
1884,10dORHV,1884,2017-08-03 00:00:00,,,,14.72,,,stockpx,1884,2017-08-03 00:00:00,,,,72.15,,,HVStrategy,1884,736544.0,RSI_Oversold,1884,0.0,RSI_Overbought,1884,,Broker,1884,100021.51740000004,100021.51740000004,BuySell,1884,,,BuySell,1884,,,DataTrades,1884,,
1885,10dORHV,1885,2017-08-04 00:00:00,,,,14.44,,,stockpx,1885,2017-08-04 00:00:00,,,,72.68,,,HVStrategy,1885,736545.0,RSI_Oversold,1885,0.0,RSI_Overbought,1885,,Broker,1885,100021.51740000004,100021.51740000004,BuySell,1885,,,BuySell,1885,,,DataTrades,1885,,
1886,10dORHV,1886,2017-08-07 00:00:00,,,,14.49,,,stockpx,1886,2017-08-07 00:00:00,,,,72.4,,,HVStrategy,1886,736548.0,RSI_Oversold,1886,0.0,RSI_Overbought,1886,,Broker,1886,100021.51740000004,100021.51740000004,BuySell,1886,,,BuySell,1886,,,DataTrades,1886,,
1887,10dORHV,1887,2017-08-08 00:00:00,,,,15.13,,,stockpx,1887,2017-08-08 00:00:00,,,,72.79,,,HVStrategy,1887,736549.0,RSI_Oversold,1887,0.0,RSI_Overbought,1887,,Broker,1887,100021.51740000004,100021.51740000004,BuySell,1887,,,BuySell,1887,,,DataTrades,1887,,
1888,10dORHV,1888,2017-08-09 00:00:00,,,,15.12,,,stockpx,1888,2017-08-09 00:00:00,,,,72.47,,,HVStrategy,1888,736550.0,RSI_Oversold,1888,0.0,RSI_Overbought,1888,,Broker,1888,100021.51740000004,100021.51740000004,BuySell,1888,,,BuySell,1888,,,DataTrades,1888,,
1889,10dORHV,1889,2017-08-10 00:00:00,,,,13.15,,,stockpx,1889,2017-08-10 00:00:00,,,,71.41,,,HVStrategy,1889,736551.0,RSI_Oversold,1889,0.0,RSI_Overbought,1889,,Broker,1889,100021.51740000004,100021.51740000004,BuySell,1889,,,BuySell,1889,,,DataTrades,1889,,
1890,10dORHV,1890,2017-08-11 00:00:00,,,,14.79,,,stockpx,1890,2017-08-11 00:00:00,,,,72.5,,,HVStrategy,1890,736552.0,RSI_Oversold,1890,0.0,RSI_Overbought,1890,,Broker,1890,100021.51740000004,100021.51740000004,BuySell,1890,,,BuySell,1890,,,DataTrades,1890,,
1891,10dORHV,1891,2017-08-14 00:00:00,,,,15.13,,,stockpx,1891,2017-08-14 00:00:00,,,,73.59,,,HVStrategy,1891,736555.0,RSI_Oversold,1891,0.0,RSI_Overbought,1891,,Broker,1891,100021.51740000004,100021.51740000004,BuySell,1891,,,BuySell,1891,,,DataTrades,1891,,
1892,10dORHV,1892,2017-08-15 00:00:00,,,,14.8,,,stockpx,1892,2017-08-15 00:00:00,,,,73.22,,,HVStrategy,1892,736556.0,RSI_Oversold,1892,0.0,RSI_Overbought,1892,,Broker,1892,100021.51740000004,100021.51740000004,BuySell,1892,,,BuySell,1892,,,DataTrades,1892,,
1893,10dORHV,1893,2017-08-16 00:00:00,,,,14.6,,,stockpx,1893,2017-08-16 00:00:00,,,,73.65,,,HVStrategy,1893,736557.0,RSI_Oversold,1893,0.0,RSI_Overbought,1893,,Broker,1893,100021.51740000004,100021.51740000004,BuySell,1893,,,BuySell,1893,,,DataTrades,1893,,
1894,10dORHV,1894,2017-08-17 00:00:00,,,,16.44,,,stockpx,1894,2017-08-17 00:00:00,,,,72.4,,,HVStrategy,1894,736558.0,RSI_Oversold,1894,0.0,RSI_Overbought,1894,,Broker,1894,100021.51740000004,100021.51740000004,BuySell,1894,,,BuySell,1894,,,DataTrades,1894,,
1895,10dORHV,1895,2017-08-18 00:00:00,,,,16.39,,,stockpx,1895,2017-08-18 00:00:00,,,,72.49,,,HVStrategy,1895,736559.0,RSI_Oversold,1895,0.0,RSI_Overbought,1895,,Broker,1895,100021.51740000004,100021.51740000004,BuySell,1895,,,BuySell,1895,,,DataTrades,1895,,
1896,10dORHV,1896,2017-08-21 00:00:00,,,,16.52,,,stockpx,1896,2017-08-21 00:00:00,,,,72.15,,,HVStrategy,1896,736562.0,RSI_Oversold,1896,0.0,RSI_Overbought,1896,,Broker,1896,100021.51740000004,100021.51740000004,BuySell,1896,,,BuySell,1896,,,DataTrades,1896,,
1897,10dORHV,1897,2017-08-22 00:00:00,,,,16.39,,,stockpx,1897,2017-08-22 00:00:00,,,,73.16,,,HVStrategy,1897,736563.0,RSI_Oversold,1897,0.0,RSI_Overbought,1897,,Broker,1897,100021.51740000004,100021.51740000004,BuySell,1897,,,BuySell,1897,,,DataTrades,1897,,
1898,10dORHV,1898,2017-08-23 00:00:00,,,,16.52,,,stockpx,1898,2017-08-23 00:00:00,,,,72.72,,,HVStrategy,1898,736564.0,RSI_Oversold,1898,0.0,RSI_Overbought,1898,,Broker,1898,100021.51740000004,100021.51740000004,BuySell,1898,,,BuySell,1898,,,DataTrades,1898,,
1899,10dORHV,1899,2017-08-24 00:00:00,,,,15.86,,,stockpx,1899,2017-08-24 00:00:00,,,,72.69,,,HVStrategy,1899,736565.0,RSI_Oversold,1899,0.0,RSI_Overbought,1899,,Broker,1899,100021.51740000004,100021.51740000004,BuySell,1899,,,BuySell,1899,,,DataTrades,1899,,
1900,10dORHV,1900,2017-08-25 00:00:00,,,,14.44,,,stockpx,1900,2017-08-25 00:00:00,,,,72.82,,,HVStrategy,1900,736566.0,RSI_Oversold,1900,0.0,RSI_Overbought,1900,,Broker,1900,100021.51740000004,100021.51740000004,BuySell,1900,,,BuySell,1900,,,DataTrades,1900,,
1901,10dORHV,1901,2017-08-28 00:00:00,,,,13.54,,,stockpx,1901,2017-08-28 00:00:00,,,,72.83,,,HVStrategy,1901,736569.0,RSI_Oversold,1901,0.0,RSI_Overbought,1901,,Broker,1901,100021.51740000004,100021.51740000004,BuySell,1901,,,BuySell,1901,,,DataTrades,1901,,
1902,10dORHV,1902,2017-08-29 00:00:00,,,,14.15,,,stockpx,1902,2017-08-29 00:00:00,,,,73.05,,,HVStrategy,1902,736570.0,RSI_Oversold,1902,0.0,RSI_Overbought,1902,,Broker,1902,100021.51740000004,100021.51740000004,BuySell,1902,,,BuySell,1902,,,DataTrades,1902,,
1903,10dORHV,1903,2017-08-30 00:00:00,,,,15.17,,,stockpx,1903,2017-08-30 00:00:00,,,,74.01,,,HVStrategy,1903,736571.0,RSI_Oversold,1903,0.0,RSI_Overbought,1903,,Broker,1903,100021.51740000004,100021.51740000004,BuySell,1903,,,BuySell,1903,,,DataTrades,1903,,
1904,10dORHV,1904,2017-08-31 00:00:00,,,,14.09,,,stockpx,1904,2017-08-31 00:00:00,,,,74.77,,,HVStrategy,1904,736572.0,RSI_Oversold,1904,0.0,RSI_Overbought,1904,,Broker,1904,100021.51740000004,100021.51740000004,BuySell,1904,,,BuySell,1904,,,DataTrades,1904,,
1905,10dORHV,1905,2017-09-01 00:00:00,,,,14.67,,,stockpx,1905,2017-09-01 00:00:00,,,,73.94,,,HVStrategy,1905,736573.0,RSI_Oversold,1905,0.0,RSI_Overbought,1905,,Broker,1905,100021.51740000004,100021.51740000004,BuySell,1905,,,BuySell,1905,,,DataTrades,1905,,
1906,10dORHV,1906,2017-09-05 00:00:00,,,,14.78,,,stockpx,1906,2017-09-05 00:00:00,,,,73.61,,,HVStrategy,1906,736577.0,RSI_Oversold,1906,0.0,RSI_Overbought,1906,,Broker,1906,100021.51740000004,100021.51740000004,BuySell,1906,,,BuySell,1906,,,DataTrades,1906,,
1907,10dORHV,1907,2017-09-06 00:00:00,,,,14.0,,,stockpx,1907,2017-09-06 00:00:00,,,,73.4,,,HVStrategy,1907,736578.0,RSI_Oversold,1907,0.0,RSI_Overbought,1907,,Broker,1907,100021.51740000004,100021.51740000004,BuySell,1907,,,BuySell,1907,,,DataTrades,1907,,
1908,10dORHV,1908,2017-09-07 00:00:00,,,,14.74,,,stockpx,1908,2017-09-07 00:00:00,,,,74.34,,,HVStrategy,1908,736579.0,RSI_Oversold,1908,0.0,RSI_Overbought,1908,,Broker,1908,100021.51740000004,100021.51740000004,BuySell,1908,,,BuySell,1908,,,DataTrades,1908,,
1909,10dORHV,1909,2017-09-08 00:00:00,,,,14.65,,,stockpx,1909,2017-09-08 00:00:00,,,,73.98,,,HVStrategy,1909,736580.0,RSI_Oversold,1909,0.0,RSI_Overbought,1909,,Broker,1909,100021.51740000004,100021.51740000004,BuySell,1909,,,BuySell,1909,,,DataTrades,1909,,
1910,10dORHV,1910,2017-09-11 00:00:00,,,,14.76,,,stockpx,1910,2017-09-11 00:00:00,,,,74.76,,,HVStrategy,1910,736583.0,RSI_Oversold,1910,0.0,RSI_Overbought,1910,,Broker,1910,100021.51740000004,100021.51740000004,BuySell,1910,,,BuySell,1910,,,DataTrades,1910,,
1911,10dORHV,1911,2017-09-12 00:00:00,,,,15.01,,,stockpx,1911,2017-09-12 00:00:00,,,,74.68,,,HVStrategy,1911,736584.0,RSI_Oversold,1911,0.0,RSI_Overbought,1911,,Broker,1911,100021.51740000004,100021.51740000004,BuySell,1911,,,BuySell,1911,,,DataTrades,1911,,
1912,10dORHV,1912,2017-09-13 00:00:00,,,,14.67,,,stockpx,1912,2017-09-13 00:00:00,,,,75.21,,,HVStrategy,1912,736585.0,RSI_Oversold,1912,0.0,RSI_Overbought,1912,,Broker,1912,100021.51740000004,100021.51740000004,BuySell,1912,,,BuySell,1912,,,DataTrades,1912,,
1913,10dORHV,1913,2017-09-14 00:00:00,,,,13.64,,,stockpx,1913,2017-09-14 00:00:00,,,,74.77,,,HVStrategy,1913,736586.0,RSI_Oversold,1913,0.0,RSI_Overbought,1913,,Broker,1913,100021.51740000004,100021.51740000004,BuySell,1913,,,BuySell,1913,,,DataTrades,1913,,
1914,10dORHV,1914,2017-09-15 00:00:00,,,,13.7,,,stockpx,1914,2017-09-15 00:00:00,,,,75.31,,,HVStrategy,1914,736587.0,RSI_Oversold,1914,0.0,RSI_Overbought,1914,,Broker,1914,100021.51740000004,100021.51740000004,BuySell,1914,,,BuySell,1914,,,DataTrades,1914,,
1915,10dORHV,1915,2017-09-18 00:00:00,,,,13.05,,,stockpx,1915,2017-09-18 00:00:00,,,,75.16,,,HVStrategy,1915,736590.0,RSI_Oversold,1915,0.0,RSI_Overbought,1915,,Broker,1915,100021.51740000004,100021.51740000004,BuySell,1915,,,BuySell,1915,,,DataTrades,1915,,
1916,10dORHV,1916,2017-09-19 00:00:00,,,,12.8,,,stockpx,1916,2017-09-19 00:00:00,,,,75.44,,,HVStrategy,1916,736591.0,RSI_Oversold,1916,0.0,RSI_Overbought,1916,,Broker,1916,100021.51740000004,100021.51740000004,BuySell,1916,,,BuySell,1916,,,DataTrades,1916,,
1917,10dORHV,1917,2017-09-20 00:00:00,,,,13.56,,,stockpx,1917,2017-09-20 00:00:00,,,,74.94,,,HVStrategy,1917,736592.0,RSI_Oversold,1917,0.0,RSI_Overbought,1917,,Broker,1917,100021.51740000004,100021.51740000004,BuySell,1917,,,BuySell,1917,,,DataTrades,1917,,
1918,10dORHV,1918,2017-09-21 00:00:00,,,,13.5,,,stockpx,1918,2017-09-21 00:00:00,,,,74.21,,,HVStrategy,1918,736593.0,RSI_Oversold,1918,0.0,RSI_Overbought,1918,,Broker,1918,100021.51740000004,100021.51740000004,BuySell,1918,,,BuySell,1918,,,DataTrades,1918,,
1919,10dORHV,1919,2017-09-22 00:00:00,,,,13.49,,,stockpx,1919,2017-09-22 00:00:00,,,,74.41,,,HVStrategy,1919,736594.0,RSI_Oversold,1919,0.0,RSI_Overbought,1919,,Broker,1919,100021.51740000004,100021.51740000004,BuySell,1919,,,BuySell,1919,,,DataTrades,1919,,
1920,10dORHV,1920,2017-09-25 00:00:00,,,,14.73,,,stockpx,1920,2017-09-25 00:00:00,,,,73.26,,,HVStrategy,1920,736597.0,RSI_Oversold,1920,0.0,RSI_Overbought,1920,,Broker,1920,100021.51740000004,100021.51740000004,BuySell,1920,,,BuySell,1920,,,DataTrades,1920,,
1921,10dORHV,1921,2017-09-26 00:00:00,,,,14.7,,,stockpx,1921,2017-09-26 00:00:00,,,,73.26,,,HVStrategy,1921,736598.0,RSI_Oversold,1921,0.0,RSI_Overbought,1921,,Broker,1921,100021.51740000004,100021.51740000004,BuySell,1921,,,BuySell,1921,,,DataTrades,1921,,
1922,10dORHV,1922,2017-09-27 00:00:00,,,,15.05,,,stockpx,1922,2017-09-27 00:00:00,,,,73.85,,,HVStrategy,1922,736599.0,RSI_Oversold,1922,0.0,RSI_Overbought,1922,,Broker,1922,100021.51740000004,100021.51740000004,BuySell,1922,,,BuySell,1922,,,DataTrades,1922,,
1923,10dORHV,1923,2017-09-28 00:00:00,,,,14.68,,,stockpx,1923,2017-09-28 00:00:00,,,,73.87,,,HVStrategy,1923,736600.0,RSI_Oversold,1923,0.0,RSI_Overbought,1923,,Broker,1923,100021.51740000004,100021.51740000004,BuySell,1923,,,BuySell,1923,,,DataTrades,1923,,
1924,10dORHV,1924,2017-09-29 00:00:00,,,,14.0,,,stockpx,1924,2017-09-29 00:00:00,,,,74.49,,,HVStrategy,1924,736601.0,RSI_Oversold,1924,0.0,RSI_Overbought,1924,,Broker,1924,100021.51740000004,100021.51740000004,BuySell,1924,,,BuySell,1924,,,DataTrades,1924,,
1925,10dORHV,1925,2017-10-02 00:00:00,,,,13.8,,,stockpx,1925,2017-10-02 00:00:00,,,,74.61,,,HVStrategy,1925,736604.0,RSI_Oversold,1925,0.0,RSI_Overbought,1925,,Broker,1925,100021.51740000004,100021.51740000004,BuySell,1925,,,BuySell,1925,,,DataTrades,1925,,
1926,10dORHV,1926,2017-10-03 00:00:00,,,,13.82,,,stockpx,1926,2017-10-03 00:00:00,,,,74.26,,,HVStrategy,1926,736605.0,RSI_Oversold,1926,0.0,RSI_Overbought,1926,,Broker,1926,100021.51740000004,100021.51740000004,BuySell,1926,,,BuySell,1926,,,DataTrades,1926,,
1927,10dORHV,1927,2017-10-04 00:00:00,,,,13.49,,,stockpx,1927,2017-10-04 00:00:00,,,,74.69,,,HVStrategy,1927,736606.0,RSI_Oversold,1927,0.0,RSI_Overbought,1927,,Broker,1927,100021.51740000004,100021.51740000004,BuySell,1927,,,BuySell,1927,,,DataTrades,1927,,
1928,10dORHV,1928,2017-10-05 00:00:00,,,,14.14,,,stockpx,1928,2017-10-05 00:00:00,,,,75.97,,,HVStrategy,1928,736607.0,RSI_Oversold,1928,0.0,RSI_Overbought,1928,,Broker,1928,100021.51740000004,100021.51740000004,BuySell,1928,,,BuySell,1928,,,DataTrades,1928,,
1929,10dORHV,1929,2017-10-06 00:00:00,,,,14.0,,,stockpx,1929,2017-10-06 00:00:00,,,,76.0,,,HVStrategy,1929,736608.0,RSI_Oversold,1929,0.0,RSI_Overbought,1929,,Broker,1929,100021.51740000004,100021.51740000004,BuySell,1929,,,BuySell,1929,,,DataTrades,1929,,
1930,10dORHV,1930,2017-10-10 00:00:00,,,,12.06,,,stockpx,1930,2017-10-10 00:00:00,,,,76.29,,,HVStrategy,1930,736612.0,RSI_Oversold,1930,0.0,RSI_Overbought,1930,,Broker,1930,100021.51740000004,100021.51740000004,BuySell,1930,,,BuySell,1930,,,DataTrades,1930,,
1931,10dORHV,1931,2017-10-11 00:00:00,,,,11.28,,,stockpx,1931,2017-10-11 00:00:00,,,,76.42,,,HVStrategy,1931,736613.0,RSI_Oversold,1931,0.0,RSI_Overbought,1931,,Broker,1931,100021.51740000004,100021.51740000004,BuySell,1931,,,BuySell,1931,,,DataTrades,1931,,
1932,10dORHV,1932,2017-10-12 00:00:00,,,,11.85,,,stockpx,1932,2017-10-12 00:00:00,,,,77.12,,,HVStrategy,1932,736614.0,RSI_Oversold,1932,0.0,RSI_Overbought,1932,,Broker,1932,100021.51740000004,100021.51740000004,BuySell,1932,,,BuySell,1932,,,DataTrades,1932,,
1933,10dORHV,1933,2017-10-13 00:00:00,,,,11.58,,,stockpx,1933,2017-10-13 00:00:00,,,,77.49,,,HVStrategy,1933,736615.0,RSI_Oversold,1933,0.0,RSI_Overbought,1933,,Broker,1933,100021.51740000004,100021.51740000004,BuySell,1933,,,BuySell,1933,,,DataTrades,1933,,
1934,10dORHV,1934,2017-10-16 00:00:00,,,,11.37,,,stockpx,1934,2017-10-16 00:00:00,,,,77.65,,,HVStrategy,1934,736618.0,RSI_Oversold,1934,0.0,RSI_Overbought,1934,,Broker,1934,100021.51740000004,100021.51740000004,BuySell,1934,,,BuySell,1934,,,DataTrades,1934,,
1935,10dORHV,1935,2017-10-17 00:00:00,,,,11.03,,,stockpx,1935,2017-10-17 00:00:00,,,,77.59,,,HVStrategy,1935,736619.0,RSI_Oversold,1935,0.0,RSI_Overbought,1935,,Broker,1935,100021.51740000004,100021.51740000004,BuySell,1935,,,BuySell,1935,,,DataTrades,1935,,
1936,10dORHV,1936,2017-10-18 00:00:00,,,,10.26,,,stockpx,1936,2017-10-18 00:00:00,,,,77.61,,,HVStrategy,1936,736620.0,RSI_Oversold,1936,0.0,RSI_Overbought,1936,,Broker,1936,100021.51740000004,100021.51740000004,BuySell,1936,,,BuySell,1936,,,DataTrades,1936,,
1937,10dORHV,1937,2017-10-19 00:00:00,,,,8.0,,,stockpx,1937,2017-10-19 00:00:00,,,,77.91,,,HVStrategy,1937,736621.0,RSI_Oversold,1937,0.0,RSI_Overbought,1937,,Broker,1937,100021.51740000004,100021.51740000004,BuySell,1937,,,BuySell,1937,,,DataTrades,1937,,
1938,10dORHV,1938,2017-10-20 00:00:00,,,,8.97,,,stockpx,1938,2017-10-20 00:00:00,,,,78.81,,,HVStrategy,1938,736622.0,RSI_Oversold,1938,0.0,RSI_Overbought,1938,,Broker,1938,100021.51740000004,100021.51740000004,BuySell,1938,,,BuySell,1938,,,DataTrades,1938,,
1939,10dORHV,1939,2017-10-23 00:00:00,,,,8.75,,,stockpx,1939,2017-10-23 00:00:00,,,,78.83,,,HVStrategy,1939,736625.0,RSI_Oversold,1939,0.0,RSI_Overbought,1939,,Broker,1939,100021.51740000004,100021.51740000004,BuySell,1939,,,BuySell,1939,,,DataTrades,1939,,
1940,10dORHV,1940,2017-10-24 00:00:00,,,,8.99,,,stockpx,1940,2017-10-24 00:00:00,,,,78.86,,,HVStrategy,1940,736626.0,RSI_Oversold,1940,0.0,RSI_Overbought,1940,,Broker,1940,100021.51740000004,100021.51740000004,BuySell,1940,,,BuySell,1940,,,DataTrades,1940,,
1941,10dORHV,1941,2017-10-25 00:00:00,,,,9.74,,,stockpx,1941,2017-10-25 00:00:00,,,,78.63,,,HVStrategy,1941,736627.0,RSI_Oversold,1941,0.0,RSI_Overbought,1941,,Broker,1941,100021.51740000004,100021.51740000004,BuySell,1941,,,BuySell,1941,,,DataTrades,1941,,
1942,10dORHV,1942,2017-10-26 00:00:00,,,,9.0,,,stockpx,1942,2017-10-26 00:00:00,,,,78.76,,,HVStrategy,1942,736628.0,RSI_Oversold,1942,0.0,RSI_Overbought,1942,,Broker,1942,100021.51740000004,100021.51740000004,BuySell,1942,,,BuySell,1942,,,DataTrades,1942,,
1943,10dORHV,1943,2017-10-27 00:00:00,,,,22.57,,,stockpx,1943,2017-10-27 00:00:00,,,,83.81,,,HVStrategy,1943,736629.0,RSI_Oversold,1943,0.0,RSI_Overbought,1943,,Broker,1943,100021.51740000004,100021.51740000004,BuySell,1943,,,BuySell,1943,,,DataTrades,1943,,
