Id,iv30,len,datetime,open,high,low,close,volume,openinterest,stockpx,len,datetime,open,high,low,close,volume,openinterest,HVStrategy,len,datetime,RSI,len,rsi,LRSI,len,lrsi,TSI,len,tsi,Broker,len,cash,value,BuySell,len,buy,sell,BuySell,len,buy,sell,DataTrades,len,iv30,stockpx
1104,iv30,1104,2014-06-06 00:00:00,,,,22.62,,,stockpx,1104,2014-06-06 00:00:00,,,,646.47,,,HVStrategy,1104,735390.0,RSI,1104,59.60643902480657,LRSI,1104,1.0,TSI,1104,11.49708128741062,Broker,1104,100063.67999999998,100063.67999999998,BuySell,1104,,,BuySell,1104,,,DataTrades,1104,,
1105,iv30,1105,2014-06-09 00:00:00,,,,20.2,,,stockpx,1105,2014-06-09 00:00:00,,,,93.73,,,HVStrategy,1105,735393.0,RSI,1105,49.20522046936653,LRSI,1105,0.6429783404256745,TSI,1105,9.33496920920648,Broker,1105,100063.67999999998,100063.67999999998,BuySell,1105,,,BuySell,1105,,,DataTrades,1105,,
1106,iv30,1106,2014-06-10 00:00:00,,,,18.94,,,stockpx,1106,2014-06-10 00:00:00,,,,94.17,,,HVStrategy,1106,735394.0,RSI,1106,44.819895820024215,LRSI,1106,0.5128285404753578,TSI,1106,6.0247366753578,Broker,1106,100063.67999999998,100063.67999999998,BuySell,1106,,,BuySell,1106,,,DataTrades,1106,,
1107,iv30,1107,2014-06-11 00:00:00,,,,18.63,,,stockpx,1107,2014-06-11 00:00:00,,,,93.91,,,HVStrategy,1107,735395.0,RSI,1107,43.78594210354029,LRSI,1107,0.40502380809301397,TSI,1107,3.086740704598331,Broker,1107,100063.67999999998,100063.67999999998,BuySell,1107,,,BuySell,1107,,,DataTrades,1107,,
1108,iv30,1108,2014-06-12 00:00:00,,,,18.9,,,stockpx,1108,2014-06-12 00:00:00,,,,92.17,,,HVStrategy,1108,735396.0,RSI,1108,44.9765394499067,LRSI,1108,0.2652314258873172,TSI,1108,1.095047880032082,Broker,1108,100063.67999999998,100063.67999999998,BuySell,1108,,,BuySell,1108,,,DataTrades,1108,,
1109,iv30,1109,2014-06-13 00:00:00,,,,19.07,,,stockpx,1109,2014-06-13 00:00:00,,,,90.99,,,HVStrategy,1109,735397.0,RSI,1109,45.75555315649691,LRSI,1109,0.0,TSI,1109,-0.29338322176653914,Broker,1109,100063.67999999998,100063.67999999998,BuySell,1109,,,BuySell,1109,,,DataTrades,1109,,
1110,iv30,1110,2014-06-16 00:00:00,,,,19.73,,,stockpx,1110,2014-06-16 00:00:00,,,,92.06,,,HVStrategy,1110,735400.0,RSI,1110,48.78704715704818,LRSI,1110,0.01968787673912807,TSI,1110,-0.6028249085401345,Broker,1110,100063.67999999998,100063.67999999998,BuySell,1110,,,BuySell,1110,,,DataTrades,1110,,
1111,iv30,1111,2014-06-17 00:00:00,,,,19.88,,,stockpx,1111,2014-06-17 00:00:00,,,,92.19,,,HVStrategy,1111,735401.0,RSI,1111,49.47810290723167,LRSI,1111,0.11008866432875689,TSI,1111,-0.6663746094351727,Broker,1111,100063.67999999998,100063.67999999998,BuySell,1111,,,BuySell,1111,,,DataTrades,1111,,
1112,iv30,1112,2014-06-18 00:00:00,,,,19.66,,,stockpx,1112,2014-06-18 00:00:00,,,,91.98,,,HVStrategy,1112,735402.0,RSI,1112,48.445571067551676,LRSI,1112,0.08279566605845476,TSI,1112,-0.9977935966427489,Broker,1112,100063.67999999998,100063.67999999998,BuySell,1112,,,BuySell,1112,,,DataTrades,1112,,
1113,iv30,1113,2014-06-19 00:00:00,,,,19.08,,,stockpx,1113,2014-06-19 00:00:00,,,,91.76,,,HVStrategy,1113,735403.0,RSI,1113,45.73577592053211,LRSI,1113,0.1238213088133542,TSI,1113,-2.0215716015055696,Broker,1113,100063.67999999998,100063.67999999998,BuySell,1113,,,BuySell,1113,,,DataTrades,1113,,
1114,iv30,1114,2014-06-20 00:00:00,,,,18.83,,,stockpx,1114,2014-06-20 00:00:00,,,,91.65,,,HVStrategy,1114,735404.0,RSI,1114,44.57832437407661,LRSI,1114,0.06389995952271826,TSI,1114,-3.1991978127308385,Broker,1114,100063.67999999998,100063.67999999998,BuySell,1114,,,BuySell,1114,,,DataTrades,1114,,
1115,iv30,1115,2014-06-23 00:00:00,,,,18.89,,,stockpx,1115,2014-06-23 00:00:00,,,,90.74,,,HVStrategy,1115,735407.0,RSI,1115,44.93848056529735,LRSI,1115,0.0,TSI,1115,-4.099932762675921,Broker,1115,100063.67999999998,100063.67999999998,BuySell,1115,,,BuySell,1115,,,DataTrades,1115,,
1116,iv30,1116,2014-06-24 00:00:00,,,,18.6,,,stockpx,1116,2014-06-24 00:00:00,,,,90.62,,,HVStrategy,1116,735408.0,RSI,1116,43.46815381451278,LRSI,1116,0.0,TSI,1116,-5.256611652093682,Broker,1116,100063.67999999998,100063.67999999998,BuySell,1116,,,BuySell,1116,,,DataTrades,1116,,
1117,iv30,1117,2014-06-25 00:00:00,,,,19.52,,,stockpx,1117,2014-06-25 00:00:00,,,,90.44,,,HVStrategy,1117,735409.0,RSI,1117,49.15201820168253,LRSI,1117,0.2562656721769698,TSI,1117,-4.808918662649483,Broker,1117,100063.67999999998,100063.67999999998,BuySell,1117,,,BuySell,1117,,,DataTrades,1117,,
1118,iv30,1118,2014-06-26 00:00:00,,,,19.33,,,stockpx,1118,2014-06-26 00:00:00,,,,90.58,,,HVStrategy,1118,735410.0,RSI,1118,48.07694542978503,LRSI,1118,0.2199475690989642,TSI,1118,-4.707722363234819,Broker,1118,100063.67999999998,100063.67999999998,BuySell,1118,,,BuySell,1118,,,DataTrades,1118,,
1119,iv30,1119,2014-06-27 00:00:00,,,,19.49,,,stockpx,1119,2014-06-27 00:00:00,,,,91.51,,,HVStrategy,1119,735411.0,RSI,1119,49.086843622640274,LRSI,1119,0.33895379220499794,TSI,1119,-4.36255968413563,Broker,1119,100063.67999999998,100063.67999999998,BuySell,1119,,,BuySell,1119,,,DataTrades,1119,,
1120,iv30,1120,2014-06-30 00:00:00,,,,22.14,,,stockpx,1120,2014-06-30 00:00:00,,,,92.97,,,HVStrategy,1120,735414.0,RSI,1120,62.20028012246437,LRSI,1120,0.7411792020824498,TSI,1120,0.1925530355134418,Broker,1120,100063.67999999998,100063.67999999998,BuySell,1120,,,BuySell,1120,,,DataTrades,1120,,
1121,iv30,1121,2014-07-01 00:00:00,,,,20.95,,,stockpx,1121,2014-07-01 00:00:00,,,,93.72,,,HVStrategy,1121,735415.0,RSI,1121,55.310859883554436,LRSI,1121,0.6430415962988146,TSI,1121,1.9176393379112155,Broker,1121,100063.67999999998,100063.67999999998,BuySell,1121,,,BuySell,1121,,,DataTrades,1121,,
1122,iv30,1122,2014-07-02 00:00:00,,,,20.65,,,stockpx,1122,2014-07-02 00:00:00,,,,93.24,,,HVStrategy,1122,735416.0,RSI,1122,53.69615737375156,LRSI,1122,0.8763372322411359,TSI,1122,2.7981231977668486,Broker,1122,100063.67999999998,100063.67999999998,BuySell,1122,,,BuySell,1122,,,DataTrades,1122,,
1123,iv30,1123,2014-07-03 00:00:00,,,,21.0,,,stockpx,1123,2014-07-03 00:00:00,,,,94.02,,,HVStrategy,1123,735417.0,RSI,1123,55.33443105153104,LRSI,1123,1.0,TSI,1123,4.016691347746095,Broker,1123,100063.67999999998,100063.67999999998,BuySell,1123,,,BuySell,1123,,,DataTrades,1123,,
1124,iv30,1124,2014-07-07 00:00:00,,,,22.9,,,stockpx,1124,2014-07-07 00:00:00,,,,95.7,,,HVStrategy,1124,735421.0,RSI,1124,62.9897264709883,LRSI,1124,1.0,TSI,1124,7.720786081775611,Broker,1124,100063.67999999998,100063.67999999998,BuySell,1124,,,BuySell,1124,,,DataTrades,1124,,
1125,iv30,1125,2014-07-08 00:00:00,,,,26.53,,,stockpx,1125,2014-07-08 00:00:00,,,,95.12,,,HVStrategy,1125,735422.0,RSI,1125,72.63841099895656,LRSI,1125,0.9325195887497992,TSI,1125,15.242880465239944,Broker,1125,100063.67999999998,100063.67999999998,BuySell,1125,,,BuySell,1125,,,DataTrades,1125,,
1126,iv30,1126,2014-07-09 00:00:00,,,,26.05,,,stockpx,1126,2014-07-09 00:00:00,,,,95.49,,,HVStrategy,1126,735423.0,RSI,1126,70.03824910983876,LRSI,1126,0.8490099993177047,TSI,1126,19.91595831066691,Broker,1126,100089.72999999998,100063.67999999998,BuySell,1126,,26.05,BuySell,1126,,,DataTrades,1126,,
1127,iv30,1127,2014-07-10 00:00:00,,,,26.15,,,stockpx,1127,2014-07-10 00:00:00,,,,95.09,,,HVStrategy,1127,735424.0,RSI,1127,70.27695917824032,LRSI,1127,1.0,TSI,1127,23.52172688272775,Broker,1127,100089.72999999998,100063.57999999999,BuySell,1127,,,BuySell,1127,,,DataTrades,1127,,
1128,iv30,1128,2014-07-11 00:00:00,,,,26.59,,,stockpx,1128,2014-07-11 00:00:00,,,,95.01,,,HVStrategy,1128,735425.0,RSI,1128,71.35824506075993,LRSI,1128,1.0,TSI,1128,26.745191622715847,Broker,1128,100089.72999999998,100063.13999999998,BuySell,1128,,,BuySell,1128,,,DataTrades,1128,,
1129,iv30,1129,2014-07-14 00:00:00,,,,26.83,,,stockpx,1129,2014-07-14 00:00:00,,,,96.44,,,HVStrategy,1129,735428.0,RSI,1129,71.95749412289729,LRSI,1129,1.0,TSI,1129,29.50705125992342,Broker,1129,100089.72999999998,100062.89999999998,BuySell,1129,,,BuySell,1129,,,DataTrades,1129,,
1130,iv30,1130,2014-07-15 00:00:00,,,,27.18,,,stockpx,1130,2014-07-15 00:00:00,,,,95.44,,,HVStrategy,1130,735429.0,RSI,1130,72.84961801137572,LRSI,1130,1.0,TSI,1130,32.039371827121414,Broker,1130,100089.72999999998,100062.54999999999,BuySell,1130,,,BuySell,1130,,,DataTrades,1130,,
1131,iv30,1131,2014-07-16 00:00:00,,,,26.87,,,stockpx,1131,2014-07-16 00:00:00,,,,95.67,,,HVStrategy,1131,735430.0,RSI,1131,70.70410424007358,LRSI,1131,1.0,TSI,1131,33.52204658795955,Broker,1131,100089.72999999998,100062.85999999999,BuySell,1131,,,BuySell,1131,,,DataTrades,1131,,
1132,iv30,1132,2014-07-17 00:00:00,,,,29.14,,,stockpx,1132,2014-07-17 00:00:00,,,,93.31,,,HVStrategy,1132,735431.0,RSI,1132,76.22565877576054,LRSI,1132,1.0,TSI,1132,36.73425450102683,Broker,1132,100060.58999999998,100060.58999999998,BuySell,1132,29.14,,BuySell,1132,,,DataTrades,1132,-3.09,
1133,iv30,1133,2014-07-18 00:00:00,,,,26.8,,,stockpx,1133,2014-07-18 00:00:00,,,,94.34,,,HVStrategy,1133,735432.0,RSI,1133,63.036392934452046,LRSI,1133,1.0,TSI,1133,34.980737288055366,Broker,1133,100087.38999999998,100060.58999999998,BuySell,1133,,26.8,BuySell,1133,,,DataTrades,1133,,
1134,iv30,1134,2014-07-21 00:00:00,,,,28.65,,,stockpx,1134,2014-07-21 00:00:00,,,,94.05,,,HVStrategy,1134,735435.0,RSI,1134,67.78263617288034,LRSI,1134,1.0,TSI,1134,35.202674857868786,Broker,1134,100087.38999999998,100058.73999999999,BuySell,1134,,,BuySell,1134,,,DataTrades,1134,,
1135,iv30,1135,2014-07-22 00:00:00,,,,29.3,,,stockpx,1135,2014-07-22 00:00:00,,,,94.63,,,HVStrategy,1135,735436.0,RSI,1135,69.2753904712401,LRSI,1135,1.0,TSI,1135,35.8893774522032,Broker,1135,100087.38999999998,100058.08999999998,BuySell,1135,,,BuySell,1135,,,DataTrades,1135,,
1136,iv30,1136,2014-07-23 00:00:00,,,,20.3,,,stockpx,1136,2014-07-23 00:00:00,,,,97.22,,,HVStrategy,1136,735437.0,RSI,1136,40.96965391522412,LRSI,1136,0.42079386466027113,TSI,1136,22.84198597923692,Broker,1136,100087.38999999998,100067.08999999998,BuySell,1136,,,BuySell,1136,,,DataTrades,1136,,
1137,iv30,1137,2014-07-24 00:00:00,,,,19.06,,,stockpx,1137,2014-07-24 00:00:00,,,,97.01,,,HVStrategy,1137,735438.0,RSI,1137,38.62780248668899,LRSI,1137,0.3848282681962603,TSI,1137,12.80623986151172,Broker,1137,100087.38999999998,100068.32999999999,BuySell,1137,,,BuySell,1137,,,DataTrades,1137,,
1138,iv30,1138,2014-07-25 00:00:00,,,,19.27,,,stockpx,1138,2014-07-25 00:00:00,,,,97.35,,,HVStrategy,1138,735439.0,RSI,1138,39.261011216989964,LRSI,1138,0.3124985946247079,TSI,1138,6.054820623482373,Broker,1138,100087.38999999998,100068.11999999998,BuySell,1138,,,BuySell,1138,,,DataTrades,1138,,
1139,iv30,1139,2014-07-28 00:00:00,,,,20.29,,,stockpx,1139,2014-07-28 00:00:00,,,,99.01,,,HVStrategy,1139,735442.0,RSI,1139,42.371156554703404,LRSI,1139,0.10224424296442006,TSI,1139,2.0713113408950554,Broker,1139,100067.09999999999,100067.09999999999,BuySell,1139,20.29,,BuySell,1139,,,DataTrades,1139,6.510000000000002,
1140,iv30,1140,2014-07-29 00:00:00,,,,20.6,,,stockpx,1140,2014-07-29 00:00:00,,,,98.6,,,HVStrategy,1140,735443.0,RSI,1140,43.321063418313905,LRSI,1140,0.0,TSI,1140,-0.6190220588494298,Broker,1140,100067.09999999999,100067.09999999999,BuySell,1140,,,BuySell,1140,,,DataTrades,1140,,
1141,iv30,1141,2014-07-30 00:00:00,,,,19.67,,,stockpx,1141,2014-07-30 00:00:00,,,,98.38,,,HVStrategy,1141,735444.0,RSI,1141,41.130714445994066,LRSI,1141,0.0,TSI,1141,-3.498668444462407,Broker,1141,100067.09999999999,100067.09999999999,BuySell,1141,,,BuySell,1141,,,DataTrades,1141,,
1142,iv30,1142,2014-07-31 00:00:00,,,,23.04,,,stockpx,1142,2014-07-31 00:00:00,,,,95.42,,,HVStrategy,1142,735445.0,RSI,1142,50.83198311497497,LRSI,1142,0.17404901383235835,TSI,1142,-2.64959763425076,Broker,1142,100067.09999999999,100067.09999999999,BuySell,1142,,,BuySell,1142,,,DataTrades,1142,,
1143,iv30,1143,2014-08-01 00:00:00,,,,23.81,,,stockpx,1143,2014-08-01 00:00:00,,,,96.08,,,HVStrategy,1143,735446.0,RSI,1143,52.74802602434727,LRSI,1143,0.2812492912667646,TSI,1143,-1.3365683863533981,Broker,1143,100067.09999999999,100067.09999999999,BuySell,1143,,,BuySell,1143,,,DataTrades,1143,,
1144,iv30,1144,2014-08-04 00:00:00,,,,24.14,,,stockpx,1144,2014-08-04 00:00:00,,,,95.49,,,HVStrategy,1144,735449.0,RSI,1144,53.58287642692275,LRSI,1144,0.4090403113413312,TSI,1144,-0.04093505748178299,Broker,1144,100067.09999999999,100067.09999999999,BuySell,1144,,,BuySell,1144,,,DataTrades,1144,,
1145,iv30,1145,2014-08-05 00:00:00,,,,23.69,,,stockpx,1145,2014-08-05 00:00:00,,,,94.81,,,HVStrategy,1145,735450.0,RSI,1145,52.22776987845675,LRSI,1145,0.5702754813813419,TSI,1145,0.5979547236654731,Broker,1145,100067.09999999999,100067.09999999999,BuySell,1145,,,BuySell,1145,,,DataTrades,1145,,
1146,iv30,1146,2014-08-06 00:00:00,,,,24.09,,,stockpx,1146,2014-08-06 00:00:00,,,,95.12,,,HVStrategy,1146,735451.0,RSI,1146,53.35695837354527,LRSI,1146,0.9320090777702014,TSI,1146,1.4493487696255964,Broker,1146,100067.09999999999,100067.09999999999,BuySell,1146,,,BuySell,1146,,,DataTrades,1146,,
1147,iv30,1147,2014-08-07 00:00:00,,,,24.2,,,stockpx,1147,2014-08-07 00:00:00,,,,95.12,,,HVStrategy,1147,735452.0,RSI,1147,53.681197654463666,LRSI,1147,1.0,TSI,1147,2.23558921885806,Broker,1147,100067.09999999999,100067.09999999999,BuySell,1147,,,BuySell,1147,,,DataTrades,1147,,
1148,iv30,1148,2014-08-08 00:00:00,,,,24.7,,,stockpx,1148,2014-08-08 00:00:00,,,,93.74,,,HVStrategy,1148,735453.0,RSI,1148,55.20548079571353,LRSI,1148,1.0,TSI,1148,3.3165988074062187,Broker,1148,100067.09999999999,100067.09999999999,BuySell,1148,,,BuySell,1148,,,DataTrades,1148,,
1149,iv30,1149,2014-08-11 00:00:00,,,,23.64,,,stockpx,1149,2014-08-11 00:00:00,,,,95.92,,,HVStrategy,1149,735456.0,RSI,1149,51.34759822958431,LRSI,1149,0.9740353874327553,TSI,1149,3.2142642561559187,Broker,1149,100067.09999999999,100067.09999999999,BuySell,1149,,,BuySell,1149,,,DataTrades,1149,,
1150,iv30,1150,2014-08-12 00:00:00,,,,24.48,,,stockpx,1150,2014-08-12 00:00:00,,,,96.08,,,HVStrategy,1150,735457.0,RSI,1150,54.085838592019634,LRSI,1150,1.0,TSI,1150,3.880099819199867,Broker,1150,100067.09999999999,100067.09999999999,BuySell,1150,,,BuySell,1150,,,DataTrades,1150,,
1151,iv30,1151,2014-08-13 00:00:00,,,,23.27,,,stockpx,1151,2014-08-13 00:00:00,,,,96.8,,,HVStrategy,1151,735458.0,RSI,1151,49.74284975382149,LRSI,1151,0.7701543614226418,TSI,1151,3.2482469815347748,Broker,1151,100067.09999999999,100067.09999999999,BuySell,1151,,,BuySell,1151,,,DataTrades,1151,,
1152,iv30,1152,2014-08-14 00:00:00,,,,22.47,,,stockpx,1152,2014-08-14 00:00:00,,,,97.3,,,HVStrategy,1152,735459.0,RSI,1152,47.052685128464326,LRSI,1152,0.5671028656483601,TSI,1152,1.9485718626240642,Broker,1152,100067.09999999999,100067.09999999999,BuySell,1152,,,BuySell,1152,,,DataTrades,1152,,
1153,iv30,1153,2014-08-15 00:00:00,,,,22.69,,,stockpx,1153,2014-08-15 00:00:00,,,,97.47,,,HVStrategy,1153,735460.0,RSI,1153,47.88734355908156,LRSI,1153,0.4752597181631853,TSI,1153,1.0915043370412238,Broker,1153,100067.09999999999,100067.09999999999,BuySell,1153,,,BuySell,1153,,,DataTrades,1153,,
1154,iv30,1154,2014-08-18 00:00:00,,,,23.14,,,stockpx,1154,2014-08-18 00:00:00,,,,98.99,,,HVStrategy,1154,735463.0,RSI,1154,49.63621436061041,LRSI,1154,0.3306678809119304,TSI,1154,0.8244643000034835,Broker,1154,100067.09999999999,100067.09999999999,BuySell,1154,,,BuySell,1154,,,DataTrades,1154,,
1155,iv30,1155,2014-08-19 00:00:00,,,,23.15,,,stockpx,1155,2014-08-19 00:00:00,,,,100.3,,,HVStrategy,1155,735464.0,RSI,1155,49.676630646033416,LRSI,1155,0.0,TSI,1155,0.6115472624484098,Broker,1155,100067.09999999999,100067.09999999999,BuySell,1155,,,BuySell,1155,,,DataTrades,1155,,
1156,iv30,1156,2014-08-20 00:00:00,,,,22.49,,,stockpx,1156,2014-08-20 00:00:00,,,,100.83,,,HVStrategy,1156,735465.0,RSI,1156,46.99605509426041,LRSI,1156,0.0,TSI,1156,-0.26769548815294664,Broker,1156,100067.09999999999,100067.09999999999,BuySell,1156,,,BuySell,1156,,,DataTrades,1156,,
1157,iv30,1157,2014-08-21 00:00:00,,,,22.13,,,stockpx,1157,2014-08-21 00:00:00,,,,100.74,,,HVStrategy,1157,735466.0,RSI,1157,45.55218415777154,LRSI,1157,0.0,TSI,1157,-1.3971533919393855,Broker,1157,100067.09999999999,100067.09999999999,BuySell,1157,,,BuySell,1157,,,DataTrades,1157,,
1158,iv30,1158,2014-08-22 00:00:00,,,,21.75,,,stockpx,1158,2014-08-22 00:00:00,,,,101.31,,,HVStrategy,1158,735467.0,RSI,1158,44.0149741585406,LRSI,1158,0.0,TSI,1158,-2.7703273054183195,Broker,1158,100067.09999999999,100067.09999999999,BuySell,1158,,,BuySell,1158,,,DataTrades,1158,,
1159,iv30,1159,2014-08-25 00:00:00,,,,22.74,,,stockpx,1159,2014-08-25 00:00:00,,,,101.67,,,HVStrategy,1159,735470.0,RSI,1159,48.85719732014536,LRSI,1159,0.04519037662887117,TSI,1159,-2.7485128227289195,Broker,1159,100067.09999999999,100067.09999999999,BuySell,1159,,,BuySell,1159,,,DataTrades,1159,,
1160,iv30,1160,2014-08-26 00:00:00,,,,22.27,,,stockpx,1160,2014-08-26 00:00:00,,,,101.12,,,HVStrategy,1160,735471.0,RSI,1160,46.78821517439122,LRSI,1160,0.0,TSI,1160,-3.272008862276924,Broker,1160,100067.09999999999,100067.09999999999,BuySell,1160,,,BuySell,1160,,,DataTrades,1160,,
1161,iv30,1161,2014-08-27 00:00:00,,,,23.29,,,stockpx,1161,2014-08-27 00:00:00,,,,101.99,,,HVStrategy,1161,735472.0,RSI,1161,51.580428392155596,LRSI,1161,0.34793017067803644,TSI,1161,-2.4319156801433803,Broker,1161,100067.09999999999,100067.09999999999,BuySell,1161,,,BuySell,1161,,,DataTrades,1161,,
1162,iv30,1162,2014-08-28 00:00:00,,,,24.24,,,stockpx,1162,2014-08-28 00:00:00,,,,102.31,,,HVStrategy,1162,735473.0,RSI,1162,55.591856735352174,LRSI,1162,0.5513683916521169,TSI,1162,-0.5456839281579138,Broker,1162,100067.09999999999,100067.09999999999,BuySell,1162,,,BuySell,1162,,,DataTrades,1162,,
1163,iv30,1163,2014-08-29 00:00:00,,,,24.02,,,stockpx,1163,2014-08-29 00:00:00,,,,102.55,,,HVStrategy,1163,735474.0,RSI,1163,54.466497184718264,LRSI,1163,0.6147035828357444,TSI,1163,0.7290192889399361,Broker,1163,100067.09999999999,100067.09999999999,BuySell,1163,,,BuySell,1163,,,DataTrades,1163,,
1164,iv30,1164,2014-09-02 00:00:00,,,,24.17,,,stockpx,1164,2014-09-02 00:00:00,,,,103.2,,,HVStrategy,1164,735478.0,RSI,1164,55.13339090970486,LRSI,1164,0.833106195803865,TSI,1164,1.9792669409190915,Broker,1164,100067.09999999999,100067.09999999999,BuySell,1164,,,BuySell,1164,,,DataTrades,1164,,
1165,iv30,1165,2014-09-03 00:00:00,,,,31.31,,,stockpx,1165,2014-09-03 00:00:00,,,,99.12,,,HVStrategy,1165,735479.0,RSI,1165,74.37347396942326,LRSI,1165,0.8218685670448996,TSI,1165,11.457239506637041,Broker,1165,100067.09999999999,100067.09999999999,BuySell,1165,,,BuySell,1165,,,DataTrades,1165,,
1166,iv30,1166,2014-09-04 00:00:00,,,,29.83,,,stockpx,1166,2014-09-04 00:00:00,,,,97.94,,,HVStrategy,1166,735480.0,RSI,1166,67.87595119487631,LRSI,1166,0.7690403827781958,TSI,1166,16.276040997608742,Broker,1166,100096.93,100067.09999999999,BuySell,1166,,29.83,BuySell,1166,,,DataTrades,1166,,
1167,iv30,1167,2014-09-05 00:00:00,,,,29.63,,,stockpx,1167,2014-09-05 00:00:00,,,,98.56,,,HVStrategy,1167,735481.0,RSI,1167,67.02380950136829,LRSI,1167,0.9294063783932641,TSI,1167,19.533788660783856,Broker,1167,100096.93,100067.29999999999,BuySell,1167,,,BuySell,1167,,,DataTrades,1167,,
1168,iv30,1168,2014-09-08 00:00:00,,,,30.32,,,stockpx,1168,2014-09-08 00:00:00,,,,98.17,,,HVStrategy,1168,735484.0,RSI,1168,68.49341574022226,LRSI,1168,1.0,TSI,1168,22.598405428847187,Broker,1168,100096.93,100066.60999999999,BuySell,1168,,,BuySell,1168,,,DataTrades,1168,,
1169,iv30,1169,2014-09-09 00:00:00,,,,24.64,,,stockpx,1169,2014-09-09 00:00:00,,,,98.28,,,HVStrategy,1169,735485.0,RSI,1169,49.096426815187314,LRSI,1169,0.7504102512615737,TSI,1169,17.63764830822731,Broker,1169,100096.93,100072.29,BuySell,1169,,,BuySell,1169,,,DataTrades,1169,,
1170,iv30,1170,2014-09-10 00:00:00,,,,22.47,,,stockpx,1170,2014-09-10 00:00:00,,,,100.69,,,HVStrategy,1170,735486.0,RSI,1170,43.972924628562616,LRSI,1170,0.6261534380272696,TSI,1170,11.687861125633997,Broker,1170,100096.93,100074.45999999999,BuySell,1170,,,BuySell,1170,,,DataTrades,1170,,
1171,iv30,1171,2014-09-11 00:00:00,,,,22.95,,,stockpx,1171,2014-09-11 00:00:00,,,,101.17,,,HVStrategy,1171,735487.0,RSI,1171,45.3319171625707,LRSI,1171,0.5310073436920815,TSI,1171,7.815990214205994,Broker,1171,100096.93,100073.98,BuySell,1171,,,BuySell,1171,,,DataTrades,1171,,
1172,iv30,1172,2014-09-12 00:00:00,,,,23.31,,,stockpx,1172,2014-09-12 00:00:00,,,,101.67,,,HVStrategy,1172,735488.0,RSI,1172,46.38236079501936,LRSI,1172,0.3545094695594928,TSI,1172,5.236392842144594,Broker,1172,100073.62,100073.62,BuySell,1172,23.31,,BuySell,1172,,,DataTrades,1172,6.52,
1173,iv30,1173,2014-09-15 00:00:00,,,,23.09,,,stockpx,1173,2014-09-15 00:00:00,,,,101.81,,,HVStrategy,1173,735491.0,RSI,1173,45.803146744849876,LRSI,1173,0.0,TSI,1173,3.045973007761284,Broker,1173,100073.62,100073.62,BuySell,1173,,,BuySell,1173,,,DataTrades,1173,,
1174,iv30,1174,2014-09-16 00:00:00,,,,23.25,,,stockpx,1174,2014-09-16 00:00:00,,,,101.13,,,HVStrategy,1174,735492.0,RSI,1174,46.32809348832188,LRSI,1174,0.0,TSI,1174,1.4631577821811526,Broker,1174,100073.62,100073.62,BuySell,1174,,,BuySell,1174,,,DataTrades,1174,,
1175,iv30,1175,2014-09-17 00:00:00,,,,21.68,,,stockpx,1175,2014-09-17 00:00:00,,,,101.62,,,HVStrategy,1175,735493.0,RSI,1175,42.02650552959475,LRSI,1175,0.0,TSI,1175,-1.2417222347291792,Broker,1175,100073.62,100073.62,BuySell,1175,,,BuySell,1175,,,DataTrades,1175,,
1176,iv30,1176,2014-09-18 00:00:00,,,,21.13,,,stockpx,1176,2014-09-18 00:00:00,,,,101.81,,,HVStrategy,1176,735494.0,RSI,1176,40.60416785290097,LRSI,1176,0.0,TSI,1176,-3.8882677063214666,Broker,1176,100073.62,100073.62,BuySell,1176,,,BuySell,1176,,,DataTrades,1176,,
1177,iv30,1177,2014-09-19 00:00:00,,,,21.59,,,stockpx,1177,2014-09-19 00:00:00,,,,101.74,,,HVStrategy,1177,735495.0,RSI,1177,42.361178338714005,LRSI,1177,0.0,TSI,1177,-5.574606805263801,Broker,1177,100073.62,100073.62,BuySell,1177,,,BuySell,1177,,,DataTrades,1177,,
1178,iv30,1178,2014-09-24 00:00:00,,,,19.98,,,stockpx,1178,2014-09-24 00:00:00,,,,101.73,,,HVStrategy,1178,735500.0,RSI,1178,38.111754480690045,LRSI,1178,0.0,TSI,1178,-8.343590765666807,Broker,1178,100073.62,100073.62,BuySell,1178,,,BuySell,1178,,,DataTrades,1178,,
1179,iv30,1179,2014-09-25 00:00:00,,,,24.36,,,stockpx,1179,2014-09-25 00:00:00,,,,98.45,,,HVStrategy,1179,735501.0,RSI,1179,52.16910427091349,LRSI,1179,0.30542920658818573,TSI,1179,-6.189206327323641,Broker,1179,100073.62,100073.62,BuySell,1179,,,BuySell,1179,,,DataTrades,1179,,
1180,iv30,1180,2014-09-26 00:00:00,,,,20.82,,,stockpx,1180,2014-09-26 00:00:00,,,,100.49,,,HVStrategy,1180,735502.0,RSI,1180,43.55769872878238,LRSI,1180,0.07019866524601256,TSI,1180,-7.483980477339528,Broker,1180,100073.62,100073.62,BuySell,1180,,,BuySell,1180,,,DataTrades,1180,,
1181,iv30,1181,2014-09-29 00:00:00,,,,23.02,,,stockpx,1181,2014-09-29 00:00:00,,,,100.17,,,HVStrategy,1181,735505.0,RSI,1181,49.17283908091831,LRSI,1181,0.28153790694427333,TSI,1181,-6.450253686963599,Broker,1181,100073.62,100073.62,BuySell,1181,,,BuySell,1181,,,DataTrades,1181,,
