Id,10dORHV,len,datetime,open,high,low,close,volume,openinterest,stockpx,len,datetime,open,high,low,close,volume,openinterest,HVStrategy,len,datetime,RSI,len,rsi,LRSI,len,lrsi,TSI,len,tsi,Broker,len,cash,value,BuySell,len,buy,sell,BuySell,len,buy,sell,DataTrades,len,10dORHV,stockpx
400,10dORHV,400,2011-08-05 00:00:00,,,,29.08,,,stockpx,400,2011-08-05 00:00:00,,,,25.7,,,HVStrategy,400,734354.0,RSI,400,39.831199953060484,LRSI,400,0.11007722132038514,TSI,400,9.502755164424007,Broker,400,100018.55000000002,100018.55000000002,BuySell,400,,,BuySell,400,,,DataTrades,400,,
401,10dORHV,401,2011-08-08 00:00:00,,,,28.1,,,stockpx,401,2011-08-08 00:00:00,,,,24.52,,,HVStrategy,401,734357.0,RSI,401,31.33229477285485,LRSI,401,0.0,TSI,401,0.5159875050681493,Broker,401,100018.55000000002,100018.55000000002,BuySell,401,,,BuySell,401,,,DataTrades,401,,
402,10dORHV,402,2011-08-09 00:00:00,,,,32.78,,,stockpx,402,2011-08-09 00:00:00,,,,24.91,,,HVStrategy,402,734358.0,RSI,402,36.17924763981521,LRSI,402,0.05187784799049657,TSI,402,-4.7461328996975185,Broker,402,100018.55000000002,100018.55000000002,BuySell,402,,,BuySell,402,,,DataTrades,402,,
403,10dORHV,403,2011-08-10 00:00:00,,,,37.91,,,stockpx,403,2011-08-10 00:00:00,,,,24.38,,,HVStrategy,403,734359.0,RSI,403,32.79176554366029,LRSI,403,0.0,TSI,403,-10.24246505327145,Broker,403,100018.55000000002,100018.55000000002,BuySell,403,,,BuySell,403,,,DataTrades,403,,
404,10dORHV,404,2011-08-11 00:00:00,,,,38.95,,,stockpx,404,2011-08-11 00:00:00,,,,25.2,,,HVStrategy,404,734360.0,RSI,404,41.86166970864722,LRSI,404,0.0,TSI,404,-11.490802614430857,Broker,404,100018.55000000002,100018.55000000002,BuySell,404,,,BuySell,404,,,DataTrades,404,,
405,10dORHV,405,2011-08-12 00:00:00,,,,38.67,,,stockpx,405,2011-08-12 00:00:00,,,,25.09,,,HVStrategy,405,734361.0,RSI,405,41.061144924024525,LRSI,405,0.0,TSI,405,-12.708438862120028,Broker,405,100018.55000000002,100018.55000000002,BuySell,405,,,BuySell,405,,,DataTrades,405,,
406,10dORHV,406,2011-08-15 00:00:00,,,,36.31,,,stockpx,406,2011-08-15 00:00:00,,,,25.45,,,HVStrategy,406,734364.0,RSI,406,44.78272770411671,LRSI,406,0.12130874011951369,TSI,406,-12.434833729700099,Broker,406,100018.55000000002,100018.55000000002,BuySell,406,,,BuySell,406,,,DataTrades,406,,
407,10dORHV,407,2011-08-16 00:00:00,,,,36.17,,,stockpx,407,2011-08-16 00:00:00,,,,25.41,,,HVStrategy,407,734365.0,RSI,407,44.446905281775535,LRSI,407,0.15301638918232285,TSI,407,-12.326150954330595,Broker,407,100018.55000000002,100018.55000000002,BuySell,407,,,BuySell,407,,,DataTrades,407,,
408,10dORHV,408,2011-08-17 00:00:00,,,,35.75,,,stockpx,408,2011-08-17 00:00:00,,,,25.18,,,HVStrategy,408,734366.0,RSI,408,42.47457033638377,LRSI,408,0.17299981847205087,TSI,408,-12.832810330393277,Broker,408,100018.55000000002,100018.55000000002,BuySell,408,,,BuySell,408,,,DataTrades,408,,
409,10dORHV,409,2011-08-18 00:00:00,,,,34.78,,,stockpx,409,2011-08-18 00:00:00,,,,24.54,,,HVStrategy,409,734367.0,RSI,409,37.48935490526195,LRSI,409,0.26977611101981774,TSI,409,-14.857515968939305,Broker,409,100018.55000000002,100018.55000000002,BuySell,409,,,BuySell,409,,,DataTrades,409,,
410,10dORHV,410,2011-08-19 00:00:00,,,,36.6,,,stockpx,410,2011-08-19 00:00:00,,,,24.03,,,HVStrategy,410,734368.0,RSI,410,34.05883739111823,LRSI,410,0.1718554054490033,TSI,410,-17.686379827086995,Broker,410,100018.55000000002,100018.55000000002,BuySell,410,,,BuySell,410,,,DataTrades,410,,
411,10dORHV,411,2011-08-22 00:00:00,,,,37.33,,,stockpx,411,2011-08-22 00:00:00,,,,24.01,,,HVStrategy,411,734371.0,RSI,411,33.92772284130665,LRSI,411,0.2341912277670788,TSI,411,-19.95706857380562,Broker,411,100018.55000000002,100018.55000000002,BuySell,411,,,BuySell,411,,,DataTrades,411,,
412,10dORHV,412,2011-08-23 00:00:00,,,,35.43,,,stockpx,412,2011-08-23 00:00:00,,,,24.65,,,HVStrategy,412,734372.0,RSI,412,41.66652240830656,LRSI,412,0.1762294208635487,TSI,412,-19.537737579970177,Broker,412,100018.55000000002,100018.55000000002,BuySell,412,,,BuySell,412,,,DataTrades,412,,
413,10dORHV,413,2011-08-24 00:00:00,,,,30.07,,,stockpx,413,2011-08-24 00:00:00,,,,24.86,,,HVStrategy,413,734373.0,RSI,413,43.98489627376387,LRSI,413,0.18086412592173765,TSI,413,-18.483798286596556,Broker,413,100018.55000000002,100018.55000000002,BuySell,413,,,BuySell,413,,,DataTrades,413,,
414,10dORHV,414,2011-08-25 00:00:00,,,,28.52,,,stockpx,414,2011-08-25 00:00:00,,,,24.63,,,HVStrategy,414,734374.0,RSI,414,42.01534728834306,LRSI,414,0.10237139685118982,TSI,414,-18.188292295636813,Broker,414,100018.55000000002,100018.55000000002,BuySell,414,,,BuySell,414,,,DataTrades,414,,
415,10dORHV,415,2011-08-26 00:00:00,,,,31.03,,,stockpx,415,2011-08-26 00:00:00,,,,25.24,,,HVStrategy,415,734375.0,RSI,415,48.59033131424638,LRSI,415,0.4224402596794299,TSI,415,-15.870965798532014,Broker,415,100018.55000000002,100018.55000000002,BuySell,415,,,BuySell,415,,,DataTrades,415,,
416,10dORHV,416,2011-08-29 00:00:00,,,,31.25,,,stockpx,416,2011-08-29 00:00:00,,,,25.81,,,HVStrategy,416,734378.0,RSI,416,53.85570676471067,LRSI,416,0.6554674285698879,TSI,416,-12.162571147849272,Broker,416,100018.55000000002,100018.55000000002,BuySell,416,,,BuySell,416,,,DataTrades,416,,
417,10dORHV,417,2011-08-30 00:00:00,,,,32.04,,,stockpx,417,2011-08-30 00:00:00,,,,26.34,,,HVStrategy,417,734379.0,RSI,417,58.14797372900979,LRSI,417,0.7821591963966255,TSI,417,-7.59282242902559,Broker,417,100018.55000000002,100018.55000000002,BuySell,417,,,BuySell,417,,,DataTrades,417,,
418,10dORHV,418,2011-08-31 00:00:00,,,,32.45,,,stockpx,418,2011-08-31 00:00:00,,,,26.59,,,HVStrategy,418,734380.0,RSI,418,60.03632576069212,LRSI,418,0.8676753750629949,TSI,418,-3.2679933803214807,Broker,418,100018.55000000002,100018.55000000002,BuySell,418,,,BuySell,418,,,DataTrades,418,,
419,10dORHV,419,2011-09-01 00:00:00,,,,31.18,,,stockpx,419,2011-09-01 00:00:00,,,,26.27,,,HVStrategy,419,734381.0,RSI,419,56.52095897232155,LRSI,419,1.0,TSI,419,-0.7383906460481631,Broker,419,100018.55000000002,100018.55000000002,BuySell,419,,,BuySell,419,,,DataTrades,419,,
420,10dORHV,420,2011-09-02 00:00:00,,,,29.27,,,stockpx,420,2011-09-02 00:00:00,,,,25.94,,,HVStrategy,420,734382.0,RSI,420,53.069891990421716,LRSI,420,1.0,TSI,420,0.3364260681833243,Broker,420,100018.55000000002,100018.55000000002,BuySell,420,,,BuySell,420,,,DataTrades,420,,
421,10dORHV,421,2011-09-06 00:00:00,,,,28.47,,,stockpx,421,2011-09-06 00:00:00,,,,25.47,,,HVStrategy,421,734386.0,RSI,421,48.52543588032901,LRSI,421,0.8168399349715969,TSI,421,-0.14397309624880492,Broker,421,100018.55000000002,100018.55000000002,BuySell,421,,,BuySell,421,,,DataTrades,421,,
422,10dORHV,422,2011-09-07 00:00:00,,,,26.61,,,stockpx,422,2011-09-07 00:00:00,,,,25.92,,,HVStrategy,422,734387.0,RSI,422,52.7016171496018,LRSI,422,0.9272972720873188,TSI,422,0.7446740166254051,Broker,422,100018.55000000002,100018.55000000002,BuySell,422,,,BuySell,422,,,DataTrades,422,,
423,10dORHV,423,2011-09-08 00:00:00,,,,24.86,,,stockpx,423,2011-09-08 00:00:00,,,,26.31,,,HVStrategy,423,734388.0,RSI,423,56.03104482867477,LRSI,423,0.8357344035388942,TSI,423,2.529525526797749,Broker,423,100018.55000000002,100018.55000000002,BuySell,423,,,BuySell,423,,,DataTrades,423,,
424,10dORHV,424,2011-09-09 00:00:00,,,,25.45,,,stockpx,424,2011-09-09 00:00:00,,,,25.8,,,HVStrategy,424,734389.0,RSI,424,50.97754280625359,LRSI,424,0.8232520718735699,TSI,424,2.472132787536524,Broker,424,100018.55000000002,100018.55000000002,BuySell,424,,,BuySell,424,,,DataTrades,424,,
425,10dORHV,425,2011-09-12 00:00:00,,,,22.29,,,stockpx,425,2011-09-12 00:00:00,,,,25.73,,,HVStrategy,425,734392.0,RSI,425,50.306880865846054,LRSI,425,0.6302845655233891,TSI,425,2.2256223375945376,Broker,425,100018.55000000002,100018.55000000002,BuySell,425,,,BuySell,425,,,DataTrades,425,,
426,10dORHV,426,2011-09-13 00:00:00,,,,21.32,,,stockpx,426,2011-09-13 00:00:00,,,,26.05,,,HVStrategy,426,734393.0,RSI,426,53.329633420931714,LRSI,426,0.7042191427575235,TSI,426,2.910908140442967,Broker,426,100018.55000000002,100018.55000000002,BuySell,426,,,BuySell,426,,,DataTrades,426,,
427,10dORHV,427,2011-09-14 00:00:00,,,,21.05,,,stockpx,427,2011-09-14 00:00:00,,,,26.63,,,HVStrategy,427,734394.0,RSI,427,58.28281280224184,LRSI,427,0.7059863514550121,TSI,427,5.043219529551993,Broker,427,100018.55000000002,100018.55000000002,BuySell,427,,,BuySell,427,,,DataTrades,427,,
428,10dORHV,428,2011-09-15 00:00:00,,,,22.05,,,stockpx,428,2011-09-15 00:00:00,,,,26.95,,,HVStrategy,428,734395.0,RSI,428,60.75742424999938,LRSI,428,0.7776409852515516,TSI,428,7.589418944201193,Broker,428,100018.55000000002,100018.55000000002,BuySell,428,,,BuySell,428,,,DataTrades,428,,
429,10dORHV,429,2011-09-16 00:00:00,,,,21.78,,,stockpx,429,2011-09-16 00:00:00,,,,27.16,,,HVStrategy,429,734396.0,RSI,429,62.3363733686122,LRSI,429,0.8041980275803994,TSI,429,10.170770050106016,Broker,429,100018.55000000002,100018.55000000002,BuySell,429,,,BuySell,429,,,DataTrades,429,,
430,10dORHV,430,2011-09-19 00:00:00,,,,25.45,,,stockpx,430,2011-09-19 00:00:00,,,,27.26,,,HVStrategy,430,734399.0,RSI,430,63.09780036820175,LRSI,430,0.9416190069992186,TSI,430,12.51174524284607,Broker,430,100018.55000000002,100018.55000000002,BuySell,430,,,BuySell,430,,,DataTrades,430,,
431,10dORHV,431,2011-09-20 00:00:00,,,,23.45,,,stockpx,431,2011-09-20 00:00:00,,,,26.98,,,HVStrategy,431,734400.0,RSI,431,59.47233436721018,LRSI,431,1.0,TSI,431,13.495034365959372,Broker,431,100018.55000000002,100018.55000000002,BuySell,431,,,BuySell,431,,,DataTrades,431,,
432,10dORHV,432,2011-09-21 00:00:00,,,,28.25,,,stockpx,432,2011-09-21 00:00:00,,,,26.13,,,HVStrategy,432,734401.0,RSI,432,50.06750091391821,LRSI,432,0.7268957002415584,TSI,432,11.475415227553633,Broker,432,100018.55000000002,100018.55000000002,BuySell,432,,,BuySell,432,,,DataTrades,432,,
433,10dORHV,433,2011-09-22 00:00:00,,,,30.41,,,stockpx,433,2011-09-22 00:00:00,,,,25.16,,,HVStrategy,433,734402.0,RSI,433,41.92046380219346,LRSI,433,0.53072362720504,TSI,433,6.828531067848685,Broker,433,100018.55000000002,100018.55000000002,BuySell,433,,,BuySell,433,,,DataTrades,433,,
434,10dORHV,434,2011-09-23 00:00:00,,,,29.61,,,stockpx,434,2011-09-23 00:00:00,,,,25.01,,,HVStrategy,434,734403.0,RSI,434,40.81444655299244,LRSI,434,0.4253276362045298,TSI,434,2.7998243479892193,Broker,434,100018.55000000002,100018.55000000002,BuySell,434,,,BuySell,434,,,DataTrades,434,,
435,10dORHV,435,2011-09-26 00:00:00,,,,31.5,,,stockpx,435,2011-09-26 00:00:00,,,,25.4,,,HVStrategy,435,734406.0,RSI,435,44.88596197438288,LRSI,435,0.31034760647131154,TSI,435,0.725323579226032,Broker,435,100018.55000000002,100018.55000000002,BuySell,435,,,BuySell,435,,,DataTrades,435,,
436,10dORHV,436,2011-09-27 00:00:00,,,,32.42,,,stockpx,436,2011-09-27 00:00:00,,,,25.62,,,HVStrategy,436,734407.0,RSI,436,47.0968397996389,LRSI,436,0.0,TSI,436,-0.29098637661196375,Broker,436,100018.55000000002,100018.55000000002,BuySell,436,,,BuySell,436,,,DataTrades,436,,
437,10dORHV,437,2011-09-28 00:00:00,,,,35.23,,,stockpx,437,2011-09-28 00:00:00,,,,25.74,,,HVStrategy,437,734408.0,RSI,437,48.31474209390747,LRSI,437,0.03999618818914669,TSI,437,-0.7601528320407313,Broker,437,100018.55000000002,100018.55000000002,BuySell,437,,,BuySell,437,,,DataTrades,437,,
438,10dORHV,438,2011-09-29 00:00:00,,,,36.9,,,stockpx,438,2011-09-29 00:00:00,,,,25.38,,,HVStrategy,438,734409.0,RSI,438,44.970021341954784,LRSI,438,0.0,TSI,438,-2.1538282330533804,Broker,438,100018.55000000002,100018.55000000002,BuySell,438,,,BuySell,438,,,DataTrades,438,,
439,10dORHV,439,2011-09-30 00:00:00,,,,37.49,,,stockpx,439,2011-09-30 00:00:00,,,,24.95,,,HVStrategy,439,734410.0,RSI,439,41.2929135255036,LRSI,439,0.0,TSI,439,-4.471076274667065,Broker,439,100018.55000000002,100018.55000000002,BuySell,439,,,BuySell,439,,,DataTrades,439,,
440,10dORHV,440,2011-10-03 00:00:00,,,,35.79,,,stockpx,440,2011-10-03 00:00:00,,,,24.7,,,HVStrategy,440,734413.0,RSI,440,39.28182510913341,LRSI,440,0.0,TSI,440,-7.012397670869644,Broker,440,100018.55000000002,100018.55000000002,BuySell,440,,,BuySell,440,,,DataTrades,440,,
441,10dORHV,441,2011-10-04 00:00:00,,,,38.45,,,stockpx,441,2011-10-04 00:00:00,,,,25.35,,,HVStrategy,441,734414.0,RSI,441,46.56822896271502,LRSI,441,0.0024986345519877576,TSI,441,-7.034682716266011,Broker,441,100018.55000000002,100018.55000000002,BuySell,441,,,BuySell,441,,,DataTrades,441,,
442,10dORHV,442,2011-10-05 00:00:00,,,,41.45,,,stockpx,442,2011-10-05 00:00:00,,,,25.88,,,HVStrategy,442,734415.0,RSI,442,51.661904332998276,LRSI,442,0.3344459355179368,TSI,442,-5.432058083172843,Broker,442,100018.55000000002,100018.55000000002,BuySell,442,,,BuySell,442,,,DataTrades,442,,
443,10dORHV,443,2011-10-06 00:00:00,,,,40.7,,,stockpx,443,2011-10-06 00:00:00,,,,26.3,,,HVStrategy,443,734416.0,RSI,443,55.298630694131134,LRSI,443,0.46827893454589353,TSI,443,-2.9211089866972224,Broker,443,100018.55000000002,100018.55000000002,BuySell,443,,,BuySell,443,,,DataTrades,443,,
444,10dORHV,444,2011-10-07 00:00:00,,,,40.5,,,stockpx,444,2011-10-07 00:00:00,,,,26.43,,,HVStrategy,444,734417.0,RSI,444,56.39224347521153,LRSI,444,0.6010131528363355,TSI,444,-0.5589562845980935,Broker,444,100018.55000000002,100018.55000000002,BuySell,444,,,BuySell,444,,,DataTrades,444,,
445,10dORHV,445,2011-10-11 00:00:00,,,,33.69,,,stockpx,445,2011-10-11 00:00:00,,,,27.02,,,HVStrategy,445,734421.0,RSI,445,61.04968170923503,LRSI,445,0.8432027763852014,TSI,445,2.9923250067387523,Broker,445,100018.55000000002,100018.55000000002,BuySell,445,,,BuySell,445,,,DataTrades,445,,
446,10dORHV,446,2011-10-12 00:00:00,,,,29.85,,,stockpx,446,2011-10-12 00:00:00,,,,26.95,,,HVStrategy,446,734422.0,RSI,446,60.22779672212086,LRSI,446,0.9316936229167461,TSI,446,5.603744117296421,Broker,446,100018.55000000002,100018.55000000002,BuySell,446,,,BuySell,446,,,DataTrades,446,,
447,10dORHV,447,2011-10-13 00:00:00,,,,28.51,,,stockpx,447,2011-10-13 00:00:00,,,,27.15,,,HVStrategy,447,734423.0,RSI,447,61.80976095186736,LRSI,447,1.0,TSI,447,8.248900737893003,Broker,447,100018.55000000002,100018.55000000002,BuySell,447,,,BuySell,447,,,DataTrades,447,,
448,10dORHV,448,2011-10-14 00:00:00,,,,27.67,,,stockpx,448,2011-10-14 00:00:00,,,,27.23,,,HVStrategy,448,734424.0,RSI,448,62.45309396678414,LRSI,448,1.0,TSI,448,10.614967119770274,Broker,448,100018.55000000002,100018.55000000002,BuySell,448,,,BuySell,448,,,DataTrades,448,,
449,10dORHV,449,2011-10-17 00:00:00,,,,26.83,,,stockpx,449,2011-10-17 00:00:00,,,,26.94,,,HVStrategy,449,734427.0,RSI,449,58.59946574908896,LRSI,449,1.0,TSI,449,11.593484694656706,Broker,449,100018.55000000002,100018.55000000002,BuySell,449,,,BuySell,449,,,DataTrades,449,,
450,10dORHV,450,2011-10-18 00:00:00,,,,23.36,,,stockpx,450,2011-10-18 00:00:00,,,,27.35,,,HVStrategy,450,734428.0,RSI,450,62.154925462385386,LRSI,450,1.0,TSI,450,13.483275891101021,Broker,450,100018.55000000002,100018.55000000002,BuySell,450,,,BuySell,450,,,DataTrades,450,,
451,10dORHV,451,2011-10-19 00:00:00,,,,21.55,,,stockpx,451,2011-10-19 00:00:00,,,,27.19,,,HVStrategy,451,734429.0,RSI,451,59.98977607380586,LRSI,451,1.0,TSI,451,14.463442747778227,Broker,451,100018.55000000002,100018.55000000002,BuySell,451,,,BuySell,451,,,DataTrades,451,,
452,10dORHV,452,2011-10-20 00:00:00,,,,20.04,,,stockpx,452,2011-10-20 00:00:00,,,,27.12,,,HVStrategy,452,734430.0,RSI,452,59.021091696267995,LRSI,452,1.0,TSI,452,15.017390765191202,Broker,452,100018.55000000002,100018.55000000002,BuySell,452,,,BuySell,452,,,DataTrades,452,,
453,10dORHV,453,2011-10-21 00:00:00,,,,20.07,,,stockpx,453,2011-10-21 00:00:00,,,,27.02,,,HVStrategy,453,734431.0,RSI,453,57.590413704060396,LRSI,453,0.9087153127946015,TSI,453,15.107292135152974,Broker,453,100018.55000000002,100018.55000000002,BuySell,453,,,BuySell,453,,,DataTrades,453,,
454,10dORHV,454,2011-10-24 00:00:00,,,,17.49,,,stockpx,454,2011-10-24 00:00:00,,,,27.3,,,HVStrategy,454,734434.0,RSI,454,60.47912366555198,LRSI,454,0.9857729442542825,TSI,454,15.962865529067171,Broker,454,100018.55000000002,100018.55000000002,BuySell,454,,,BuySell,454,,,DataTrades,454,,
455,10dORHV,455,2011-10-25 00:00:00,,,,19.33,,,stockpx,455,2011-10-25 00:00:00,,,,26.77,,,HVStrategy,455,734435.0,RSI,455,53.10548570936983,LRSI,455,0.6001576941207589,TSI,455,14.62038490748375,Broker,455,100018.55000000002,100018.55000000002,BuySell,455,,,BuySell,455,,,DataTrades,455,,
456,10dORHV,456,2011-10-26 00:00:00,,,,23.49,,,stockpx,456,2011-10-26 00:00:00,,,,26.56,,,HVStrategy,456,734436.0,RSI,456,50.47934414979663,LRSI,456,0.44561948307022414,TSI,456,12.72018336443237,Broker,456,100018.55000000002,100018.55000000002,BuySell,456,,,BuySell,456,,,DataTrades,456,,
457,10dORHV,457,2011-10-27 00:00:00,,,,22.04,,,stockpx,457,2011-10-27 00:00:00,,,,27.13,,,HVStrategy,457,734437.0,RSI,457,56.733525881013996,LRSI,457,0.5305975109428188,TSI,457,12.872904036010274,Broker,457,100018.55000000002,100018.55000000002,BuySell,457,,,BuySell,457,,,DataTrades,457,,
458,10dORHV,458,2011-10-28 00:00:00,,,,22.35,,,stockpx,458,2011-10-28 00:00:00,,,,26.92,,,HVStrategy,458,734438.0,RSI,458,54.026335831453785,LRSI,458,0.001725364669382788,TSI,458,12.189446452068307,Broker,458,100018.55000000002,100018.55000000002,BuySell,458,,,BuySell,458,,,DataTrades,458,,
459,10dORHV,459,2011-10-31 00:00:00,,,,21.94,,,stockpx,459,2011-10-31 00:00:00,,,,26.74,,,HVStrategy,459,734441.0,RSI,459,51.747031553734985,LRSI,459,0.0,TSI,459,10.947564784175203,Broker,459,100018.55000000002,100018.55000000002,BuySell,459,,,BuySell,459,,,DataTrades,459,,
460,10dORHV,460,2011-11-01 00:00:00,,,,23.45,,,stockpx,460,2011-11-01 00:00:00,,,,25.95,,,HVStrategy,460,734442.0,RSI,460,43.143918200367025,LRSI,460,0.18378512592659818,TSI,460,6.9826609678575595,Broker,460,100018.55000000002,100018.55000000002,BuySell,460,,,BuySell,460,,,DataTrades,460,,
461,10dORHV,461,2011-11-02 00:00:00,,,,22.61,,,stockpx,461,2011-11-02 00:00:00,,,,26.06,,,HVStrategy,461,734443.0,RSI,461,44.526857907748784,LRSI,461,0.21852484172451456,TSI,461,4.2183848435003615,Broker,461,100018.55000000002,100018.55000000002,BuySell,461,,,BuySell,461,,,DataTrades,461,,
462,10dORHV,462,2011-11-03 00:00:00,,,,23.25,,,stockpx,462,2011-11-03 00:00:00,,,,26.47,,,HVStrategy,462,734444.0,RSI,462,49.46117768819624,LRSI,462,0.16738291393405472,TSI,462,3.3685960744516525,Broker,462,100018.55000000002,100018.55000000002,BuySell,462,,,BuySell,462,,,DataTrades,462,,
463,10dORHV,463,2011-11-04 00:00:00,,,,23.47,,,stockpx,463,2011-11-04 00:00:00,,,,26.2,,,HVStrategy,463,734445.0,RSI,463,46.52618794841269,LRSI,463,0.0,TSI,463,1.750670325074884,Broker,463,100018.55000000002,100018.55000000002,BuySell,463,,,BuySell,463,,,DataTrades,463,,
464,10dORHV,464,2011-11-07 00:00:00,,,,25.31,,,stockpx,464,2011-11-07 00:00:00,,,,26.74,,,HVStrategy,464,734448.0,RSI,464,52.58605263596966,LRSI,464,0.23202713192342922,TSI,464,2.267735679143951,Broker,464,100018.55000000002,100018.55000000002,BuySell,464,,,BuySell,464,,,DataTrades,464,,
465,10dORHV,465,2011-11-08 00:00:00,,,,24.43,,,stockpx,465,2011-11-08 00:00:00,,,,27.16,,,HVStrategy,465,734449.0,RSI,465,56.69646459179726,LRSI,465,0.42598896137638814,TSI,465,4.040797155496004,Broker,465,100018.55000000002,100018.55000000002,BuySell,465,,,BuySell,465,,,DataTrades,465,,
466,10dORHV,466,2011-11-09 00:00:00,,,,23.96,,,stockpx,466,2011-11-09 00:00:00,,,,26.24,,,HVStrategy,466,734450.0,RSI,466,47.0703710241775,LRSI,466,0.3560291329472406,TSI,466,2.282165179399655,Broker,466,100018.55000000002,100018.55000000002,BuySell,466,,,BuySell,466,,,DataTrades,466,,
467,10dORHV,467,2011-11-10 00:00:00,,,,23.54,,,stockpx,467,2011-11-10 00:00:00,,,,26.31,,,HVStrategy,467,734451.0,RSI,467,47.7966234411643,LRSI,467,0.5076639709870497,TSI,467,1.1628455866545009,Broker,467,100018.55000000002,100018.55000000002,BuySell,467,,,BuySell,467,,,DataTrades,467,,
468,10dORHV,468,2011-11-14 00:00:00,,,,24.2,,,stockpx,468,2011-11-14 00:00:00,,,,26.78,,,HVStrategy,468,734455.0,RSI,468,52.5084528681089,LRSI,468,0.7254716976478212,TSI,468,1.7722902298899095,Broker,468,100018.55000000002,100018.55000000002,BuySell,468,,,BuySell,468,,,DataTrades,468,,
469,10dORHV,469,2011-11-15 00:00:00,,,,21.37,,,stockpx,469,2011-11-15 00:00:00,,,,26.78,,,HVStrategy,469,734456.0,RSI,469,52.5084528681089,LRSI,469,0.818764468628817,TSI,469,2.2483208844386886,Broker,469,100018.55000000002,100018.55000000002,BuySell,469,,,BuySell,469,,,DataTrades,469,,
470,10dORHV,470,2011-11-16 00:00:00,,,,22.59,,,stockpx,470,2011-11-16 00:00:00,,,,26.13,,,HVStrategy,470,734457.0,RSI,470,45.86816112575514,LRSI,470,0.391875867206803,TSI,470,0.532549961642308,Broker,470,100018.55000000002,100018.55000000002,BuySell,470,,,BuySell,470,,,DataTrades,470,,
471,10dORHV,471,2011-11-17 00:00:00,,,,24.06,,,stockpx,471,2011-11-17 00:00:00,,,,25.49,,,HVStrategy,471,734458.0,RSI,471,40.44476247984079,LRSI,471,0.30615071370619446,TSI,471,-2.7807698067236997,Broker,471,100018.55000000002,100018.55000000002,BuySell,471,,,BuySell,471,,,DataTrades,471,,
472,10dORHV,472,2011-11-18 00:00:00,,,,24.01,,,stockpx,472,2011-11-18 00:00:00,,,,25.3,,,HVStrategy,472,734459.0,RSI,472,38.97154738760319,LRSI,472,0.2800589655677155,TSI,472,-5.907462618502772,Broker,472,100018.55000000002,100018.55000000002,BuySell,472,,,BuySell,472,,,DataTrades,472,,
473,10dORHV,473,2011-11-21 00:00:00,,,,22.6,,,stockpx,473,2011-11-21 00:00:00,,,,25.05,,,HVStrategy,473,734462.0,RSI,473,37.0587635801071,LRSI,473,0.15451558784896988,TSI,473,-9.076087212023323,Broker,473,100018.55000000002,100018.55000000002,BuySell,473,,,BuySell,473,,,DataTrades,473,,
474,10dORHV,474,2011-11-22 00:00:00,,,,22.4,,,stockpx,474,2011-11-22 00:00:00,,,,24.74,,,HVStrategy,474,734463.0,RSI,474,34.77923702667192,LRSI,474,0.0,TSI,474,-12.437176739784823,Broker,474,100018.55000000002,100018.55000000002,BuySell,474,,,BuySell,474,,,DataTrades,474,,
475,10dORHV,475,2011-11-23 00:00:00,,,,19.54,,,stockpx,475,2011-11-23 00:00:00,,,,24.63,,,HVStrategy,475,734464.0,RSI,475,33.980508351450055,LRSI,475,0.0,TSI,475,-15.410750130838908,Broker,475,100018.55000000002,100018.55000000002,BuySell,475,,,BuySell,475,,,DataTrades,475,,
476,10dORHV,476,2011-11-25 00:00:00,,,,19.04,,,stockpx,476,2011-11-25 00:00:00,,,,24.31,,,HVStrategy,476,734466.0,RSI,476,31.69976094530618,LRSI,476,0.0,TSI,476,-18.636409116492768,Broker,476,100018.55000000002,100018.55000000002,BuySell,476,,,BuySell,476,,,DataTrades,476,,
477,10dORHV,477,2011-11-28 00:00:00,,,,19.8,,,stockpx,477,2011-11-28 00:00:00,,,,24.74,,,HVStrategy,477,734469.0,RSI,477,37.746411480277146,LRSI,477,0.0,TSI,477,-19.626517952095792,Broker,477,100018.55000000002,100018.55000000002,BuySell,477,,,BuySell,477,,,DataTrades,477,,
478,10dORHV,478,2011-11-29 00:00:00,,,,19.58,,,stockpx,478,2011-11-29 00:00:00,,,,24.86,,,HVStrategy,478,734470.0,RSI,478,39.35984263632531,LRSI,478,0.013246819716037576,TSI,478,-19.96891634947378,Broker,478,100018.55000000002,100018.55000000002,BuySell,478,,,BuySell,478,,,DataTrades,478,,
479,10dORHV,479,2011-11-30 00:00:00,,,,21.42,,,stockpx,479,2011-11-30 00:00:00,,,,25.54,,,HVStrategy,479,734471.0,RSI,479,47.64097866758229,LRSI,479,0.2712813408211689,TSI,479,-17.684935414036264,Broker,479,100018.55000000002,100018.55000000002,BuySell,479,,,BuySell,479,,,DataTrades,479,,
480,10dORHV,480,2011-12-01 00:00:00,,,,20.77,,,stockpx,480,2011-12-01 00:00:00,,,,25.28,,,HVStrategy,480,734472.0,RSI,480,45.104680386108754,LRSI,480,0.2823130083309178,TSI,480,-16.552479095427064,Broker,480,100018.55000000002,100018.55000000002,BuySell,480,,,BuySell,480,,,DataTrades,480,,
481,10dORHV,481,2011-12-02 00:00:00,,,,20.65,,,stockpx,481,2011-12-02 00:00:00,,,,25.23,,,HVStrategy,481,734473.0,RSI,481,44.61279891461741,LRSI,481,0.4384408745119305,TSI,481,-15.778898170481186,Broker,481,100018.55000000002,100018.55000000002,BuySell,481,,,BuySell,481,,,DataTrades,481,,
