Id,10dORHV,len,datetime,open,high,low,close,volume,openinterest,stockpx,len,datetime,open,high,low,close,volume,openinterest,HVStrategy,len,datetime,SimpleMovingAverage,len,sma,SimpleMovingAverage,len,sma,RSI,len,rsi,KST_Crossup,len,crossup,KST_Crossdown,len,crossdown,CrossUp,len,cross,CrossDown,len,cross,Broker,len,cash,value,BuySell,len,buy,sell,BuySell,len,buy,sell,DataTrades,len,10dORHV,stockpx
420,10dORHV,420,2011-09-02 00:00:00,,,,33.25,,,stockpx,420,2011-09-02 00:00:00,,,,374.2,,,HVStrategy,420,734382.0,SimpleMovingAverage,420,370.535,SimpleMovingAverage,420,345.61575,RSI,420,48.9176877325777,KST_Crossup,420,1.0,KST_Crossdown,420,0.0,CrossUp,420,0.0,CrossDown,420,0.0,Broker,420,99992.92000000003,100026.17000000003,BuySell,420,33.25,,BuySell,420,,,DataTrades,420,,
421,10dORHV,421,2011-09-06 00:00:00,,,,30.94,,,stockpx,421,2011-09-06 00:00:00,,,,379.72,,,HVStrategy,421,734386.0,SimpleMovingAverage,421,371.6228,SimpleMovingAverage,421,345.9725,RSI,421,52.22654863239585,KST_Crossup,421,1.0,KST_Crossdown,421,0.0,CrossUp,421,0.0,CrossDown,421,0.0,Broker,421,99992.92000000003,100023.86000000003,BuySell,421,,,BuySell,421,,,DataTrades,421,,
422,10dORHV,422,2011-09-07 00:00:00,,,,37.58,,,stockpx,422,2011-09-07 00:00:00,,,,384.42,,,HVStrategy,422,734387.0,SimpleMovingAverage,422,372.655,SimpleMovingAverage,422,346.36235,RSI,422,54.904977018073765,KST_Crossup,422,1.0,KST_Crossdown,422,0.0,CrossUp,422,0.0,CrossDown,422,0.0,Broker,422,99992.92000000003,100030.50000000003,BuySell,422,,,BuySell,422,,,DataTrades,422,,
423,10dORHV,423,2011-09-08 00:00:00,,,,29.22,,,stockpx,423,2011-09-08 00:00:00,,,,385.12,,,HVStrategy,423,734388.0,SimpleMovingAverage,423,373.6682,SimpleMovingAverage,423,346.72845,RSI,423,55.30687791959034,KST_Crossup,423,1.0,KST_Crossdown,423,0.0,CrossUp,423,0.0,CrossDown,423,0.0,Broker,423,99992.92000000003,100022.14000000003,BuySell,423,,,BuySell,423,,,DataTrades,423,,
424,10dORHV,424,2011-09-09 00:00:00,,,,27.09,,,stockpx,424,2011-09-09 00:00:00,,,,377.52,,,HVStrategy,424,734389.0,SimpleMovingAverage,424,374.5388,SimpleMovingAverage,424,347.07550000000003,RSI,424,50.087486777171286,KST_Crossup,424,1.0,KST_Crossdown,424,0.0,CrossUp,424,0.0,CrossDown,424,0.0,Broker,424,99992.92000000003,100020.01000000002,BuySell,424,,,BuySell,424,,,DataTrades,424,,
425,10dORHV,425,2011-09-12 00:00:00,,,,25.87,,,stockpx,425,2011-09-12 00:00:00,,,,378.5,,,HVStrategy,425,734392.0,SimpleMovingAverage,425,375.3972,SimpleMovingAverage,425,347.3934,RSI,425,50.73313035639068,KST_Crossup,425,1.0,KST_Crossdown,425,0.0,CrossUp,425,0.0,CrossDown,425,0.0,Broker,425,99992.92000000003,100018.79000000002,BuySell,425,,,BuySell,425,,,DataTrades,425,,
426,10dORHV,426,2011-09-13 00:00:00,,,,25.63,,,stockpx,426,2011-09-13 00:00:00,,,,385.16,,,HVStrategy,426,734393.0,SimpleMovingAverage,426,376.2342,SimpleMovingAverage,426,347.74025,RSI,426,54.99389606474934,KST_Crossup,426,1.0,KST_Crossdown,426,0.0,CrossUp,426,0.0,CrossDown,426,0.0,Broker,426,100018.55000000003,100018.55000000003,BuySell,426,,25.63,BuySell,426,,,DataTrades,426,-7.620000000000001,
427,10dORHV,427,2011-09-14 00:00:00,,,,26.09,,,stockpx,427,2011-09-14 00:00:00,,,,390.89,,,HVStrategy,427,734394.0,SimpleMovingAverage,427,377.056,SimpleMovingAverage,427,348.11025,RSI,427,58.332715688308525,KST_Crossup,427,1.0,KST_Crossdown,427,0.0,CrossUp,427,0.0,CrossDown,427,0.0,Broker,427,99992.46000000004,100018.55000000003,BuySell,427,26.09,,BuySell,427,,,DataTrades,427,,
428,10dORHV,428,2011-09-15 00:00:00,,,,24.95,,,stockpx,428,2011-09-15 00:00:00,,,,392.9,,,HVStrategy,428,734395.0,SimpleMovingAverage,428,377.8818,SimpleMovingAverage,428,348.5199,RSI,428,59.4686131307912,KST_Crossup,428,1.0,KST_Crossdown,428,0.0,CrossUp,428,0.0,CrossDown,428,0.0,Broker,428,99992.46000000004,100017.41000000003,BuySell,428,,,BuySell,428,,,DataTrades,428,,
429,10dORHV,429,2011-09-16 00:00:00,,,,24.39,,,stockpx,429,2011-09-16 00:00:00,,,,399.89,,,HVStrategy,429,734396.0,SimpleMovingAverage,429,378.73,SimpleMovingAverage,429,348.9371,RSI,429,63.22336872432378,KST_Crossup,429,1.0,KST_Crossdown,429,0.0,CrossUp,429,0.0,CrossDown,429,0.0,Broker,429,99992.46000000004,100016.85000000003,BuySell,429,,,BuySell,429,,,DataTrades,429,,
430,10dORHV,430,2011-09-19 00:00:00,,,,26.64,,,stockpx,430,2011-09-19 00:00:00,,,,412.21,,,HVStrategy,430,734399.0,SimpleMovingAverage,430,379.7818,SimpleMovingAverage,430,349.406,RSI,430,68.72299936572287,KST_Crossup,430,1.0,KST_Crossdown,430,0.0,CrossUp,430,0.0,CrossDown,430,0.0,Broker,430,99992.46000000004,100019.10000000003,BuySell,430,,,BuySell,430,,,DataTrades,430,,
431,10dORHV,431,2011-09-20 00:00:00,,,,24.67,,,stockpx,431,2011-09-20 00:00:00,,,,413.81,,,HVStrategy,431,734400.0,SimpleMovingAverage,431,380.9906,SimpleMovingAverage,431,349.88845000000003,RSI,431,69.36375302865386,KST_Crossup,431,1.0,KST_Crossdown,431,0.0,CrossUp,431,0.0,CrossDown,431,0.0,Broker,431,99992.46000000004,100017.13000000003,BuySell,431,,,BuySell,431,,,DataTrades,431,,
432,10dORHV,432,2011-09-21 00:00:00,,,,26.46,,,stockpx,432,2011-09-21 00:00:00,,,,413.7,,,HVStrategy,432,734401.0,SimpleMovingAverage,432,382.15319999999997,SimpleMovingAverage,432,350.35515,RSI,432,69.2587026223548,KST_Crossup,432,1.0,KST_Crossdown,432,0.0,CrossUp,432,0.0,CrossDown,432,0.0,Broker,432,99992.46000000004,100018.92000000004,BuySell,432,,,BuySell,432,,,DataTrades,432,,
433,10dORHV,433,2011-09-22 00:00:00,,,,30.57,,,stockpx,433,2011-09-22 00:00:00,,,,400.9,,,HVStrategy,433,734402.0,SimpleMovingAverage,433,383.0406,SimpleMovingAverage,433,350.76535,RSI,433,58.21099560546345,KST_Crossup,433,1.0,KST_Crossdown,433,0.0,CrossUp,433,0.0,CrossDown,433,0.0,Broker,433,100023.03000000004,100023.03000000004,BuySell,433,,30.57,BuySell,433,,,DataTrades,433,4.48,
434,10dORHV,434,2011-09-23 00:00:00,,,,29.33,,,stockpx,434,2011-09-23 00:00:00,,,,405.03,,,HVStrategy,434,734403.0,SimpleMovingAverage,434,383.986,SimpleMovingAverage,434,351.1897,RSI,434,60.405600399556704,KST_Crossup,434,1.0,KST_Crossdown,434,0.0,CrossUp,434,0.0,CrossDown,434,0.0,Broker,434,99993.70000000004,100023.03000000004,BuySell,434,29.33,,BuySell,434,,,DataTrades,434,,
435,10dORHV,435,2011-09-26 00:00:00,,,,29.85,,,stockpx,435,2011-09-26 00:00:00,,,,403.06,,,HVStrategy,435,734406.0,SimpleMovingAverage,435,384.7824,SimpleMovingAverage,435,351.60724999999996,RSI,435,58.81883907851325,KST_Crossup,435,1.0,KST_Crossdown,435,0.0,CrossUp,435,0.0,CrossDown,435,0.0,Broker,435,99993.70000000004,100023.55000000005,BuySell,435,,,BuySell,435,,,DataTrades,435,,
436,10dORHV,436,2011-09-27 00:00:00,,,,32.19,,,stockpx,436,2011-09-27 00:00:00,,,,399.93,,,HVStrategy,436,734407.0,SimpleMovingAverage,436,385.298,SimpleMovingAverage,436,352.00589999999994,RSI,436,56.288844845826254,KST_Crossup,436,1.0,KST_Crossdown,436,0.0,CrossUp,436,0.0,CrossDown,436,0.0,Broker,436,99993.70000000004,100025.89000000004,BuySell,436,,,BuySell,436,,,DataTrades,436,,
437,10dORHV,437,2011-09-28 00:00:00,,,,32.07,,,stockpx,437,2011-09-28 00:00:00,,,,397.44,,,HVStrategy,437,734408.0,SimpleMovingAverage,437,385.7156,SimpleMovingAverage,437,352.38445,RSI,437,54.288296772230105,KST_Crossup,437,1.0,KST_Crossdown,437,0.0,CrossUp,437,0.0,CrossDown,437,0.0,Broker,437,99993.70000000004,100025.77000000005,BuySell,437,,,BuySell,437,,,DataTrades,437,,
438,10dORHV,438,2011-09-29 00:00:00,,,,35.47,,,stockpx,438,2011-09-29 00:00:00,,,,389.79,,,HVStrategy,438,734409.0,SimpleMovingAverage,438,385.7688,SimpleMovingAverage,438,352.73449999999997,RSI,438,48.576183420846355,KST_Crossup,438,1.0,KST_Crossdown,438,0.0,CrossUp,438,0.0,CrossDown,438,0.0,Broker,438,99993.70000000004,100029.17000000004,BuySell,438,,,BuySell,438,,,DataTrades,438,,
439,10dORHV,439,2011-09-30 00:00:00,,,,35.83,,,stockpx,439,2011-09-30 00:00:00,,,,382.73,,,HVStrategy,439,734410.0,SimpleMovingAverage,439,385.67199999999997,SimpleMovingAverage,439,353.04595,RSI,439,43.977350699797206,KST_Crossup,439,1.0,KST_Crossdown,439,0.0,CrossUp,439,0.0,CrossDown,439,0.0,Broker,439,99993.70000000004,100029.53000000004,BuySell,439,,,BuySell,439,,,DataTrades,439,,
440,10dORHV,440,2011-10-03 00:00:00,,,,34.22,,,stockpx,440,2011-10-03 00:00:00,,,,376.95,,,HVStrategy,440,734413.0,SimpleMovingAverage,440,385.349,SimpleMovingAverage,440,353.32455000000004,RSI,440,40.589345327663686,KST_Crossup,440,1.0,KST_Crossdown,440,0.0,CrossUp,440,0.0,CrossDown,440,0.0,Broker,440,100027.92000000004,100027.92000000004,BuySell,440,,34.22,BuySell,440,,,DataTrades,440,4.890000000000001,
441,10dORHV,441,2011-10-04 00:00:00,,,,42.28,,,stockpx,441,2011-10-04 00:00:00,,,,371.01,,,HVStrategy,441,734414.0,SimpleMovingAverage,441,384.80519999999996,SimpleMovingAverage,441,353.5776,RSI,441,37.40048463550346,KST_Crossup,441,1.0,KST_Crossdown,441,0.0,CrossUp,441,0.0,CrossDown,441,0.0,Broker,441,99985.64000000004,100027.92000000004,BuySell,441,42.28,,BuySell,441,,,DataTrades,441,,
442,10dORHV,442,2011-10-05 00:00:00,,,,44.09,,,stockpx,442,2011-10-05 00:00:00,,,,378.1,,,HVStrategy,442,734415.0,SimpleMovingAverage,442,384.295,SimpleMovingAverage,442,353.85470000000004,RSI,442,43.142396533185746,KST_Crossup,442,1.0,KST_Crossdown,442,0.0,CrossUp,442,0.0,CrossDown,442,0.0,Broker,442,99985.64000000004,100029.73000000004,BuySell,442,,,BuySell,442,,,DataTrades,442,,
443,10dORHV,443,2011-10-06 00:00:00,,,,43.46,,,stockpx,443,2011-10-06 00:00:00,,,,376.49,,,HVStrategy,443,734416.0,SimpleMovingAverage,443,383.9678,SimpleMovingAverage,443,354.11725,RSI,443,42.19589764545606,KST_Crossup,443,0.0,KST_Crossdown,443,1.0,CrossUp,443,0.0,CrossDown,443,0.0,Broker,443,99985.64000000004,100029.10000000005,BuySell,443,,,BuySell,443,,,DataTrades,443,,
444,10dORHV,444,2011-10-07 00:00:00,,,,43.91,,,stockpx,444,2011-10-07 00:00:00,,,,371.2,,,HVStrategy,444,734417.0,SimpleMovingAverage,444,383.54540000000003,SimpleMovingAverage,444,354.3467,RSI,444,39.1561969336049,KST_Crossup,444,0.0,KST_Crossdown,444,1.0,CrossUp,444,0.0,CrossDown,444,0.0,Broker,444,99985.64000000004,100029.55000000005,BuySell,444,,,BuySell,444,,,DataTrades,444,,
445,10dORHV,445,2011-10-11 00:00:00,,,,43.31,,,stockpx,445,2011-10-11 00:00:00,,,,400.79,,,HVStrategy,445,734421.0,SimpleMovingAverage,445,383.7496,SimpleMovingAverage,445,354.73275,RSI,445,57.568938811691794,KST_Crossup,445,0.0,KST_Crossdown,445,1.0,CrossUp,445,0.0,CrossDown,445,0.0,Broker,445,99985.64000000004,100028.95000000004,BuySell,445,,,BuySell,445,,,DataTrades,445,,
446,10dORHV,446,2011-10-12 00:00:00,,,,44.9,,,stockpx,446,2011-10-12 00:00:00,,,,402.81,,,HVStrategy,446,734422.0,SimpleMovingAverage,446,383.87800000000004,SimpleMovingAverage,446,355.12155,RSI,446,58.49240452649014,KST_Crossup,446,0.0,KST_Crossdown,446,1.0,CrossUp,446,0.0,CrossDown,446,0.0,Broker,446,99985.64000000004,100030.54000000004,BuySell,446,,,BuySell,446,,,DataTrades,446,,
447,10dORHV,447,2011-10-13 00:00:00,,,,42.39,,,stockpx,447,2011-10-13 00:00:00,,,,407.12,,,HVStrategy,447,734423.0,SimpleMovingAverage,447,384.24,SimpleMovingAverage,447,355.52964999999995,RSI,447,60.46929247658354,KST_Crossup,447,0.0,KST_Crossdown,447,1.0,CrossUp,447,0.0,CrossDown,447,0.0,Broker,447,100028.03000000004,100028.03000000004,BuySell,447,,42.39,BuySell,447,,,DataTrades,447,0.10999999999999943,
448,10dORHV,448,2011-10-14 00:00:00,,,,42.81,,,stockpx,448,2011-10-14 00:00:00,,,,421.34,,,HVStrategy,448,734424.0,SimpleMovingAverage,448,384.82779999999997,SimpleMovingAverage,448,356.00910000000005,RSI,448,66.19064123740365,KST_Crossup,448,0.0,KST_Crossdown,448,1.0,CrossUp,448,0.0,CrossDown,448,0.0,Broker,448,100028.03000000004,100028.03000000004,BuySell,448,,,BuySell,448,,,DataTrades,448,,
449,10dORHV,449,2011-10-17 00:00:00,,,,42.62,,,stockpx,449,2011-10-17 00:00:00,,,,419.73,,,HVStrategy,449,734427.0,SimpleMovingAverage,449,385.6584,SimpleMovingAverage,449,356.4896,RSI,449,65.0428202490605,KST_Crossup,449,0.0,KST_Crossdown,449,1.0,CrossUp,449,0.0,CrossDown,449,0.0,Broker,449,100028.03000000004,100028.03000000004,BuySell,449,,,BuySell,449,,,DataTrades,449,,
450,10dORHV,450,2011-10-18 00:00:00,,,,33.32,,,stockpx,450,2011-10-18 00:00:00,,,,422.71,,,HVStrategy,450,734428.0,SimpleMovingAverage,450,386.6596,SimpleMovingAverage,450,356.99300000000005,RSI,450,66.21078762792102,KST_Crossup,450,0.0,KST_Crossdown,450,1.0,CrossUp,450,0.0,CrossDown,450,0.0,Broker,450,100028.03000000004,100028.03000000004,BuySell,450,,,BuySell,450,,,DataTrades,450,,
451,10dORHV,451,2011-10-19 00:00:00,,,,37.26,,,stockpx,451,2011-10-19 00:00:00,,,,398.34,,,HVStrategy,451,734429.0,SimpleMovingAverage,451,387.5218,SimpleMovingAverage,451,357.33805,RSI,451,51.157601045479616,KST_Crossup,451,0.0,KST_Crossdown,451,1.0,CrossUp,451,0.0,CrossDown,451,0.0,Broker,451,100028.03000000004,100028.03000000004,BuySell,451,,,BuySell,451,,,DataTrades,451,,
452,10dORHV,452,2011-10-20 00:00:00,,,,34.91,,,stockpx,452,2011-10-20 00:00:00,,,,395.24,,,HVStrategy,452,734430.0,SimpleMovingAverage,452,388.00019999999995,SimpleMovingAverage,452,357.6574,RSI,452,49.61241455491908,KST_Crossup,452,1.0,KST_Crossdown,452,0.0,CrossUp,452,0.0,CrossDown,452,0.0,Broker,452,100028.03000000004,100028.03000000004,BuySell,452,,,BuySell,452,,,DataTrades,452,,
453,10dORHV,453,2011-10-21 00:00:00,,,,34.96,,,stockpx,453,2011-10-21 00:00:00,,,,391.74,,,HVStrategy,453,734431.0,SimpleMovingAverage,453,388.50480000000005,SimpleMovingAverage,453,357.94665000000003,RSI,453,47.85494196823102,KST_Crossup,453,1.0,KST_Crossdown,453,0.0,CrossUp,453,0.0,CrossDown,453,0.0,Broker,453,99993.07000000004,100028.03000000004,BuySell,453,34.96,,BuySell,453,,,DataTrades,453,,
454,10dORHV,454,2011-10-24 00:00:00,,,,34.44,,,stockpx,454,2011-10-24 00:00:00,,,,404.91,,,HVStrategy,454,734434.0,SimpleMovingAverage,454,389.1082,SimpleMovingAverage,454,358.30230000000006,RSI,454,54.40068468613611,KST_Crossup,454,1.0,KST_Crossdown,454,0.0,CrossUp,454,0.0,CrossDown,454,0.0,Broker,454,99993.07000000004,100027.51000000004,BuySell,454,,,BuySell,454,,,DataTrades,454,,
455,10dORHV,455,2011-10-25 00:00:00,,,,34.26,,,stockpx,455,2011-10-25 00:00:00,,,,398.26,,,HVStrategy,455,734435.0,SimpleMovingAverage,455,389.536,SimpleMovingAverage,455,358.61525,RSI,455,50.924572967920255,KST_Crossup,455,1.0,KST_Crossdown,455,0.0,CrossUp,455,0.0,CrossDown,455,0.0,Broker,455,99993.07000000004,100027.33000000003,BuySell,455,,,BuySell,455,,,DataTrades,455,,
456,10dORHV,456,2011-10-26 00:00:00,,,,33.57,,,stockpx,456,2011-10-26 00:00:00,,,,400.92,,,HVStrategy,456,734436.0,SimpleMovingAverage,456,389.88699999999994,SimpleMovingAverage,456,358.9064,RSI,456,52.23920904146965,KST_Crossup,456,1.0,KST_Crossdown,456,0.0,CrossUp,456,0.0,CrossDown,456,0.0,Broker,456,99993.07000000004,100026.64000000004,BuySell,456,,,BuySell,456,,,DataTrades,456,,
457,10dORHV,457,2011-10-27 00:00:00,,,,35.93,,,stockpx,457,2011-10-27 00:00:00,,,,405.14,,,HVStrategy,457,734437.0,SimpleMovingAverage,457,390.3858,SimpleMovingAverage,457,359.22464999999994,RSI,457,54.32943547381239,KST_Crossup,457,1.0,KST_Crossdown,457,0.0,CrossUp,457,0.0,CrossDown,457,0.0,Broker,457,99993.07000000004,100029.00000000003,BuySell,457,,,BuySell,457,,,DataTrades,457,,
458,10dORHV,458,2011-10-28 00:00:00,,,,34.92,,,stockpx,458,2011-10-28 00:00:00,,,,405.71,,,HVStrategy,458,734438.0,SimpleMovingAverage,458,390.9062,SimpleMovingAverage,458,359.53254999999996,RSI,458,54.61833665849372,KST_Crossup,458,1.0,KST_Crossdown,458,0.0,CrossUp,458,0.0,CrossDown,458,0.0,Broker,458,99993.07000000004,100027.99000000003,BuySell,458,,,BuySell,458,,,DataTrades,458,,
459,10dORHV,459,2011-10-31 00:00:00,,,,34.76,,,stockpx,459,2011-10-31 00:00:00,,,,405.85,,,HVStrategy,459,734441.0,SimpleMovingAverage,459,391.70419999999996,SimpleMovingAverage,459,359.83445,RSI,459,54.69414293351563,KST_Crossup,459,1.0,KST_Crossdown,459,0.0,CrossUp,459,0.0,CrossDown,459,0.0,Broker,459,100027.83000000003,100027.83000000003,BuySell,459,,34.76,BuySell,459,,,DataTrades,459,-0.20000000000000284,
460,10dORHV,460,2011-11-01 00:00:00,,,,35.72,,,stockpx,460,2011-11-01 00:00:00,,,,395.18,,,HVStrategy,460,734442.0,SimpleMovingAverage,460,392.469,SimpleMovingAverage,460,360.07025,RSI,460,48.09956556286016,KST_Crossup,460,1.0,KST_Crossdown,460,0.0,CrossUp,460,0.0,CrossDown,460,0.0,Broker,460,99992.11000000003,100027.83000000003,BuySell,460,35.72,,BuySell,460,,,DataTrades,460,,
461,10dORHV,461,2011-11-02 00:00:00,,,,25.89,,,stockpx,461,2011-11-02 00:00:00,,,,397.04,,,HVStrategy,461,734443.0,SimpleMovingAverage,461,393.30519999999996,SimpleMovingAverage,461,360.348,RSI,461,49.24832666294956,KST_Crossup,461,1.0,KST_Crossdown,461,0.0,CrossUp,461,0.0,CrossDown,461,0.0,Broker,461,99992.11000000003,100018.00000000003,BuySell,461,,,BuySell,461,,,DataTrades,461,,
462,10dORHV,462,2011-11-03 00:00:00,,,,25.6,,,stockpx,462,2011-11-03 00:00:00,,,,402.96,,,HVStrategy,462,734444.0,SimpleMovingAverage,462,393.9182,SimpleMovingAverage,462,360.67745,RSI,462,52.827180854914246,KST_Crossup,462,1.0,KST_Crossdown,462,0.0,CrossUp,462,0.0,CrossDown,462,0.0,Broker,462,99992.11000000003,100017.71000000004,BuySell,462,,,BuySell,462,,,DataTrades,462,,
463,10dORHV,463,2011-11-04 00:00:00,,,,25.02,,,stockpx,463,2011-11-04 00:00:00,,,,400.62,,,HVStrategy,463,734445.0,SimpleMovingAverage,463,394.39480000000003,SimpleMovingAverage,463,361.01714999999996,RSI,463,51.28766075217895,KST_Crossup,463,1.0,KST_Crossdown,463,0.0,CrossUp,463,0.0,CrossDown,463,0.0,Broker,463,99992.11000000003,100017.13000000003,BuySell,463,,,BuySell,463,,,DataTrades,463,,
464,10dORHV,464,2011-11-07 00:00:00,,,,24.0,,,stockpx,464,2011-11-07 00:00:00,,,,398.91,,,HVStrategy,464,734448.0,SimpleMovingAverage,464,394.8984,SimpleMovingAverage,464,361.374,RSI,464,50.137766640141336,KST_Crossup,464,1.0,KST_Crossdown,464,0.0,CrossUp,464,0.0,CrossDown,464,0.0,Broker,464,99992.11000000003,100016.11000000003,BuySell,464,,,BuySell,464,,,DataTrades,464,,
465,10dORHV,465,2011-11-08 00:00:00,,,,23.37,,,stockpx,465,2011-11-08 00:00:00,,,,406.98,,,HVStrategy,465,734449.0,SimpleMovingAverage,465,395.3722,SimpleMovingAverage,465,361.72315000000003,RSI,465,55.238279404220364,KST_Crossup,465,0.0,KST_Crossdown,465,1.0,CrossUp,465,0.0,CrossDown,465,0.0,Broker,465,99992.11000000003,100015.48000000003,BuySell,465,,,BuySell,465,,,DataTrades,465,,
466,10dORHV,466,2011-11-09 00:00:00,,,,24.42,,,stockpx,466,2011-11-09 00:00:00,,,,394.59,,,HVStrategy,466,734450.0,SimpleMovingAverage,466,395.4726,SimpleMovingAverage,466,361.9928,RSI,466,47.247275593031546,KST_Crossup,466,0.0,KST_Crossdown,466,1.0,CrossUp,466,0.0,CrossDown,466,0.0,Broker,466,100016.53000000003,100016.53000000003,BuySell,466,,24.42,BuySell,466,,,DataTrades,466,-11.299999999999997,
467,10dORHV,467,2011-11-10 00:00:00,,,,23.26,,,stockpx,467,2011-11-10 00:00:00,,,,384.37,,,HVStrategy,467,734451.0,SimpleMovingAverage,467,395.35339999999997,SimpleMovingAverage,467,362.19489999999996,RSI,467,41.86707916550934,KST_Crossup,467,0.0,KST_Crossdown,467,1.0,CrossUp,467,0.0,CrossDown,467,0.0,Broker,467,100016.53000000003,100016.53000000003,BuySell,467,,,BuySell,467,,,DataTrades,467,,
468,10dORHV,468,2011-11-14 00:00:00,,,,23.85,,,stockpx,468,2011-11-14 00:00:00,,,,379.02,,,HVStrategy,468,734455.0,SimpleMovingAverage,468,395.24199999999996,SimpleMovingAverage,468,362.37045,RSI,468,39.341506236655334,KST_Crossup,468,0.0,KST_Crossdown,468,1.0,CrossUp,468,0.0,CrossDown,468,0.0,Broker,468,100016.53000000003,100016.53000000003,BuySell,468,,,BuySell,468,,,DataTrades,468,,
469,10dORHV,469,2011-11-15 00:00:00,,,,23.55,,,stockpx,469,2011-11-15 00:00:00,,,,389.02,,,HVStrategy,469,734456.0,SimpleMovingAverage,469,395.3994,SimpleMovingAverage,469,362.6365,RSI,469,45.90958652243299,KST_Crossup,469,0.0,KST_Crossdown,469,1.0,CrossUp,469,0.0,CrossDown,469,0.0,Broker,469,100016.53000000003,100016.53000000003,BuySell,469,,,BuySell,469,,,DataTrades,469,,
470,10dORHV,470,2011-11-16 00:00:00,,,,23.51,,,stockpx,470,2011-11-16 00:00:00,,,,385.17,,,HVStrategy,470,734457.0,SimpleMovingAverage,470,395.61879999999996,SimpleMovingAverage,470,362.86755,RSI,470,43.93705832419276,KST_Crossup,470,0.0,KST_Crossdown,470,1.0,CrossUp,470,0.0,CrossDown,470,0.0,Broker,470,100016.53000000003,100016.53000000003,BuySell,470,,,BuySell,470,,,DataTrades,470,,
471,10dORHV,471,2011-11-17 00:00:00,,,,23.9,,,stockpx,471,2011-11-17 00:00:00,,,,377.48,,,HVStrategy,471,734458.0,SimpleMovingAverage,471,395.574,SimpleMovingAverage,471,363.02845,RSI,471,40.219899531358855,KST_Crossup,471,0.0,KST_Crossdown,471,1.0,CrossUp,471,0.0,CrossDown,471,0.0,Broker,471,100016.53000000003,100016.53000000003,BuySell,471,,,BuySell,471,,,DataTrades,471,,
472,10dORHV,472,2011-11-18 00:00:00,,,,25.05,,,stockpx,472,2011-11-18 00:00:00,,,,375.19,,,HVStrategy,472,734459.0,SimpleMovingAverage,472,395.3894,SimpleMovingAverage,472,363.1846,RSI,472,39.15749750052904,KST_Crossup,472,0.0,KST_Crossdown,472,1.0,CrossUp,472,0.0,CrossDown,472,0.0,Broker,472,100016.53000000003,100016.53000000003,BuySell,472,,,BuySell,472,,,DataTrades,472,,
473,10dORHV,473,2011-11-21 00:00:00,,,,24.57,,,stockpx,473,2011-11-21 00:00:00,,,,368.35,,,HVStrategy,473,734462.0,SimpleMovingAverage,473,395.05400000000003,SimpleMovingAverage,473,363.3086,RSI,473,36.090938082687735,KST_Crossup,473,0.0,KST_Crossdown,473,1.0,CrossUp,473,0.0,CrossDown,473,0.0,Broker,473,100016.53000000003,100016.53000000003,BuySell,473,,,BuySell,473,,,DataTrades,473,,
474,10dORHV,474,2011-11-22 00:00:00,,,,25.05,,,stockpx,474,2011-11-22 00:00:00,,,,377.54,,,HVStrategy,474,734463.0,SimpleMovingAverage,474,395.05440000000004,SimpleMovingAverage,474,363.46464999999995,RSI,474,42.59561347103178,KST_Crossup,474,0.0,KST_Crossdown,474,1.0,CrossUp,474,0.0,CrossDown,474,0.0,Broker,474,100016.53000000003,100016.53000000003,BuySell,474,,,BuySell,474,,,DataTrades,474,,
475,10dORHV,475,2011-11-23 00:00:00,,,,22.55,,,stockpx,475,2011-11-23 00:00:00,,,,369.4,,,HVStrategy,475,734464.0,SimpleMovingAverage,475,394.87239999999997,SimpleMovingAverage,475,363.55230000000006,RSI,475,38.82613772695517,KST_Crossup,475,0.0,KST_Crossdown,475,1.0,CrossUp,475,0.0,CrossDown,475,0.0,Broker,475,100016.53000000003,100016.53000000003,BuySell,475,,,BuySell,475,,,DataTrades,475,,
476,10dORHV,476,2011-11-25 00:00:00,,,,20.78,,,stockpx,476,2011-11-25 00:00:00,,,,365.09,,,HVStrategy,476,734466.0,SimpleMovingAverage,476,394.471,SimpleMovingAverage,476,363.6019,RSI,476,36.96105547704183,KST_Crossup,476,0.0,KST_Crossdown,476,1.0,CrossUp,476,0.0,CrossDown,476,0.0,Broker,476,100016.53000000003,100016.53000000003,BuySell,476,,,BuySell,476,,,DataTrades,476,,
477,10dORHV,477,2011-11-28 00:00:00,,,,22.9,,,stockpx,477,2011-11-28 00:00:00,,,,375.29,,,HVStrategy,477,734469.0,SimpleMovingAverage,477,394.159,SimpleMovingAverage,477,363.6885,RSI,477,43.836990367057986,KST_Crossup,477,0.0,KST_Crossdown,477,1.0,CrossUp,477,0.0,CrossDown,477,0.0,Broker,477,100016.53000000003,100016.53000000003,BuySell,477,,,BuySell,477,,,DataTrades,477,,
478,10dORHV,478,2011-11-29 00:00:00,,,,22.76,,,stockpx,478,2011-11-29 00:00:00,,,,373.46,,,HVStrategy,478,734470.0,SimpleMovingAverage,478,393.7702,SimpleMovingAverage,478,363.7892,RSI,478,42.9322130590776,KST_Crossup,478,0.0,KST_Crossdown,478,1.0,CrossUp,478,0.0,CrossDown,478,0.0,Broker,478,100016.53000000003,100016.53000000003,BuySell,478,,,BuySell,478,,,DataTrades,478,,
