Id,10dORHV,len,datetime,open,high,low,close,volume,openinterest,stockpx,len,datetime,open,high,low,close,volume,openinterest,HVStrategy,len,datetime,SimpleMovingAverage,len,sma,SimpleMovingAverage,len,sma,RSI,len,rsi,KST_Crossup,len,crossup,KST_Crossdown,len,crossdown,CrossUp,len,cross,CrossDown,len,cross,Broker,len,cash,value,BuySell,len,buy,sell,BuySell,len,buy,sell,DataTrades,len,10dORHV,stockpx
1070,10dORHV,1070,2014-04-17 00:00:00,,,,27.19,,,stockpx,1070,2014-04-17 00:00:00,,,,40.18,,,HVStrategy,1070,735340.0,SimpleMovingAverage,1070,38.787200000000006,SimpleMovingAverage,1070,35.846599999999995,RSI,1070,55.32597272315763,KST_Crossup,1070,0.0,KST_Crossdown,1070,1.0,CrossUp,1070,0.0,CrossDown,1070,0.0,Broker,1070,100020.59000000003,100047.78000000003,BuySell,1070,,,BuySell,1070,,,DataTrades,1070,,
1071,10dORHV,1071,2014-04-21 00:00:00,,,,22.0,,,stockpx,1071,2014-04-21 00:00:00,,,,39.94,,,HVStrategy,1071,735344.0,SimpleMovingAverage,1071,38.861999999999995,SimpleMovingAverage,1071,35.8737,RSI,1071,52.9018199651581,KST_Crossup,1071,0.0,KST_Crossdown,1071,1.0,CrossUp,1071,0.0,CrossDown,1071,0.0,Broker,1071,100020.59000000003,100042.59000000003,BuySell,1071,,,BuySell,1071,,,DataTrades,1071,,
1072,10dORHV,1072,2014-04-22 00:00:00,,,,22.0,,,stockpx,1072,2014-04-22 00:00:00,,,,39.92,,,HVStrategy,1072,735345.0,SimpleMovingAverage,1072,38.93,SimpleMovingAverage,1072,35.90345,RSI,1072,52.69461479077315,KST_Crossup,1072,0.0,KST_Crossdown,1072,1.0,CrossUp,1072,0.0,CrossDown,1072,0.0,Broker,1072,100042.59000000003,100042.59000000003,BuySell,1072,,22.0,BuySell,1072,,,DataTrades,1072,-2.91,
1073,10dORHV,1073,2014-04-23 00:00:00,,,,22.24,,,stockpx,1073,2014-04-23 00:00:00,,,,39.67,,,HVStrategy,1073,735346.0,SimpleMovingAverage,1073,38.9898,SimpleMovingAverage,1073,35.93185,RSI,1073,50.05539492282953,KST_Crossup,1073,0.0,KST_Crossdown,1073,1.0,CrossUp,1073,0.0,CrossDown,1073,0.0,Broker,1073,100042.59000000003,100042.59000000003,BuySell,1073,,,BuySell,1073,,,DataTrades,1073,,
1074,10dORHV,1074,2014-04-24 00:00:00,,,,22.0,,,stockpx,1074,2014-04-24 00:00:00,,,,39.81,,,HVStrategy,1074,735347.0,SimpleMovingAverage,1074,39.041399999999996,SimpleMovingAverage,1074,35.96065,RSI,1074,51.519751641686184,KST_Crossup,1074,0.0,KST_Crossdown,1074,1.0,CrossUp,1074,0.0,CrossDown,1074,0.0,Broker,1074,100042.59000000003,100042.59000000003,BuySell,1074,,,BuySell,1074,,,DataTrades,1074,,
1075,10dORHV,1075,2014-04-25 00:00:00,,,,19.53,,,stockpx,1075,2014-04-25 00:00:00,,,,40.08,,,HVStrategy,1075,735348.0,SimpleMovingAverage,1075,39.093,SimpleMovingAverage,1075,35.989850000000004,RSI,1075,54.30248320326059,KST_Crossup,1075,0.0,KST_Crossdown,1075,1.0,CrossUp,1075,0.0,CrossDown,1075,0.0,Broker,1075,100042.59000000003,100042.59000000003,BuySell,1075,,,BuySell,1075,,,DataTrades,1075,,
1076,10dORHV,1076,2014-04-28 00:00:00,,,,19.6,,,stockpx,1076,2014-04-28 00:00:00,,,,40.81,,,HVStrategy,1076,735351.0,SimpleMovingAverage,1076,39.1574,SimpleMovingAverage,1076,36.0222,RSI,1076,60.84619586657757,KST_Crossup,1076,0.0,KST_Crossdown,1076,1.0,CrossUp,1076,0.0,CrossDown,1076,0.0,Broker,1076,100042.59000000003,100042.59000000003,BuySell,1076,,,BuySell,1076,,,DataTrades,1076,,
1077,10dORHV,1077,2014-04-29 00:00:00,,,,20.73,,,stockpx,1077,2014-04-29 00:00:00,,,,40.59,,,HVStrategy,1077,735352.0,SimpleMovingAverage,1077,39.2162,SimpleMovingAverage,1077,36.05175,RSI,1077,58.143975002392864,KST_Crossup,1077,0.0,KST_Crossdown,1077,1.0,CrossUp,1077,0.0,CrossDown,1077,0.0,Broker,1077,100042.59000000003,100042.59000000003,BuySell,1077,,,BuySell,1077,,,DataTrades,1077,,
1078,10dORHV,1078,2014-04-30 00:00:00,,,,18.75,,,stockpx,1078,2014-04-30 00:00:00,,,,40.33,,,HVStrategy,1078,735353.0,SimpleMovingAverage,1078,39.2716,SimpleMovingAverage,1078,36.07495,RSI,1078,55.03334285494331,KST_Crossup,1078,0.0,KST_Crossdown,1078,1.0,CrossUp,1078,0.0,CrossDown,1078,0.0,Broker,1078,100042.59000000003,100042.59000000003,BuySell,1078,,,BuySell,1078,,,DataTrades,1078,,
1079,10dORHV,1079,2014-05-01 00:00:00,,,,18.72,,,stockpx,1079,2014-05-01 00:00:00,,,,40.0,,,HVStrategy,1079,735354.0,SimpleMovingAverage,1079,39.321799999999996,SimpleMovingAverage,1079,36.0973,RSI,1079,51.283228023261906,KST_Crossup,1079,0.0,KST_Crossdown,1079,1.0,CrossUp,1079,0.0,CrossDown,1079,0.0,Broker,1079,100042.59000000003,100042.59000000003,BuySell,1079,,,BuySell,1079,,,DataTrades,1079,,
1080,10dORHV,1080,2014-05-02 00:00:00,,,,18.61,,,stockpx,1080,2014-05-02 00:00:00,,,,39.78,,,HVStrategy,1080,735355.0,SimpleMovingAverage,1080,39.3602,SimpleMovingAverage,1080,36.11575,RSI,1080,48.891323233200254,KST_Crossup,1080,1.0,KST_Crossdown,1080,0.0,CrossUp,1080,0.0,CrossDown,1080,0.0,Broker,1080,100042.59000000003,100042.59000000003,BuySell,1080,,,BuySell,1080,,,DataTrades,1080,,
1081,10dORHV,1081,2014-05-05 00:00:00,,,,18.77,,,stockpx,1081,2014-05-05 00:00:00,,,,39.44,,,HVStrategy,1081,735358.0,SimpleMovingAverage,1081,39.389,SimpleMovingAverage,1081,36.131550000000004,RSI,1081,45.369455653639115,KST_Crossup,1081,1.0,KST_Crossdown,1081,0.0,CrossUp,1081,0.0,CrossDown,1081,0.0,Broker,1081,100023.82000000002,100042.59000000003,BuySell,1081,18.77,,BuySell,1081,,,DataTrades,1081,,
1082,10dORHV,1082,2014-05-06 00:00:00,,,,19.01,,,stockpx,1082,2014-05-06 00:00:00,,,,39.09,,,HVStrategy,1082,735359.0,SimpleMovingAverage,1082,39.4148,SimpleMovingAverage,1082,36.14895,RSI,1082,42.014303569294825,KST_Crossup,1082,1.0,KST_Crossdown,1082,0.0,CrossUp,1082,0.0,CrossDown,1082,0.0,Broker,1082,100023.82000000002,100042.83000000002,BuySell,1082,,,BuySell,1082,,,DataTrades,1082,,
1083,10dORHV,1083,2014-05-07 00:00:00,,,,19.11,,,stockpx,1083,2014-05-07 00:00:00,,,,39.39,,,HVStrategy,1083,735360.0,SimpleMovingAverage,1083,39.4514,SimpleMovingAverage,1083,36.169200000000004,RSI,1083,45.719652850337276,KST_Crossup,1083,1.0,KST_Crossdown,1083,0.0,CrossUp,1083,0.0,CrossDown,1083,0.0,Broker,1083,100023.82000000002,100042.93000000002,BuySell,1083,,,BuySell,1083,,,DataTrades,1083,,
1084,10dORHV,1084,2014-05-08 00:00:00,,,,19.0,,,stockpx,1084,2014-05-08 00:00:00,,,,39.58,,,HVStrategy,1084,735361.0,SimpleMovingAverage,1084,39.4948,SimpleMovingAverage,1084,36.2099,RSI,1084,47.98659576258791,KST_Crossup,1084,1.0,KST_Crossdown,1084,0.0,CrossUp,1084,0.0,CrossDown,1084,0.0,Broker,1084,100023.82000000002,100042.82000000002,BuySell,1084,,,BuySell,1084,,,DataTrades,1084,,
1085,10dORHV,1085,2014-05-09 00:00:00,,,,17.02,,,stockpx,1085,2014-05-09 00:00:00,,,,39.56,,,HVStrategy,1085,735362.0,SimpleMovingAverage,1085,39.532,SimpleMovingAverage,1085,36.248200000000004,RSI,1085,47.76048161169157,KST_Crossup,1085,1.0,KST_Crossdown,1085,0.0,CrossUp,1085,0.0,CrossDown,1085,0.0,Broker,1085,100023.82000000002,100040.84000000003,BuySell,1085,,,BuySell,1085,,,DataTrades,1085,,
1086,10dORHV,1086,2014-05-12 00:00:00,,,,15.28,,,stockpx,1086,2014-05-12 00:00:00,,,,39.98,,,HVStrategy,1086,735365.0,SimpleMovingAverage,1086,39.5736,SimpleMovingAverage,1086,36.28835,RSI,1086,52.79124955162845,KST_Crossup,1086,1.0,KST_Crossdown,1086,0.0,CrossUp,1086,0.0,CrossDown,1086,0.0,Broker,1086,100023.82000000002,100039.10000000002,BuySell,1086,,,BuySell,1086,,,DataTrades,1086,,
1087,10dORHV,1087,2014-05-13 00:00:00,,,,15.28,,,stockpx,1087,2014-05-13 00:00:00,,,,40.4,,,HVStrategy,1087,735366.0,SimpleMovingAverage,1087,39.6254,SimpleMovingAverage,1087,36.3303,RSI,1087,57.22720738842519,KST_Crossup,1087,0.0,KST_Crossdown,1087,1.0,CrossUp,1087,0.0,CrossDown,1087,0.0,Broker,1087,100039.10000000002,100039.10000000002,BuySell,1087,,15.28,BuySell,1087,,,DataTrades,1087,-3.49,
1088,10dORHV,1088,2014-05-14 00:00:00,,,,15.36,,,stockpx,1088,2014-05-14 00:00:00,,,,40.24,,,HVStrategy,1088,735367.0,SimpleMovingAverage,1088,39.662,SimpleMovingAverage,1088,36.3748,RSI,1088,55.103006552232905,KST_Crossup,1088,0.0,KST_Crossdown,1088,1.0,CrossUp,1088,0.0,CrossDown,1088,0.0,Broker,1088,100039.10000000002,100039.10000000002,BuySell,1088,,,BuySell,1088,,,DataTrades,1088,,
1089,10dORHV,1089,2014-05-15 00:00:00,,,,16.47,,,stockpx,1089,2014-05-15 00:00:00,,,,39.72,,,HVStrategy,1089,735368.0,SimpleMovingAverage,1089,39.6952,SimpleMovingAverage,1089,36.415549999999996,RSI,1089,48.76736812017869,KST_Crossup,1089,0.0,KST_Crossdown,1089,1.0,CrossUp,1089,0.0,CrossDown,1089,0.0,Broker,1089,100039.10000000002,100039.10000000002,BuySell,1089,,,BuySell,1089,,,DataTrades,1089,,
1090,10dORHV,1090,2014-05-16 00:00:00,,,,14.42,,,stockpx,1090,2014-05-16 00:00:00,,,,39.75,,,HVStrategy,1090,735369.0,SimpleMovingAverage,1090,39.7284,SimpleMovingAverage,1090,36.45655,RSI,1090,49.130758100820685,KST_Crossup,1090,0.0,KST_Crossdown,1090,1.0,CrossUp,1090,0.0,CrossDown,1090,0.0,Broker,1090,100039.10000000002,100039.10000000002,BuySell,1090,,,BuySell,1090,,,DataTrades,1090,,
1091,10dORHV,1091,2014-05-19 00:00:00,,,,14.75,,,stockpx,1091,2014-05-19 00:00:00,,,,39.77,,,HVStrategy,1091,735372.0,SimpleMovingAverage,1091,39.766799999999996,SimpleMovingAverage,1091,36.4961,RSI,1091,49.38849048840458,KST_Crossup,1091,0.0,KST_Crossdown,1091,1.0,CrossUp,1091,0.0,CrossDown,1091,0.0,Broker,1091,100039.10000000002,100039.10000000002,BuySell,1091,,,BuySell,1091,,,DataTrades,1091,,
1092,10dORHV,1092,2014-05-20 00:00:00,,,,14.46,,,stockpx,1092,2014-05-20 00:00:00,,,,39.72,,,HVStrategy,1092,735373.0,SimpleMovingAverage,1092,39.804,SimpleMovingAverage,1092,36.536,RSI,1092,48.723860225553665,KST_Crossup,1092,0.0,KST_Crossdown,1092,1.0,CrossUp,1092,0.0,CrossDown,1092,0.0,Broker,1092,100039.10000000002,100039.10000000002,BuySell,1092,,,BuySell,1092,,,DataTrades,1092,,
1093,10dORHV,1093,2014-05-21 00:00:00,,,,14.93,,,stockpx,1093,2014-05-21 00:00:00,,,,40.34,,,HVStrategy,1093,735374.0,SimpleMovingAverage,1093,39.852,SimpleMovingAverage,1093,36.5796,RSI,1093,56.53478660418541,KST_Crossup,1093,0.0,KST_Crossdown,1093,1.0,CrossUp,1093,0.0,CrossDown,1093,0.0,Broker,1093,100039.10000000002,100039.10000000002,BuySell,1093,,,BuySell,1093,,,DataTrades,1093,,
1094,10dORHV,1094,2014-05-22 00:00:00,,,,14.29,,,stockpx,1094,2014-05-22 00:00:00,,,,40.12,,,HVStrategy,1094,735375.0,SimpleMovingAverage,1094,39.8892,SimpleMovingAverage,1094,36.62175,RSI,1094,53.42488605555733,KST_Crossup,1094,1.0,KST_Crossdown,1094,0.0,CrossUp,1094,0.0,CrossDown,1094,0.0,Broker,1094,100039.10000000002,100039.10000000002,BuySell,1094,,,BuySell,1094,,,DataTrades,1094,,
1095,10dORHV,1095,2014-05-23 00:00:00,,,,14.17,,,stockpx,1095,2014-05-23 00:00:00,,,,40.11,,,HVStrategy,1095,735376.0,SimpleMovingAverage,1095,39.9364,SimpleMovingAverage,1095,36.663850000000004,RSI,1095,53.281413615354005,KST_Crossup,1095,1.0,KST_Crossdown,1095,0.0,CrossUp,1095,0.0,CrossDown,1095,0.0,Broker,1095,100024.93000000002,100039.10000000002,BuySell,1095,14.17,,BuySell,1095,,,DataTrades,1095,,
1096,10dORHV,1096,2014-05-27 00:00:00,,,,13.57,,,stockpx,1096,2014-05-27 00:00:00,,,,40.06,,,HVStrategy,1096,735380.0,SimpleMovingAverage,1096,39.9804,SimpleMovingAverage,1096,36.7068,RSI,1096,52.52192683586655,KST_Crossup,1096,1.0,KST_Crossdown,1096,0.0,CrossUp,1096,0.0,CrossDown,1096,0.0,Broker,1096,100024.93000000002,100038.50000000003,BuySell,1096,,,BuySell,1096,,,DataTrades,1096,,
1097,10dORHV,1097,2014-05-28 00:00:00,,,,12.1,,,stockpx,1097,2014-05-28 00:00:00,,,,40.06,,,HVStrategy,1097,735381.0,SimpleMovingAverage,1097,40.018,SimpleMovingAverage,1097,36.7474,RSI,1097,52.52192683586655,KST_Crossup,1097,1.0,KST_Crossdown,1097,0.0,CrossUp,1097,0.0,CrossDown,1097,0.0,Broker,1097,100024.93000000002,100037.03000000003,BuySell,1097,,,BuySell,1097,,,DataTrades,1097,,
1098,10dORHV,1098,2014-05-29 00:00:00,,,,12.35,,,stockpx,1098,2014-05-29 00:00:00,,,,40.16,,,HVStrategy,1098,735382.0,SimpleMovingAverage,1098,40.0326,SimpleMovingAverage,1098,36.7842,RSI,1098,54.041459603009834,KST_Crossup,1098,1.0,KST_Crossdown,1098,0.0,CrossUp,1098,0.0,CrossDown,1098,0.0,Broker,1098,100024.93000000002,100037.28000000003,BuySell,1098,,,BuySell,1098,,,DataTrades,1098,,
1099,10dORHV,1099,2014-05-30 00:00:00,,,,11.98,,,stockpx,1099,2014-05-30 00:00:00,,,,40.83,,,HVStrategy,1099,735383.0,SimpleMovingAverage,1099,40.0662,SimpleMovingAverage,1099,36.8251,RSI,1099,62.663500336623436,KST_Crossup,1099,1.0,KST_Crossdown,1099,0.0,CrossUp,1099,0.0,CrossDown,1099,0.0,Broker,1099,100024.93000000002,100036.91000000002,BuySell,1099,,,BuySell,1099,,,DataTrades,1099,,
1100,10dORHV,1100,2014-06-02 00:00:00,,,,11.84,,,stockpx,1100,2014-06-02 00:00:00,,,,40.8,,,HVStrategy,1100,735386.0,SimpleMovingAverage,1100,40.0758,SimpleMovingAverage,1100,36.8647,RSI,1100,62.10170452276401,KST_Crossup,1100,1.0,KST_Crossdown,1100,0.0,CrossUp,1100,0.0,CrossDown,1100,0.0,Broker,1100,100024.93000000002,100036.77000000002,BuySell,1100,,,BuySell,1100,,,DataTrades,1100,,
1101,10dORHV,1101,2014-06-03 00:00:00,,,,11.89,,,stockpx,1101,2014-06-03 00:00:00,,,,40.35,,,HVStrategy,1101,735387.0,SimpleMovingAverage,1101,40.0796,SimpleMovingAverage,1101,36.9049,RSI,1101,54.24564653560433,KST_Crossup,1101,1.0,KST_Crossdown,1101,0.0,CrossUp,1101,0.0,CrossDown,1101,0.0,Broker,1101,100036.82000000002,100036.82000000002,BuySell,1101,,11.89,BuySell,1101,,,DataTrades,1101,-2.2799999999999994,
1102,10dORHV,1102,2014-06-04 00:00:00,,,,11.86,,,stockpx,1102,2014-06-04 00:00:00,,,,40.23,,,HVStrategy,1102,735388.0,SimpleMovingAverage,1102,40.0736,SimpleMovingAverage,1102,36.94415,RSI,1102,52.34403512702873,KST_Crossup,1102,1.0,KST_Crossdown,1102,0.0,CrossUp,1102,0.0,CrossDown,1102,0.0,Broker,1102,100024.96000000002,100036.82000000002,BuySell,1102,11.86,,BuySell,1102,,,DataTrades,1102,,
1103,10dORHV,1103,2014-06-05 00:00:00,,,,12.63,,,stockpx,1103,2014-06-05 00:00:00,,,,41.19,,,HVStrategy,1103,735389.0,SimpleMovingAverage,1103,40.0906,SimpleMovingAverage,1103,36.99165,RSI,1103,63.398357579195036,KST_Crossup,1103,1.0,KST_Crossdown,1103,0.0,CrossUp,1103,0.0,CrossDown,1103,0.0,Broker,1103,100024.96000000002,100037.59000000003,BuySell,1103,,,BuySell,1103,,,DataTrades,1103,,
1104,10dORHV,1104,2014-06-06 00:00:00,,,,12.75,,,stockpx,1104,2014-06-06 00:00:00,,,,41.45,,,HVStrategy,1104,735390.0,SimpleMovingAverage,1104,40.1212,SimpleMovingAverage,1104,37.039899999999996,RSI,1104,65.71773371304678,KST_Crossup,1104,1.0,KST_Crossdown,1104,0.0,CrossUp,1104,0.0,CrossDown,1104,0.0,Broker,1104,100024.96000000002,100037.71000000002,BuySell,1104,,,BuySell,1104,,,DataTrades,1104,,
1105,10dORHV,1105,2014-06-09 00:00:00,,,,12.94,,,stockpx,1105,2014-06-09 00:00:00,,,,41.27,,,HVStrategy,1105,735393.0,SimpleMovingAverage,1105,40.1566,SimpleMovingAverage,1105,37.089,RSI,1105,62.75297880503256,KST_Crossup,1105,1.0,KST_Crossdown,1105,0.0,CrossUp,1105,0.0,CrossDown,1105,0.0,Broker,1105,100024.96000000002,100037.90000000002,BuySell,1105,,,BuySell,1105,,,DataTrades,1105,,
1106,10dORHV,1106,2014-06-10 00:00:00,,,,13.99,,,stockpx,1106,2014-06-10 00:00:00,,,,41.08,,,HVStrategy,1106,735394.0,SimpleMovingAverage,1106,40.1736,SimpleMovingAverage,1106,37.1359,RSI,1106,59.691813576501964,KST_Crossup,1106,1.0,KST_Crossdown,1106,0.0,CrossUp,1106,0.0,CrossDown,1106,0.0,Broker,1106,100024.96000000002,100038.95000000003,BuySell,1106,,,BuySell,1106,,,DataTrades,1106,,
1107,10dORHV,1107,2014-06-11 00:00:00,,,,14.17,,,stockpx,1107,2014-06-11 00:00:00,,,,40.8,,,HVStrategy,1107,735395.0,SimpleMovingAverage,1107,40.1632,SimpleMovingAverage,1107,37.1809,RSI,1107,55.402654874590134,KST_Crossup,1107,1.0,KST_Crossdown,1107,0.0,CrossUp,1107,0.0,CrossDown,1107,0.0,Broker,1107,100024.96000000002,100039.13000000002,BuySell,1107,,,BuySell,1107,,,DataTrades,1107,,
1108,10dORHV,1108,2014-06-12 00:00:00,,,,13.99,,,stockpx,1108,2014-06-12 00:00:00,,,,40.41,,,HVStrategy,1108,735396.0,SimpleMovingAverage,1108,40.144800000000004,SimpleMovingAverage,1108,37.2213,RSI,1108,50.01220957601008,KST_Crossup,1108,1.0,KST_Crossdown,1108,0.0,CrossUp,1108,0.0,CrossDown,1108,0.0,Broker,1108,100038.95000000003,100038.95000000003,BuySell,1108,,13.99,BuySell,1108,,,DataTrades,1108,2.130000000000001,
1109,10dORHV,1109,2014-06-13 00:00:00,,,,13.15,,,stockpx,1109,2014-06-13 00:00:00,,,,41.14,,,HVStrategy,1109,735397.0,SimpleMovingAverage,1109,40.1406,SimpleMovingAverage,1109,37.25315,RSI,1109,58.20862029298557,KST_Crossup,1109,1.0,KST_Crossdown,1109,0.0,CrossUp,1109,0.0,CrossDown,1109,0.0,Broker,1109,100025.80000000003,100038.95000000003,BuySell,1109,13.15,,BuySell,1109,,,DataTrades,1109,,
1110,10dORHV,1110,2014-06-16 00:00:00,,,,13.42,,,stockpx,1110,2014-06-16 00:00:00,,,,41.45,,,HVStrategy,1110,735400.0,SimpleMovingAverage,1110,40.1506,SimpleMovingAverage,1110,37.2895,RSI,1110,61.12381101989358,KST_Crossup,1110,1.0,KST_Crossdown,1110,0.0,CrossUp,1110,0.0,CrossDown,1110,0.0,Broker,1110,100025.80000000003,100039.22000000003,BuySell,1110,,,BuySell,1110,,,DataTrades,1110,,
1111,10dORHV,1111,2014-06-17 00:00:00,,,,13.47,,,stockpx,1111,2014-06-17 00:00:00,,,,41.75,,,HVStrategy,1111,735401.0,SimpleMovingAverage,1111,40.185,SimpleMovingAverage,1111,37.32735,RSI,1111,63.75850745545545,KST_Crossup,1111,1.0,KST_Crossdown,1111,0.0,CrossUp,1111,0.0,CrossDown,1111,0.0,Broker,1111,100025.80000000003,100039.27000000003,BuySell,1111,,,BuySell,1111,,,DataTrades,1111,,
1112,10dORHV,1112,2014-06-18 00:00:00,,,,13.59,,,stockpx,1112,2014-06-18 00:00:00,,,,41.61,,,HVStrategy,1112,735402.0,SimpleMovingAverage,1112,40.2192,SimpleMovingAverage,1112,37.370149999999995,RSI,1112,61.65845098252685,KST_Crossup,1112,1.0,KST_Crossdown,1112,0.0,CrossUp,1112,0.0,CrossDown,1112,0.0,Broker,1112,100025.80000000003,100039.39000000003,BuySell,1112,,,BuySell,1112,,,DataTrades,1112,,
1113,10dORHV,1113,2014-06-19 00:00:00,,,,11.6,,,stockpx,1113,2014-06-19 00:00:00,,,,41.47,,,HVStrategy,1113,735403.0,SimpleMovingAverage,1113,40.251599999999996,SimpleMovingAverage,1113,37.41055,RSI,1113,59.54626554151054,KST_Crossup,1113,1.0,KST_Crossdown,1113,0.0,CrossUp,1113,0.0,CrossDown,1113,0.0,Broker,1113,100025.80000000003,100037.40000000004,BuySell,1113,,,BuySell,1113,,,DataTrades,1113,,
1114,10dORHV,1114,2014-06-20 00:00:00,,,,11.37,,,stockpx,1114,2014-06-20 00:00:00,,,,41.75,,,HVStrategy,1114,735404.0,SimpleMovingAverage,1114,40.2772,SimpleMovingAverage,1114,37.45225,RSI,1114,62.325955512363095,KST_Crossup,1114,1.0,KST_Crossdown,1114,0.0,CrossUp,1114,0.0,CrossDown,1114,0.0,Broker,1114,100025.80000000003,100037.17000000003,BuySell,1114,,,BuySell,1114,,,DataTrades,1114,,
1115,10dORHV,1115,2014-06-23 00:00:00,,,,12.02,,,stockpx,1115,2014-06-23 00:00:00,,,,41.93,,,HVStrategy,1115,735407.0,SimpleMovingAverage,1115,40.3296,SimpleMovingAverage,1115,37.503299999999996,RSI,1115,64.03674243294748,KST_Crossup,1115,1.0,KST_Crossdown,1115,0.0,CrossUp,1115,0.0,CrossDown,1115,0.0,Broker,1115,100037.82000000004,100037.82000000004,BuySell,1115,,12.02,BuySell,1115,,,DataTrades,1115,-1.1300000000000008,
1116,10dORHV,1116,2014-06-24 00:00:00,,,,10.79,,,stockpx,1116,2014-06-24 00:00:00,,,,41.65,,,HVStrategy,1116,735408.0,SimpleMovingAverage,1116,40.3758,SimpleMovingAverage,1116,37.55565,RSI,1116,59.50972828314105,KST_Crossup,1116,1.0,KST_Crossdown,1116,0.0,CrossUp,1116,0.0,CrossDown,1116,0.0,Broker,1116,100027.03000000004,100037.82000000004,BuySell,1116,10.79,,BuySell,1116,,,DataTrades,1116,,
1117,10dORHV,1117,2014-06-25 00:00:00,,,,10.69,,,stockpx,1117,2014-06-25 00:00:00,,,,42.0,,,HVStrategy,1117,735409.0,SimpleMovingAverage,1117,40.4352,SimpleMovingAverage,1117,37.60865,RSI,1117,63.0281544898141,KST_Crossup,1117,1.0,KST_Crossdown,1117,0.0,CrossUp,1117,0.0,CrossDown,1117,0.0,Broker,1117,100027.03000000004,100037.72000000004,BuySell,1117,,,BuySell,1117,,,DataTrades,1117,,
1118,10dORHV,1118,2014-06-26 00:00:00,,,,10.91,,,stockpx,1118,2014-06-26 00:00:00,,,,41.69,,,HVStrategy,1118,735410.0,SimpleMovingAverage,1118,40.471399999999996,SimpleMovingAverage,1118,37.66095,RSI,1118,58.20392087832414,KST_Crossup,1118,1.0,KST_Crossdown,1118,0.0,CrossUp,1118,0.0,CrossDown,1118,0.0,Broker,1118,100027.03000000004,100037.94000000005,BuySell,1118,,,BuySell,1118,,,DataTrades,1118,,
1119,10dORHV,1119,2014-06-27 00:00:00,,,,11.85,,,stockpx,1119,2014-06-27 00:00:00,,,,42.18,,,HVStrategy,1119,735411.0,SimpleMovingAverage,1119,40.5126,SimpleMovingAverage,1119,37.7134,RSI,1119,63.021826268114786,KST_Crossup,1119,1.0,KST_Crossdown,1119,0.0,CrossUp,1119,0.0,CrossDown,1119,0.0,Broker,1119,100027.03000000004,100038.88000000005,BuySell,1119,,,BuySell,1119,,,DataTrades,1119,,
1120,10dORHV,1120,2014-06-30 00:00:00,,,,12.95,,,stockpx,1120,2014-06-30 00:00:00,,,,41.75,,,HVStrategy,1120,735414.0,SimpleMovingAverage,1120,40.544000000000004,SimpleMovingAverage,1120,37.7604,RSI,1120,56.83078834579363,KST_Crossup,1120,1.0,KST_Crossdown,1120,0.0,CrossUp,1120,0.0,CrossDown,1120,0.0,Broker,1120,100027.03000000004,100039.98000000004,BuySell,1120,,,BuySell,1120,,,DataTrades,1120,,
1121,10dORHV,1121,2014-07-01 00:00:00,,,,12.63,,,stockpx,1121,2014-07-01 00:00:00,,,,41.84,,,HVStrategy,1121,735415.0,SimpleMovingAverage,1121,40.582,SimpleMovingAverage,1121,37.8056,RSI,1121,57.76596528705262,KST_Crossup,1121,1.0,KST_Crossdown,1121,0.0,CrossUp,1121,0.0,CrossDown,1121,0.0,Broker,1121,100027.03000000004,100039.66000000005,BuySell,1121,,,BuySell,1121,,,DataTrades,1121,,
1122,10dORHV,1122,2014-07-02 00:00:00,,,,13.38,,,stockpx,1122,2014-07-02 00:00:00,,,,41.85,,,HVStrategy,1122,735416.0,SimpleMovingAverage,1122,40.620599999999996,SimpleMovingAverage,1122,37.85145,RSI,1122,57.875159623681775,KST_Crossup,1122,1.0,KST_Crossdown,1122,0.0,CrossUp,1122,0.0,CrossDown,1122,0.0,Broker,1122,100040.41000000005,100040.41000000005,BuySell,1122,,13.38,BuySell,1122,,,DataTrades,1122,2.5900000000000016,
1123,10dORHV,1123,2014-07-03 00:00:00,,,,13.16,,,stockpx,1123,2014-07-03 00:00:00,,,,41.78,,,HVStrategy,1123,735417.0,SimpleMovingAverage,1123,40.662800000000004,SimpleMovingAverage,1123,37.89585,RSI,1123,56.768715884617315,KST_Crossup,1123,1.0,KST_Crossdown,1123,0.0,CrossUp,1123,0.0,CrossDown,1123,0.0,Broker,1123,100027.25000000004,100040.41000000005,BuySell,1123,13.16,,BuySell,1123,,,DataTrades,1123,,
1124,10dORHV,1124,2014-07-07 00:00:00,,,,12.99,,,stockpx,1124,2014-07-07 00:00:00,,,,42.0,,,HVStrategy,1124,735421.0,SimpleMovingAverage,1124,40.7066,SimpleMovingAverage,1124,37.94165,RSI,1124,59.39604680214436,KST_Crossup,1124,1.0,KST_Crossdown,1124,0.0,CrossUp,1124,0.0,CrossDown,1124,0.0,Broker,1124,100027.25000000004,100040.24000000005,BuySell,1124,,,BuySell,1124,,,DataTrades,1124,,
1125,10dORHV,1125,2014-07-08 00:00:00,,,,12.59,,,stockpx,1125,2014-07-08 00:00:00,,,,41.88,,,HVStrategy,1125,735422.0,SimpleMovingAverage,1125,40.7426,SimpleMovingAverage,1125,37.9861,RSI,1125,57.348736174404564,KST_Crossup,1125,1.0,KST_Crossdown,1125,0.0,CrossUp,1125,0.0,CrossDown,1125,0.0,Broker,1125,100027.25000000004,100039.84000000004,BuySell,1125,,,BuySell,1125,,,DataTrades,1125,,
