Id,spx-1950-2018,len,datetime,open,high,low,close,volume,openinterest,RegimeSwitchingStrategy_natural_rt,len,datetime,MACD,len,macd,signal,CrossOver,len,crossover,CrossDown,len,cross,ATR,len,atr,SMA,len,sma,SimpleMovingAverage,len,sma,StdDev,len,stddev,Broker,len,cash,value,BuySell,len,buy,sell,Trades,len,pnlplus,pnlminus
621,spx-1950-2018,621,2012-06-19 23:59:59.999989,1344.83,1363.46,1344.83,1357.98,3815350000.0,0.0,RegimeSwitchingStrategy_natural_rt,621,734673.9999999999,MACD,621,-0.34820856807459677,-8.179851976113465,CrossOver,621,0.0,CrossDown,621,0.0,ATR,621,18.301786750637515,SMA,621,1322.9936666666665,SimpleMovingAverage,621,1316.256,StdDev,621,22.41392567132913,Broker,621,118966.9719784416,98527.30322008338,BuySell,621,,,Trades,621,,
622,spx-1950-2018,622,2012-06-20 23:59:59.999989,1358.04,1361.57,1346.45,1355.69,3695700000.0,0.0,RegimeSwitchingStrategy_natural_rt,622,734674.9999999999,MACD,622,1.7987976105753205,-6.184122058775708,CrossOver,622,0.0,CrossDown,622,0.0,ATR,622,18.074516268449113,SMA,622,1322.7259999999999,SimpleMovingAverage,622,1319.0806666666665,StdDev,622,24.443813250445025,Broker,622,118966.9719784416,98561.77121037533,BuySell,622,,,Trades,622,,
623,spx-1950-2018,623,2012-06-21 23:59:59.999989,1355.43,1358.27,1324.41,1325.51,4094470000.0,0.0,RegimeSwitchingStrategy_natural_rt,623,734675.9999999999,MACD,623,1.0529044729298676,-4.736716752434593,CrossOver,623,0.0,CrossDown,623,0.0,ATR,623,19.20205082070274,SMA,623,1321.757,SimpleMovingAverage,623,1320.0926666666667,StdDev,623,24.374713801173254,Broker,623,118966.9719784416,99016.0262090699,BuySell,623,,,Trades,623,,
624,spx-1950-2018,624,2012-06-22 23:59:59.999989,1325.92,1337.82,1325.92,1335.02,5271490000.0,0.0,RegimeSwitchingStrategy_natural_rt,624,734676.9999999999,MACD,624,1.2151488297836295,-3.5463436359909486,CrossOver,624,0.0,CrossDown,624,0.0,ATR,624,18.70976147636683,SMA,624,1320.9913333333332,SimpleMovingAverage,624,1323.8913333333333,StdDev,624,21.83246905160167,Broker,624,108883.85347563929,98942.08826161528,BuySell,624,1325.92,,Trades,624,,
625,spx-1950-2018,625,2012-06-25 23:59:59.999989,1334.9,1334.9,1309.27,1313.72,3501820000.0,0.0,RegimeSwitchingStrategy_natural_rt,625,734679.9999999999,MACD,625,-0.370729794673025,-2.9112208677273643,CrossOver,625,0.0,CrossDown,625,0.0,ATR,625,19.212635656626343,SMA,625,1319.669,SimpleMovingAverage,625,1326.2606666666666,StdDev,625,18.402127582313696,Broker,625,108883.85347563929,99100.70730781587,BuySell,625,,,Trades,625,,
626,spx-1950-2018,626,2012-06-26 23:59:59.999989,1314.09,1324.24,1310.3,1319.99,3412940000.0,0.0,RegimeSwitchingStrategy_natural_rt,626,734680.9999999999,MACD,626,-1.1088315113306635,-2.550742996448024,CrossOver,626,0.0,CrossDown,626,0.0,ATR,626,18.83601882401018,SMA,626,1319.057,SimpleMovingAverage,626,1328.5600000000002,StdDev,626,15.007020135023255,Broker,626,99097.9519534922,99097.9519534922,BuySell,626,1314.09,,Trades,626,127.85227554805928,
627,spx-1950-2018,627,2012-06-27 23:59:59.999989,1320.71,1334.4,1320.71,1331.85,3286910000.0,0.0,RegimeSwitchingStrategy_natural_rt,627,734681.9999999999,MACD,627,-0.7283832094376521,-2.18627103904595,CrossOver,627,0.0,CrossDown,627,0.0,ATR,627,18.519874622295173,SMA,627,1319.0966666666668,SimpleMovingAverage,627,1329.6746666666666,StdDev,627,14.583053574473986,Broker,627,99097.9519534922,99097.9519534922,BuySell,627,,,Trades,627,,
628,spx-1950-2018,628,2012-06-28 23:59:59.999989,1331.52,1331.52,1313.29,1329.04,3969370000.0,0.0,RegimeSwitchingStrategy_natural_rt,628,734682.9999999999,MACD,628,-0.6461700588442909,-1.8782508430056184,CrossOver,628,0.0,CrossDown,628,0.0,ATR,628,18.522740720702657,SMA,628,1319.238,SimpleMovingAverage,628,1330.6113333333333,StdDev,628,14.051298809090605,Broker,628,99097.9519534922,99097.9519534922,BuySell,628,,,Trades,628,,
629,spx-1950-2018,629,2012-06-29 23:59:59.999989,1330.12,1362.17,1330.12,1362.16,4590480000.0,0.0,RegimeSwitchingStrategy_natural_rt,629,734683.9999999999,MACD,629,2.0676569971346908,-1.0890692749775566,CrossOver,629,0.0,CrossDown,629,0.0,ATR,629,19.566116383509616,SMA,629,1321.1480000000001,SimpleMovingAverage,629,1333.0446666666664,StdDev,629,16.007437799022156,Broker,629,99097.9519534922,99097.9519534922,BuySell,629,,,Trades,629,,
630,spx-1950-2018,630,2012-07-02 23:59:59.999989,1362.33,1366.35,1355.7,1365.51,3301650000.0,0.0,RegimeSwitchingStrategy_natural_rt,630,734686.9999999999,MACD,630,4.4375482005696085,0.016254220131876496,CrossOver,630,0.0,CrossDown,630,0.0,ATR,630,18.929250927544633,SMA,630,1323.4910000000002,SimpleMovingAverage,630,1336.8166666666666,StdDev,630,16.538101328619348,Broker,630,109099.1999713462,99074.60667834098,BuySell,630,,1362.33,Trades,630,,
631,spx-1950-2018,631,2012-07-03 23:59:59.999989,1365.75,1374.81,1363.53,1374.02,2116390000.0,0.0,RegimeSwitchingStrategy_natural_rt,631,734687.9999999999,MACD,631,6.922590616929483,1.397521499491398,CrossOver,631,0.0,CrossDown,631,0.0,ATR,631,18.382875861291446,SMA,631,1325.4253333333334,SimpleMovingAverage,631,1340.1393333333333,StdDev,631,18.54981202660481,Broker,631,109099.1999713462,99012.1323728262,BuySell,631,,,Trades,631,,
632,spx-1950-2018,632,2012-07-05 23:59:59.999989,1373.72,1373.85,1363.02,1367.58,3041520000.0,0.0,RegimeSwitchingStrategy_natural_rt,632,734689.9999999999,MACD,632,8.276939055764842,2.773405010746087,CrossOver,632,0.0,CrossDown,632,0.0,ATR,632,17.855527585484914,SMA,632,1327.1236666666666,SimpleMovingAverage,632,1343.6526666666666,StdDev,632,18.423239840549286,Broker,632,109099.1999713462,99059.41022564819,BuySell,632,,,Trades,632,,
633,spx-1950-2018,633,2012-07-06 23:59:59.999989,1367.09,1367.09,1348.03,1354.68,2745140000.0,0.0,RegimeSwitchingStrategy_natural_rt,633,734690.9999999999,MACD,633,8.21465433911726,3.861654876420322,CrossOver,633,0.0,CrossDown,633,0.0,ATR,633,17.976561329378846,SMA,633,1328.3176666666666,SimpleMovingAverage,633,1345.358,StdDev,633,18.179541688396,Broker,633,109099.1999713462,99154.11275692206,BuySell,633,,,Trades,633,,
634,spx-1950-2018,634,2012-07-09 23:59:59.999989,1354.66,1354.87,1346.65,1352.46,2904860000.0,0.0,RegimeSwitchingStrategy_natural_rt,634,734693.9999999999,MACD,634,7.895147460386397,4.668353393213537,CrossOver,634,0.0,CrossDown,634,0.0,ATR,634,17.279664091566058,SMA,634,1329.377,SimpleMovingAverage,634,1345.9993333333334,StdDev,634,18.24895338246712,Broker,634,109099.1999713462,99170.41040183895,BuySell,634,,,Trades,634,,
635,spx-1950-2018,635,2012-07-10 23:59:59.999989,1352.96,1361.54,1336.27,1341.47,3470600000.0,0.0,RegimeSwitchingStrategy_natural_rt,635,734694.9999999999,MACD,635,6.678153211119934,5.070313356794816,CrossOver,635,0.0,CrossDown,635,0.0,ATR,635,17.85040237073991,SMA,635,1330.1653333333334,SimpleMovingAverage,635,1345.7786666666666,StdDev,635,18.28234516929634,Broker,635,109099.1999713462,99251.09108545908,BuySell,635,,,Trades,635,,
636,spx-1950-2018,636,2012-07-11 23:59:59.999989,1341.4,1345.0,1333.25,1341.45,3426290000.0,0.0,RegimeSwitchingStrategy_natural_rt,636,734695.9999999999,MACD,636,5.646967936496594,5.185644272735172,CrossOver,636,0.0,CrossDown,636,0.0,ATR,636,17.41465934425849,SMA,636,1330.4663333333333,SimpleMovingAverage,636,1344.6766666666667,StdDev,636,18.009832376293154,Broker,636,99251.60497516366,99251.60497516366,BuySell,636,1341.4,,Trades,636,153.65302167146177,
637,spx-1950-2018,637,2012-07-12 23:59:59.999989,1341.29,1341.29,1325.41,1334.76,3654440000.0,0.0,RegimeSwitchingStrategy_natural_rt,637,734696.9999999999,MACD,637,4.24103112092007,4.996721642372152,CrossOver,637,-1.0,CrossDown,637,1.0,ATR,637,17.31646939109717,SMA,637,1331.181,SimpleMovingAverage,637,1343.2813333333334,StdDev,637,17.91303691604239,Broker,637,99251.60497516366,99251.60497516366,BuySell,637,,,Trades,637,,
638,spx-1950-2018,638,2012-07-13 23:59:59.999989,1334.81,1357.7,1334.81,1356.78,3212930000.0,0.0,RegimeSwitchingStrategy_natural_rt,638,734697.9999999999,MACD,638,4.847764030415192,4.96693011998076,CrossOver,638,0.0,CrossDown,638,0.0,ATR,638,17.718150148875946,SMA,638,1332.7293333333332,SimpleMovingAverage,638,1345.3660000000002,StdDev,638,17.539212373028665,Broker,638,89251.23037598479,99416.20385436292,BuySell,638,1334.81,,Trades,638,,
639,spx-1950-2018,639,2012-07-16 23:59:59.999989,1356.5,1357.26,1348.51,1353.64,2862720000.0,0.0,RegimeSwitchingStrategy_natural_rt,639,734700.9999999999,MACD,639,5.017395067422285,4.977023109469066,CrossOver,639,1.0,CrossDown,639,0.0,ATR,639,17.077567995384808,SMA,639,1335.2493333333334,SimpleMovingAverage,639,1346.6073333333334,StdDev,639,17.421567654939064,Broker,639,89251.23037598479,99392.67902592935,BuySell,639,,,Trades,639,,
640,spx-1950-2018,640,2012-07-17 23:59:59.999989,1353.68,1365.36,1345.07,1363.67,3566680000.0,0.0,RegimeSwitchingStrategy_natural_rt,640,734701.9999999999,MACD,640,5.893232545790397,5.160264996733332,CrossOver,640,0.0,CrossDown,640,0.0,ATR,640,17.30702742428589,SMA,640,1338.099,SimpleMovingAverage,640,1349.9373333333335,StdDev,640,15.483086887154169,Broker,640,89251.23037598479,99467.82362121239,BuySell,640,,,Trades,640,,
641,spx-1950-2018,641,2012-07-18 23:59:59.999989,1363.58,1375.26,1358.96,1372.78,3642630000.0,0.0,RegimeSwitchingStrategy_natural_rt,641,734702.9999999999,MACD,641,7.23899430182496,5.576010857751658,CrossOver,641,0.0,CrossDown,641,0.0,ATR,641,17.235096893979755,SMA,641,1341.0083333333334,SimpleMovingAverage,641,1353.4566666666665,StdDev,641,14.224506396452588,Broker,641,89251.23037598479,99536.07559160408,BuySell,641,,,Trades,641,,
642,spx-1950-2018,642,2012-07-19 23:59:59.999989,1373.01,1380.39,1371.21,1376.51,4043360000.0,0.0,RegimeSwitchingStrategy_natural_rt,642,734703.9999999999,MACD,642,8.508420243996397,6.1624927350006065,CrossOver,642,0.0,CrossDown,642,0.0,ATR,642,16.659732830124064,SMA,642,1343.0543333333333,SimpleMovingAverage,642,1356.4340000000002,StdDev,642,14.063402054013302,Broker,642,99252.90580831918,99538.5249809121,BuySell,642,,1373.01,Trades,642,,
643,spx-1950-2018,643,2012-07-20 23:59:59.999989,1376.51,1376.51,1362.19,1362.66,3925020000.0,0.0,RegimeSwitchingStrategy_natural_rt,643,734704.9999999999,MACD,643,8.30117936969782,6.59023006194005,CrossOver,643,0.0,CrossDown,643,0.0,ATR,643,16.49260905654377,SMA,643,1344.6433333333334,SimpleMovingAverage,643,1358.6753333333334,StdDev,643,12.054507796769604,Broker,643,99252.90580831918,99535.65117284647,BuySell,643,,,Trades,643,,
644,spx-1950-2018,644,2012-07-23 23:59:59.999989,1362.34,1362.34,1337.56,1350.52,3717180000.0,0.0,RegimeSwitchingStrategy_natural_rt,644,734707.9999999999,MACD,644,7.075777780208227,6.687339605593685,CrossOver,644,0.0,CrossDown,644,0.0,ATR,644,17.107422695362082,SMA,644,1345.4720000000002,SimpleMovingAverage,644,1357.8993333333335,StdDev,644,12.179220810681302,Broker,644,99252.90580831918,99533.13218151675,BuySell,644,,,Trades,644,,
645,spx-1950-2018,645,2012-07-24 23:59:59.999989,1350.52,1351.53,1329.24,1338.31,3891290000.0,0.0,RegimeSwitchingStrategy_natural_rt,645,734708.9999999999,MACD,645,5.061052571574237,6.362082198789795,CrossOver,645,-1.0,CrossDown,645,1.0,ATR,645,17.477606788550503,SMA,645,1346.4513333333334,SimpleMovingAverage,645,1356.086,StdDev,645,12.91381265673668,Broker,645,89415.05852033422,99441.6550620346,BuySell,645,1350.52,,Trades,645,,
646,spx-1950-2018,646,2012-07-25 23:59:59.999989,1338.35,1343.98,1331.5,1337.89,3719170000.0,0.0,RegimeSwitchingStrategy_natural_rt,646,734709.9999999999,MACD,646,3.39138407396581,5.767942573824999,CrossOver,646,0.0,CrossDown,646,0.0,ATR,646,17.12063487508261,SMA,646,1346.9083333333333,SimpleMovingAverage,646,1353.6773333333333,StdDev,646,12.712039682480176,Broker,646,79414.7596359203,99435.0712581719,BuySell,646,1338.35,,Trades,646,,
647,spx-1950-2018,647,2012-07-26 23:59:59.999989,1338.17,1363.13,1338.17,1360.02,4429300000.0,0.0,RegimeSwitchingStrategy_natural_rt,647,734710.9999999999,MACD,647,3.809947113457838,5.376343481751567,CrossOver,647,0.0,CrossDown,647,0.0,ATR,647,17.700589526862426,SMA,647,1348.413,SimpleMovingAverage,647,1353.1733333333332,StdDev,647,12.29383133483265,Broker,647,79414.7596359203,99766.22665674757,BuySell,647,,,Trades,647,,
648,spx-1950-2018,648,2012-07-27 23:59:59.999989,1360.05,1389.19,1360.05,1385.97,4399010000.0,0.0,RegimeSwitchingStrategy_natural_rt,648,734711.9999999999,MACD,648,6.1645483881204655,5.533984463025347,CrossOver,648,1.0,CrossDown,648,0.0,ATR,648,18.519833132086546,SMA,648,1350.3086666666668,SimpleMovingAverage,648,1355.2593333333332,StdDev,648,14.776455807219994,Broker,648,89577.20331488855,99960.86779389602,BuySell,648,,1360.05,Trades,648,,
649,spx-1950-2018,649,2012-07-30 23:59:59.999989,1385.94,1391.74,1381.37,1385.3,3212060000.0,0.0,RegimeSwitchingStrategy_natural_rt,649,734714.9999999999,MACD,649,7.88562290943014,6.004312152306306,CrossOver,649,0.0,CrossDown,649,0.0,ATR,649,17.937702194080373,SMA,649,1351.724,SimpleMovingAverage,649,1357.4486666666667,StdDev,649,16.528485256939895,Broker,649,99576.98685998694,99960.46586946696,BuySell,649,,1385.94,Trades,649,,
650,spx-1950-2018,650,2012-07-31 23:59:59.999989,1385.27,1387.16,1379.17,1379.32,3821570000.0,0.0,RegimeSwitchingStrategy_natural_rt,650,734715.9999999999,MACD,650,8.667141432855715,6.5368780084161875,CrossOver,650,0.0,CrossDown,650,0.0,ATR,650,17.227152037360344,SMA,650,1352.8753333333334,SimpleMovingAverage,650,1359.9720000000002,StdDev,650,16.783705669477808,Broker,650,99576.98685998694,99958.81048472959,BuySell,650,,,Trades,650,,
651,spx-1950-2018,651,2012-08-01 23:59:59.999989,1379.32,1385.03,1373.35,1375.32,4440920000.0,0.0,RegimeSwitchingStrategy_natural_rt,651,734716.9999999999,MACD,651,8.861583108669493,7.00181902846685,CrossOver,651,0.0,CrossDown,651,0.0,ATR,651,16.83092689183461,SMA,651,1353.4533333333334,SimpleMovingAverage,651,1362.23,StdDev,651,16.414241377536065,Broker,651,99576.98685998694,99957.7032039688,BuySell,651,,,Trades,651,,
652,spx-1950-2018,652,2012-08-02 23:59:59.999989,1375.13,1375.13,1354.65,1365.0,4193740000.0,0.0,RegimeSwitchingStrategy_natural_rt,652,734717.9999999999,MACD,652,8.08968888762729,7.219393000298938,CrossOver,652,0.0,CrossDown,652,0.0,ATR,652,17.1051463995607,SMA,652,1353.7636666666667,SimpleMovingAverage,652,1364.2459999999999,StdDev,652,14.682229530986241,Broker,652,99576.98685998694,99954.84641960596,BuySell,652,,,Trades,652,,
653,spx-1950-2018,653,2012-08-03 23:59:59.999989,1365.45,1394.16,1365.45,1390.99,3751170000.0,0.0,RegimeSwitchingStrategy_natural_rt,653,734718.9999999999,MACD,653,9.466014624558284,7.668717325150808,CrossOver,653,0.0,CrossDown,653,0.0,ATR,653,17.966207371020655,SMA,653,1355.9463333333333,SimpleMovingAverage,653,1366.5266666666669,StdDev,653,15.947824790707765,Broker,653,99576.98685998694,99962.04097634919,BuySell,653,,,Trades,653,,
654,spx-1950-2018,654,2012-08-06 23:59:59.999989,1391.04,1399.63,1391.04,1394.23,3122050000.0,0.0,RegimeSwitchingStrategy_natural_rt,654,734721.9999999999,MACD,654,10.694919237543672,8.27395770762938,CrossOver,654,0.0,CrossDown,654,0.0,ATR,654,17.300049701662044,SMA,654,1357.9199999999998,SimpleMovingAverage,654,1369.2326666666668,StdDev,654,16.944160632953654,Broker,654,99576.98685998694,99962.93787376543,BuySell,654,,,Trades,654,,
655,spx-1950-2018,655,2012-08-07 23:59:59.999989,1394.46,1407.14,1394.46,1401.35,3682490000.0,0.0,RegimeSwitchingStrategy_natural_rt,655,734722.9999999999,MACD,655,12.103834028486062,9.039932971800717,CrossOver,655,0.0,CrossDown,655,0.0,ATR,655,16.986474722971902,SMA,655,1360.8410000000001,SimpleMovingAverage,655,1371.7446666666665,StdDev,655,18.641345397337577,Broker,655,99576.98685998694,99964.90883351963,BuySell,655,,,Trades,655,,
656,spx-1950-2018,656,2012-08-08 23:59:59.999989,1401.23,1404.14,1396.13,1402.22,3221790000.0,0.0,RegimeSwitchingStrategy_natural_rt,656,734723.9999999999,MACD,656,13.13915092704815,9.859776562850204,CrossOver,656,0.0,CrossDown,656,0.0,ATR,656,16.34529795704534,SMA,656,1363.5819999999999,SimpleMovingAverage,656,1373.7073333333333,StdDev,656,20.13684764031324,Broker,656,99576.98685998694,99965.1496670851,BuySell,656,,,Trades,656,,
657,spx-1950-2018,657,2012-08-09 23:59:59.999989,1402.26,1405.95,1398.8,1402.8,3119610000.0,0.0,RegimeSwitchingStrategy_natural_rt,657,734724.9999999999,MACD,657,13.84683053786398,10.65718735785296,CrossOver,657,0.0,CrossDown,657,0.0,ATR,657,15.688490960113535,SMA,657,1365.9470000000001,SimpleMovingAverage,657,1375.46,StdDev,657,21.408472154727672,Broker,657,99576.98685998694,99965.31022279542,BuySell,657,,,Trades,657,,
658,spx-1950-2018,658,2012-08-10 23:59:59.999989,1402.58,1405.98,1395.62,1405.87,2767980000.0,0.0,RegimeSwitchingStrategy_natural_rt,658,734725.9999999999,MACD,658,14.488382021689631,11.423426290620295,CrossOver,658,0.0,CrossDown,658,0.0,ATR,658,15.307884462962578,SMA,658,1368.508,SimpleMovingAverage,658,1378.3406666666667,StdDev,658,22.377510575467667,Broker,658,99576.98685998694,99966.16006077932,BuySell,658,,,Trades,658,,
659,spx-1950-2018,659,2012-08-13 23:59:59.999989,1405.87,1405.87,1397.32,1404.11,2499990000.0,0.0,RegimeSwitchingStrategy_natural_rt,659,734728.9999999999,MACD,659,14.685513446092273,12.07584372171469,CrossOver,659,0.0,CrossDown,659,0.0,ATR,659,14.82517842989382,SMA,659,1369.9063333333334,SimpleMovingAverage,659,1381.9133333333334,StdDev,659,21.923966388908916,Broker,659,99576.98685998694,99965.67285724457,BuySell,659,,,Trades,659,,
660,spx-1950-2018,660,2012-08-14 23:59:59.999989,1404.36,1410.03,1400.6,1403.93,2930900000.0,0.0,RegimeSwitchingStrategy_natural_rt,660,734729.9999999999,MACD,660,14.658245890326953,12.592324155437144,CrossOver,660,0.0,CrossDown,660,0.0,ATR,660,14.439808542044267,SMA,660,1371.1870000000001,SimpleMovingAverage,660,1386.288,StdDev,660,19.15954390549474,Broker,660,99576.98685998694,99965.62302961035,BuySell,660,,,Trades,660,,
661,spx-1950-2018,661,2012-08-15 23:59:59.999989,1403.89,1407.73,1401.83,1405.53,2655750000.0,0.0,RegimeSwitchingStrategy_natural_rt,661,734730.9999999999,MACD,661,14.597472211134118,12.99335376657654,CrossOver,661,0.0,CrossDown,661,0.0,ATR,661,13.82982221761254,SMA,661,1372.2373333333335,SimpleMovingAverage,661,1390.7973333333332,StdDev,661,14.672420144244663,Broker,661,99576.98685998694,99966.06594191465,BuySell,661,,,Trades,661,,
662,spx-1950-2018,662,2012-08-16 23:59:59.999989,1405.57,1417.44,1404.15,1415.51,3114100000.0,0.0,RegimeSwitchingStrategy_natural_rt,662,734731.9999999999,MACD,662,15.179629901668022,13.430608993594838,CrossOver,662,0.0,CrossDown,662,0.0,ATR,662,13.79126348778307,SMA,662,1373.835,SimpleMovingAverage,662,1394.4966666666667,StdDev,662,13.385052193480051,Broker,662,99576.98685998694,99968.82860741283,BuySell,662,,,Trades,662,,
663,spx-1950-2018,663,2012-08-17 23:59:59.999989,1415.84,1418.71,1414.67,1418.16,2922990000.0,0.0,RegimeSwitchingStrategy_natural_rt,663,734732.9999999999,MACD,663,15.6741451304149,13.879316220958852,CrossOver,663,0.0,CrossDown,663,0.0,ATR,663,13.094744667227134,SMA,663,1375.951,SimpleMovingAverage,663,1396.6426666666666,StdDev,663,14.388800953825504,Broker,663,99576.98685998694,99969.56218091684,BuySell,663,,,Trades,663,,
664,spx-1950-2018,664,2012-08-20 23:59:59.999989,1417.85,1418.13,1412.12,1418.13,2766320000.0,0.0,RegimeSwitchingStrategy_natural_rt,664,734735.9999999999,MACD,664,15.880569937775817,14.279566964322246,CrossOver,664,0.0,CrossDown,664,0.0,ATR,664,12.590834333853781,SMA,664,1378.1399999999999,SimpleMovingAverage,664,1398.8313333333333,StdDev,664,14.981676304380244,Broker,664,99576.98685998694,99969.55387631114,BuySell,664,,,Trades,664,,
665,spx-1950-2018,665,2012-08-21 23:59:59.999989,1418.13,1426.68,1410.86,1413.17,3282950000.0,0.0,RegimeSwitchingStrategy_natural_rt,665,734736.9999999999,MACD,665,15.465654103796396,14.516784392217078,CrossOver,665,0.0,CrossDown,665,0.0,ATR,665,12.82148902429281,SMA,665,1380.53,SimpleMovingAverage,665,1401.088,StdDev,665,14.411283634710975,Broker,665,99576.98685998694,99968.18084816776,BuySell,665,,,Trades,665,,
666,spx-1950-2018,666,2012-08-22 23:59:59.999989,1413.09,1416.12,1406.78,1413.49,3062690000.0,0.0,RegimeSwitchingStrategy_natural_rt,666,734737.9999999999,MACD,666,14.989857890806206,14.611399091934905,CrossOver,666,0.0,CrossDown,666,0.0,ATR,666,12.572811236843318,SMA,666,1382.9313333333334,SimpleMovingAverage,666,1403.6326666666669,StdDev,666,12.930497008566501,Broker,666,99576.98685998694,99968.26943062863,BuySell,666,,,Trades,666,,
667,spx-1950-2018,667,2012-08-23 23:59:59.999989,1413.49,1413.49,1400.5,1402.08,3008240000.0,0.0,RegimeSwitchingStrategy_natural_rt,667,734738.9999999999,MACD,667,13.536059058511228,14.39633108525017,CrossOver,667,-1.0,CrossDown,667,1.0,ATR,667,12.602610434211654,SMA,667,1385.1753333333334,SimpleMovingAverage,667,1406.1046666666666,StdDev,667,7.858042051877373,Broker,667,99576.98685998694,99965.11091225847,BuySell,667,,,Trades,667,,
668,spx-1950-2018,668,2012-08-24 23:59:59.999989,1401.99,1413.46,1398.04,1411.13,2598790000.0,0.0,RegimeSwitchingStrategy_natural_rt,668,734739.9999999999,MACD,668,12.964723118012216,14.11000949180258,CrossOver,668,0.0,CrossDown,668,0.0,ATR,668,12.803852546053683,SMA,668,1386.987,SimpleMovingAverage,668,1407.4473333333333,StdDev,668,6.8117148762807975,Broker,668,89461.3999425212,100033.56272834037,BuySell,668,1401.99,,Trades,668,,
669,spx-1950-2018,669,2012-08-27 23:59:59.999989,1411.13,1416.17,1409.11,1410.44,2472500000.0,0.0,RegimeSwitchingStrategy_natural_rt,669,734742.9999999999,MACD,669,12.314306376960303,13.750868868834127,CrossOver,669,0.0,CrossDown,669,0.0,ATR,669,12.39357736419272,SMA,669,1388.8803333333335,SimpleMovingAverage,669,1408.5279999999998,StdDev,669,5.8465513482016895,Broker,669,89461.3999425212,100028.39325967184,BuySell,669,,,Trades,669,,
670,spx-1950-2018,670,2012-08-28 23:59:59.999989,1410.44,1413.63,1405.59,1409.3,2629090000.0,0.0,RegimeSwitchingStrategy_natural_rt,670,734743.9999999999,MACD,670,11.573446464432664,13.315384387953834,CrossOver,670,0.0,CrossDown,670,0.0,ATR,670,12.082607552464681,SMA,670,1390.4013333333335,SimpleMovingAverage,670,1409.058,StdDev,670,5.52323117991679,Broker,670,89461.3999425212,100019.85239839341,BuySell,670,,,Trades,670,,
671,spx-1950-2018,671,2012-08-29 23:59:59.999989,1409.32,1413.95,1406.57,1410.49,2571220000.0,0.0,RegimeSwitchingStrategy_natural_rt,671,734744.9999999999,MACD,671,10.956038311148177,12.843515172592703,CrossOver,671,0.0,CrossDown,671,0.0,ATR,671,11.746707013002926,SMA,671,1391.6583333333333,SimpleMovingAverage,671,1409.6093333333333,StdDev,671,5.217432914992488,Broker,671,89461.3999425212,100028.76785885073,BuySell,671,,,Trades,671,,
672,spx-1950-2018,672,2012-08-30 23:59:59.999989,1410.08,1410.08,1397.01,1399.48,2530280000.0,0.0,RegimeSwitchingStrategy_natural_rt,672,734745.9999999999,MACD,672,9.469168238789507,12.168645785832064,CrossOver,672,0.0,CrossDown,672,0.0,ATR,672,11.87051365493129,SMA,672,1392.424,SimpleMovingAverage,672,1409.388,StdDev,672,5.560729208815989,Broker,672,89461.3999425212,99946.28111966165,BuySell,672,,,Trades,672,,
673,spx-1950-2018,673,2012-08-31 23:59:59.999989,1400.07,1413.09,1398.96,1406.58,2938250000.0,0.0,RegimeSwitchingStrategy_natural_rt,673,734746.9999999999,MACD,673,8.762712561143644,11.48745914089438,CrossOver,673,0.0,CrossDown,673,0.0,ATR,673,12.031905536721904,SMA,673,1393.888,SimpleMovingAverage,673,1409.4353333333333,StdDev,673,5.533537586576591,Broker,673,79457.18409091917,100045.99148090847,BuySell,673,1400.07,,Trades,673,,
674,spx-1950-2018,674,2012-09-04 23:59:59.999989,1406.54,1409.31,1396.56,1404.94,3200310000.0,0.0,RegimeSwitchingStrategy_natural_rt,674,734750.9999999999,MACD,674,7.978535462576247,10.785674405230754,CrossOver,674,0.0,CrossDown,674,0.0,ATR,674,12.083197998384627,SMA,674,1395.702,SimpleMovingAverage,674,1409.4906666666668,StdDev,674,5.483937109583305,Broker,674,79457.18409091917,100021.98598948985,BuySell,674,,,Trades,674,,
675,spx-1950-2018,675,2012-09-05 23:59:59.999989,1404.94,1408.81,1401.25,1403.44,3389110000.0,0.0,RegimeSwitchingStrategy_natural_rt,675,734751.9999999999,MACD,675,7.153570095179248,10.059253543220454,CrossOver,675,0.0,CrossDown,675,0.0,ATR,675,11.760112427071435,SMA,675,1397.873,SimpleMovingAverage,675,1409.4579999999999,StdDev,675,5.518315201873699,Broker,675,79457.18409091917,100000.0297473387,BuySell,675,,,Trades,675,,
676,spx-1950-2018,676,2012-09-06 23:59:59.999989,1403.74,1432.12,1403.74,1432.12,3952870000.0,0.0,RegimeSwitchingStrategy_natural_rt,676,734752.9999999999,MACD,676,8.713570789153891,9.790116992407143,CrossOver,676,0.0,CrossDown,676,0.0,ATR,676,12.968675825137751,SMA,676,1401.014,SimpleMovingAverage,676,1411.2306666666666,StdDev,676,7.779369697408334,Broker,676,79457.18409091917,100419.83309726894,BuySell,676,,,Trades,676,,
677,spx-1950-2018,677,2012-09-07 23:59:59.999989,1432.12,1437.92,1431.45,1437.92,3717620000.0,0.0,RegimeSwitchingStrategy_natural_rt,677,734753.9999999999,MACD,677,10.299171665753192,9.891927927076352,CrossOver,677,1.0,CrossDown,677,0.0,ATR,677,12.504484694770772,SMA,677,1403.6106666666667,SimpleMovingAverage,677,1412.7246666666665,StdDev,677,10.225152560698689,Broker,677,99690.41357615654,100422.78720252721,BuySell,677,,1432.12,Trades,677,,
