Date,XLY,XLF,XLK,XLE,XLV,XLI,XLP,XLB,XLU,mr_wealth,mo_wealth,mr_wealth_cross,mo_wealth_cross
2012-01-05,36.616295,7.570422,23.352644,61.301586,31.814758,30.624134,27.627525,30.71557,28.346867,672559.5215376065,1200368.5194188955,1692735.055655246,672072.537020749
2012-01-06,36.671223,7.525491000000001,23.361639,60.93824,31.869186,30.562286,27.448292,30.671465,28.193903000000002,672559.5215376065,1208135.0536859275,1701363.6166860273,672072.537020749
2012-01-09,36.616295,7.564806,23.325653,61.232372,31.923624,30.792007,27.490969,30.733209999999996,28.234163,672559.5215376065,1239708.716227762,1723242.0302279373,672072.537020749
2012-01-10,36.854359,7.699589,23.406612,61.777397,32.159481,31.233788,27.584853999999996,31.306595,28.274406,672559.5215376065,1249812.220347037,1737882.246543535,672072.537020749
2012-01-11,36.909298,7.789446000000001,23.478583999999998,60.946892000000005,32.186695,31.330984,27.465365999999996,31.61533,28.145599,672559.5215376065,1256355.8732486346,1745995.2586874082,672072.537020749
2012-01-12,37.019172999999995,7.817527,23.595526,60.375907999999995,32.286488,31.604884999999996,27.456829,32.056404,28.105349,672559.5215376065,1243313.5888464712,1738076.0866074478,672072.537020749
2012-01-13,36.973392,7.761365,23.460592000000002,60.073135,32.141335,31.357491999999997,27.431223,31.844692,28.089243,672559.5215376065,1243154.1043939914,1731973.8243252798,672072.537020749
2012-01-17,37.074116,7.699589,23.568542,60.497040000000005,32.340923,31.516529,27.533641999999997,32.021114000000004,28.065085999999997,672559.5215376065,1275098.4724146514,1732039.30530129,672072.537020749
2012-01-18,37.669273,7.817527,23.910373999999997,61.491893999999995,32.522358000000004,31.799266999999997,27.593386,32.382782,28.057045000000002,672559.5215376065,1289420.5165029694,1733593.3980341624,672072.537020749
2012-01-19,37.998905,7.890534,24.081293,61.74279,32.522358000000004,32.135014,27.644594,32.409252,27.823565999999996,672559.5215376065,1290566.272094909,1727628.8521259953,672072.537020749
2012-01-20,37.687584,7.941078,24.108271,61.751427,32.522358000000004,31.949478000000003,27.653133,32.268116,27.863825,672559.5215376065,1300119.5409726351,1726092.8065181086,672072.537020749
2012-01-23,37.660118,7.9691600000000005,24.189235999999998,62.244556,32.377209,31.914133000000003,27.627525,32.250462,27.976538,672559.5215376065,1301851.793051656,1734043.511311496,672072.537020749
2012-01-24,37.77,7.957927000000001,24.171249,62.062878000000005,32.386276,31.949478000000003,27.473894,32.250462,27.751114,672559.5215376065,1312870.6526821514,1746802.0695895972,672072.537020749
2012-01-25,38.044689,7.974775,24.360155,62.824181,32.622143,32.302898,27.789690000000004,32.762096,28.210007,672559.5215376065,1296253.6830472185,1738412.5082685123,672072.537020749
2012-01-26,37.980598,7.907383,24.198227,61.967724,32.477001,32.241046999999995,27.687265000000004,32.753281,28.306620000000002,672559.5215376065,1306105.0808898956,1754259.2204037604,672072.537020749
