,XLB,XLE,XLF,XLI,XLK,XLP,XLU,XLV,XLY,datetime,cumulative_pnl_12m
497,17.639999999999922,29.25,0.0,0.0,-39.25000000000001,0.0,14.720000000000011,10.35000000000018,33.03999999999999,2015-02-02,132.18999999999986
498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-02-03,132.18999999999986
499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-02-04,132.18999999999986
500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-02-05,132.18999999999986
501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-02-06,132.18999999999986
502,-26.399999999999906,-19.599999999999877,0.0,-2.660000000000011,0.0,2.200000000000188,-43.55999999999977,-8.100000000000094,0.0,2015-02-09,34.07000000000038
503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-02-10,34.07000000000038
504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-02-11,34.07000000000038
505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-02-12,34.07000000000038
506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-02-13,34.07000000000038
507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-02-17,34.07000000000038
508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-02-18,34.07000000000038
509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-02-19,34.07000000000038
510,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-02-20,34.07000000000038
511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-02-23,34.07000000000038
512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-02-24,34.07000000000038
513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-02-25,34.07000000000038
514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-02-26,34.07000000000038
515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-02-27,34.07000000000038
516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-03-02,34.07000000000038
517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-03-03,34.07000000000038
518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-03-04,34.07000000000038
519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-03-05,34.07000000000038
520,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-03-06,34.07000000000038
521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-03-09,34.07000000000038
522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-03-10,34.07000000000038
523,6.929999999999964,61.61999999999993,0.0,5.2199999999999855,0.0,-16.719999999999956,-68.87999999999977,28.650000000000162,0.0,2015-03-11,50.8900000000007
524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-03-12,50.8900000000007
525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-03-13,50.8900000000007
526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-03-16,50.8900000000007
527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-03-17,50.8900000000007
528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-03-18,50.8900000000007
529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-03-19,50.8900000000007
530,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-03-20,50.8900000000007
531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-03-23,50.8900000000007
532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-03-24,50.8900000000007
533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-03-25,50.8900000000007
534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-03-26,50.8900000000007
535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-03-27,50.8900000000007
536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-03-30,50.8900000000007
537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-03-31,50.8900000000007
538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-04-01,50.8900000000007
539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-04-02,50.8900000000007
540,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-04-06,50.8900000000007
541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-04-07,50.8900000000007
542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-04-08,50.8900000000007
543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-04-09,50.8900000000007
544,2.940000000000012,-62.859999999999935,0.0,-12.160000000000146,15.750000000000064,32.12000000000002,0.0,30.23999999999995,0.0,2015-04-10,56.920000000000655
545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-04-13,56.920000000000655
546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-04-14,56.920000000000655
547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-04-15,56.920000000000655
548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-04-16,56.920000000000655
549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-04-17,56.920000000000655
550,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-04-20,56.920000000000655
551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-04-21,56.920000000000655
552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-04-22,56.920000000000655
553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-04-23,56.920000000000655
554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-04-24,56.920000000000655
555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-04-27,56.920000000000655
556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-04-28,56.920000000000655
557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-04-29,56.920000000000655
558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-04-30,56.920000000000655
559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-05-01,56.920000000000655
560,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-05-04,56.920000000000655
561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-05-05,56.920000000000655
562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-05-06,56.920000000000655
563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-05-07,56.920000000000655
564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-05-08,56.920000000000655
565,-42.41999999999992,-17.55000000000011,0.0,0.0,20.16000000000008,0.0,13.19999999999993,-5.60000000000008,-0.7799999999998448,2015-05-11,23.930000000000703
566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-05-12,23.930000000000703
567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-05-13,23.930000000000703
568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-05-14,23.930000000000703
569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-05-15,23.930000000000703
570,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-05-18,23.930000000000703
571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-05-19,23.930000000000703
572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-05-20,23.930000000000703
573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-05-21,23.930000000000703
574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-05-22,23.930000000000703
575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-05-26,23.930000000000703
576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-05-27,23.930000000000703
577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-05-28,23.930000000000703
578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-05-29,23.930000000000703
579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-06-01,23.930000000000703
580,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-06-02,23.930000000000703
581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-06-03,23.930000000000703
582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-06-04,23.930000000000703
583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-06-05,23.930000000000703
584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-06-08,23.930000000000703
585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-06-09,23.930000000000703
586,0.0,25.089999999999904,0.0,12.959999999999981,-2.6399999999999864,0.0,18.75,16.24000000000015,4.939999999999942,2015-06-10,99.27000000000069
587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-06-11,99.27000000000069
588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-06-12,99.27000000000069
589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-06-15,99.27000000000069
590,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-06-16,99.27000000000069
591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-06-17,99.27000000000069
592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-06-18,99.27000000000069
593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-06-19,99.27000000000069
594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-06-22,99.27000000000069
595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-06-23,99.27000000000069
596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-06-24,99.27000000000069
597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-06-25,99.27000000000069
598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-06-26,99.27000000000069
599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-06-29,99.27000000000069
600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-06-30,99.27000000000069
601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-07-01,99.27000000000069
602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-07-02,99.27000000000069
603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-07-06,99.27000000000069
604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-07-07,99.27000000000069
605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-07-08,99.27000000000069
606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-07-09,99.27000000000069
607,0.0,62.14000000000002,0.0,36.0,-44.87999999999993,0.0,4.250000000000043,-2.990000000000052,5.71999999999997,2015-07-10,159.51000000000073
608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-07-13,159.51000000000073
609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-07-14,159.51000000000073
610,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-07-15,159.51000000000073
611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-07-16,159.51000000000073
612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-07-17,159.51000000000073
613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-07-20,159.51000000000073
614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-07-21,159.51000000000073
615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-07-22,159.51000000000073
616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-07-23,159.51000000000073
617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-07-24,159.51000000000073
618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-07-27,159.51000000000073
619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-07-28,159.51000000000073
620,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-07-29,159.51000000000073
621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-07-30,159.51000000000073
622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-07-31,159.51000000000073
623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-08-03,159.51000000000073
624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-08-04,159.51000000000073
625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-08-05,159.51000000000073
626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-08-06,159.51000000000073
627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-08-07,159.51000000000073
628,51.70000000000003,91.9799999999999,0.0,7.409999999999876,0.0,18.69000000000001,0.0,-3.25,8.450000000000074,2015-08-10,334.49000000000063
629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-08-11,334.49000000000063
630,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-08-12,334.49000000000063
631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-08-13,334.49000000000063
632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-08-14,334.49000000000063
633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-08-17,334.49000000000063
634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-08-18,334.49000000000063
635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-08-19,334.49000000000063
636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-08-20,334.49000000000063
637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-08-21,334.49000000000063
638,109.12000000000002,120.00000000000013,0.0,117.23000000000003,0.0,-97.0200000000001,0.0,-104.25999999999996,-108.42000000000004,2015-08-24,371.1400000000007
639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-08-25,371.1400000000007
640,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-08-26,371.1400000000007
641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-08-27,371.1400000000007
642,0.0,22.78000000000005,11.100000000000158,-19.32000000000004,23.490000000000123,2.2999999999998693,16.999999999999993,0.0,0.0,2015-08-28,428.49000000000086
643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-08-31,428.49000000000086
644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-09-01,428.49000000000086
645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-09-02,428.49000000000086
646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-09-03,428.49000000000086
647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-09-04,428.49000000000086
648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-09-08,428.49000000000086
649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-09-09,428.49000000000086
650,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-09-10,428.49000000000086
651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-09-11,428.49000000000086
652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-09-14,428.49000000000086
653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-09-15,428.49000000000086
654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-09-16,428.49000000000086
655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-09-17,428.49000000000086
656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-09-18,428.49000000000086
657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-09-21,428.49000000000086
658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-09-22,428.49000000000086
659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-09-23,428.49000000000086
660,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-09-24,428.49000000000086
661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-09-25,428.49000000000086
662,82.07999999999987,56.48000000000002,0.0,37.19999999999999,0.0,-3.5200000000000813,0.0,-64.40000000000012,-13.390000000000017,2015-09-28,522.9400000000005
663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-09-29,522.9400000000005
664,11.43999999999994,2.8900000000000285,0.0,0.0,-5.200000000000075,-0.8800000000001376,-0.4999999999999005,22.080000000000158,0.0,2015-09-30,552.7700000000006
665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-10-01,552.7700000000006
666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-10-02,552.7700000000006
667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-10-05,552.7700000000006
668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-10-06,552.7700000000006
669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-10-07,552.7700000000006
670,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-10-08,552.7700000000006
671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-10-09,552.7700000000006
672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-10-12,552.7700000000006
673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-10-13,552.7700000000006
674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-10-14,552.7700000000006
675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-10-15,552.7700000000006
676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-10-16,552.7700000000006
677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-10-19,552.7700000000006
678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-10-20,552.7700000000006
679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-10-21,552.7700000000006
680,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-10-22,552.7700000000006
681,-129.74000000000007,-104.04000000000008,0.0,-104.16000000000004,0.0,83.16000000000003,47.03999999999985,0.0,78.52000000000008,2015-10-23,423.55000000000035
682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-10-26,423.55000000000035
683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-10-27,423.55000000000035
684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-10-28,423.55000000000035
685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-10-29,423.55000000000035
686,-5.75,0.0,0.0,3.4199999999999946,-5.059999999999974,0.0,-26.159999999999908,39.90000000000012,15.599999999999964,2015-10-30,445.50000000000057
687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-11-02,445.50000000000057
688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-11-03,445.50000000000057
689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-11-04,445.50000000000057
690,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-11-05,445.50000000000057
691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-11-06,445.50000000000057
692,5.290000000000092,-30.299999999999944,0.0,0.0,11.040000000000093,-20.369999999999976,39.839999999999925,0.0,-2.6399999999999864,2015-11-09,448.36000000000075
693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-11-10,448.36000000000075
694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-11-11,448.36000000000075
695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-11-12,448.36000000000075
696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-11-13,448.36000000000075
697,8.509999999999941,43.949999999999896,0.0,0.0,-31.27999999999999,0.0,-5.999999999999872,-25.19999999999996,-33.239999999999945,2015-11-16,405.1000000000008
698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-11-17,405.1000000000008
699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-11-18,405.1000000000008
700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-11-19,405.1000000000008
701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-11-20,405.1000000000008
702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-11-23,405.1000000000008
703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-11-24,405.1000000000008
704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-11-25,405.1000000000008
705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-11-27,405.1000000000008
706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-11-30,405.1000000000008
707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-12-01,405.1000000000008
708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-12-02,405.1000000000008
709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-12-03,405.1000000000008
710,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-12-04,405.1000000000008
711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-12-07,405.1000000000008
712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-12-08,405.1000000000008
713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-12-09,405.1000000000008
714,-3.4500000000001307,83.40000000000003,0.0,20.32999999999987,14.400000000000205,0.0,0.0,3.3599999999999284,10.009999999999948,2015-12-10,533.1500000000007
715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-12-11,533.1500000000007
716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-12-14,533.1500000000007
717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-12-15,533.1500000000007
718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-12-16,533.1500000000007
719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-12-17,533.1500000000007
720,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-12-18,533.1500000000007
721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-12-21,533.1500000000007
722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-12-22,533.1500000000007
723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-12-23,533.1500000000007
724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-12-24,533.1500000000007
725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-12-28,533.1500000000007
726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-12-29,533.1500000000007
727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-12-30,533.1500000000007
728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-12-31,533.1500000000007
729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-01-04,533.1500000000007
730,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-01-05,533.1500000000007
731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-01-06,533.1500000000007
732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-01-07,533.1500000000007
733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-01-08,533.1500000000007
734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-01-11,533.1500000000007
735,92.22999999999996,102.50999999999979,0.0,0.0,-56.349999999999895,5.249999999999852,-38.99999999999988,0.0,-49.44000000000007,2016-01-12,588.3500000000005
736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-01-13,588.3500000000005
737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-01-14,588.3500000000005
738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-01-15,588.3500000000005
739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-01-19,588.3500000000005
740,72.54000000000015,66.87999999999992,0.0,48.6,-60.500000000000036,-30.869999999999976,0.0,0.0,-59.53999999999998,2016-01-20,625.4600000000006
741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-01-21,625.4600000000006
742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-01-22,625.4600000000006
743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-01-25,625.4600000000006
744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-01-26,625.4600000000006
745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-01-27,625.4600000000006
746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-01-28,625.4600000000006
747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-01-29,625.4600000000006
748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-02-01,625.4600000000006
749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-02-02,625.4600000000006
