Id,spx-2013-2018,len,datetime,open,high,low,close,volume,openinterest,BackTradingStrategy,len,datetime,Broker,len,cash,value,BuySell,len,buy,sell,Trades,len,pnlplus,pnlminus
642,spx-2013-2018,642,2015-08-27 23:59:59.999989,1942.77,1989.6,1942.77,1987.66,5006390000.0,0.0,BackTradingStrategy,642,735837.9999999999,Broker,642,100096.25999999998,100096.25999999998,BuySell,642,,,Trades,642,,
643,spx-2013-2018,643,2015-08-28 23:59:59.999989,1986.06,1993.48,1975.19,1988.87,3949080000.0,0.0,BackTradingStrategy,643,735838.9999999999,Broker,643,102082.31999999998,100093.44999999998,BuySell,643,,1986.06,Trades,643,,
644,spx-2013-2018,644,2015-08-31 23:59:59.999989,1986.73,1986.73,1965.98,1972.18,3915100000.0,0.0,BackTradingStrategy,644,735841.9999999999,Broker,644,102082.31999999998,100110.13999999998,BuySell,644,,,Trades,644,,
645,spx-2013-2018,645,2015-09-01 23:59:59.999989,1970.09,1970.09,1903.07,1913.85,4371850000.0,0.0,BackTradingStrategy,645,735842.9999999999,Broker,645,102082.31999999998,100168.46999999997,BuySell,645,,,Trades,645,,
646,spx-2013-2018,646,2015-09-02 23:59:59.999989,1916.52,1948.91,1916.52,1948.86,3742620000.0,0.0,BackTradingStrategy,646,735843.9999999999,Broker,646,102082.31999999998,100133.45999999998,BuySell,646,,,Trades,646,,
647,spx-2013-2018,647,2015-09-03 23:59:59.999989,1950.79,1975.01,1944.72,1951.13,3520700000.0,0.0,BackTradingStrategy,647,735844.9999999999,Broker,647,102082.31999999998,100131.18999999997,BuySell,647,,,Trades,647,,
648,spx-2013-2018,648,2015-09-04 23:59:59.999989,1947.76,1947.76,1911.21,1921.22,3167090000.0,0.0,BackTradingStrategy,648,735845.9999999999,Broker,648,102082.31999999998,100161.09999999998,BuySell,648,,,Trades,648,,
649,spx-2013-2018,649,2015-09-08 23:59:59.999989,1927.3,1970.42,1927.3,1969.41,3548650000.0,0.0,BackTradingStrategy,649,735849.9999999999,Broker,649,102082.31999999998,100112.90999999997,BuySell,649,,,Trades,649,,
650,spx-2013-2018,650,2015-09-09 23:59:59.999989,1971.45,1988.63,1937.88,1942.04,3652120000.0,0.0,BackTradingStrategy,650,735850.9999999999,Broker,650,102082.31999999998,100140.27999999998,BuySell,650,,,Trades,650,,
651,spx-2013-2018,651,2015-09-10 23:59:59.999989,1941.59,1965.29,1937.19,1952.29,3626320000.0,0.0,BackTradingStrategy,651,735851.9999999999,Broker,651,102082.31999999998,100130.02999999998,BuySell,651,,,Trades,651,,
652,spx-2013-2018,652,2015-09-11 23:59:59.999989,1951.45,1961.05,1939.19,1961.05,3218590000.0,0.0,BackTradingStrategy,652,735852.9999999999,Broker,652,102082.31999999998,100121.26999999997,BuySell,652,,,Trades,652,,
653,spx-2013-2018,653,2015-09-14 23:59:59.999989,1963.06,1963.06,1948.27,1953.03,3000200000.0,0.0,BackTradingStrategy,653,735855.9999999999,Broker,653,102082.31999999998,100129.28999999998,BuySell,653,,,Trades,653,,
654,spx-2013-2018,654,2015-09-15 23:59:59.999989,1955.1,1983.19,1954.3,1978.09,3239860000.0,0.0,BackTradingStrategy,654,735856.9999999999,Broker,654,102082.31999999998,100104.22999999998,BuySell,654,,,Trades,654,,
655,spx-2013-2018,655,2015-09-16 23:59:59.999989,1978.02,1997.26,1977.93,1995.31,3630680000.0,0.0,BackTradingStrategy,655,735857.9999999999,Broker,655,102082.31999999998,100087.00999999998,BuySell,655,,,Trades,655,,
656,spx-2013-2018,656,2015-09-17 23:59:59.999989,1995.33,2020.86,1986.73,1990.2,4183790000.0,0.0,BackTradingStrategy,656,735858.9999999999,Broker,656,102082.31999999998,100092.11999999998,BuySell,656,,,Trades,656,,
657,spx-2013-2018,657,2015-09-18 23:59:59.999989,1989.66,1989.66,1953.45,1958.03,6021240000.0,0.0,BackTradingStrategy,657,735859.9999999999,Broker,657,102082.31999999998,100124.28999999998,BuySell,657,,,Trades,657,,
658,spx-2013-2018,658,2015-09-21 23:59:59.999989,1960.84,1979.64,1955.8,1966.97,3269350000.0,0.0,BackTradingStrategy,658,735862.9999999999,Broker,658,102082.31999999998,100115.34999999998,BuySell,658,,,Trades,658,,
659,spx-2013-2018,659,2015-09-22 23:59:59.999989,1961.39,1961.39,1929.22,1942.74,3808260000.0,0.0,BackTradingStrategy,659,735863.9999999999,Broker,659,102082.31999999998,100139.57999999997,BuySell,659,,,Trades,659,,
660,spx-2013-2018,660,2015-09-23 23:59:59.999989,1943.24,1949.52,1932.57,1938.76,3190530000.0,0.0,BackTradingStrategy,660,735864.9999999999,Broker,660,102082.31999999998,100143.55999999998,BuySell,660,,,Trades,660,,
661,spx-2013-2018,661,2015-09-24 23:59:59.999989,1934.81,1937.17,1908.92,1932.24,4091530000.0,0.0,BackTradingStrategy,661,735865.9999999999,Broker,661,102082.31999999998,100150.07999999997,BuySell,661,,,Trades,661,,
662,spx-2013-2018,662,2015-09-25 23:59:59.999989,1935.93,1952.89,1921.5,1931.34,3721870000.0,0.0,BackTradingStrategy,662,735866.9999999999,Broker,662,102082.31999999998,100150.97999999998,BuySell,662,,,Trades,662,,
663,spx-2013-2018,663,2015-09-28 23:59:59.999989,1929.18,1929.18,1879.21,1881.77,4326660000.0,0.0,BackTradingStrategy,663,735869.9999999999,Broker,663,100153.13999999998,100153.13999999998,BuySell,663,1929.18,,Trades,663,56.87999999999988,
664,spx-2013-2018,664,2015-09-29 23:59:59.999989,1881.9,1899.48,1871.91,1884.09,4132390000.0,0.0,BackTradingStrategy,664,735870.9999999999,Broker,664,100153.13999999998,100153.13999999998,BuySell,664,,,Trades,664,,
665,spx-2013-2018,665,2015-09-30 23:59:59.999989,1887.14,1920.53,1887.14,1920.03,4525070000.0,0.0,BackTradingStrategy,665,735871.9999999999,Broker,665,102040.27999999998,100120.24999999999,BuySell,665,,1887.14,Trades,665,,
666,spx-2013-2018,666,2015-10-01 23:59:59.999989,1919.65,1927.21,1900.7,1923.82,3983600000.0,0.0,BackTradingStrategy,666,735872.9999999999,Broker,666,102040.27999999998,100116.45999999998,BuySell,666,,,Trades,666,,
667,spx-2013-2018,667,2015-10-02 23:59:59.999989,1921.77,1951.36,1893.7,1951.36,4378570000.0,0.0,BackTradingStrategy,667,735873.9999999999,Broker,667,102040.27999999998,100088.91999999998,BuySell,667,,,Trades,667,,
668,spx-2013-2018,668,2015-10-05 23:59:59.999989,1954.33,1989.17,1954.33,1987.05,4334490000.0,0.0,BackTradingStrategy,668,735876.9999999999,Broker,668,102040.27999999998,100053.22999999998,BuySell,668,,,Trades,668,,
669,spx-2013-2018,669,2015-10-06 23:59:59.999989,1986.63,1991.62,1971.99,1979.92,4202400000.0,0.0,BackTradingStrategy,669,735877.9999999999,Broker,669,102040.27999999998,100060.35999999999,BuySell,669,,,Trades,669,,
670,spx-2013-2018,670,2015-10-07 23:59:59.999989,1982.34,1999.31,1976.44,1995.83,4666470000.0,0.0,BackTradingStrategy,670,735878.9999999999,Broker,670,102040.27999999998,100044.44999999998,BuySell,670,,,Trades,670,,
671,spx-2013-2018,671,2015-10-08 23:59:59.999989,1994.01,2016.5,1987.53,2013.43,3939140000.0,0.0,BackTradingStrategy,671,735879.9999999999,Broker,671,102040.27999999998,100026.84999999999,BuySell,671,,,Trades,671,,
672,spx-2013-2018,672,2015-10-09 23:59:59.999989,2013.73,2020.13,2007.61,2014.89,3706900000.0,0.0,BackTradingStrategy,672,735880.9999999999,Broker,672,102040.27999999998,100025.38999999998,BuySell,672,,,Trades,672,,
673,spx-2013-2018,673,2015-10-12 23:59:59.999989,2015.65,2018.66,2010.55,2017.46,2893250000.0,0.0,BackTradingStrategy,673,735883.9999999999,Broker,673,102040.27999999998,100022.81999999998,BuySell,673,,,Trades,673,,
674,spx-2013-2018,674,2015-10-13 23:59:59.999989,2015.0,2022.34,2001.78,2003.69,3401920000.0,0.0,BackTradingStrategy,674,735884.9999999999,Broker,674,102040.27999999998,100036.58999999998,BuySell,674,,,Trades,674,,
675,spx-2013-2018,675,2015-10-14 23:59:59.999989,2003.66,2009.56,1990.73,1994.24,3644590000.0,0.0,BackTradingStrategy,675,735885.9999999999,Broker,675,102040.27999999998,100046.03999999998,BuySell,675,,,Trades,675,,
676,spx-2013-2018,676,2015-10-15 23:59:59.999989,1996.47,2024.15,1996.47,2023.86,3746290000.0,0.0,BackTradingStrategy,676,735886.9999999999,Broker,676,102040.27999999998,100016.41999999998,BuySell,676,,,Trades,676,,
677,spx-2013-2018,677,2015-10-16 23:59:59.999989,2024.37,2033.54,2020.46,2033.11,3595430000.0,0.0,BackTradingStrategy,677,735887.9999999999,Broker,677,102040.27999999998,100007.16999999998,BuySell,677,,,Trades,677,,
678,spx-2013-2018,678,2015-10-19 23:59:59.999989,2031.73,2034.45,2022.31,2033.66,3287320000.0,0.0,BackTradingStrategy,678,735890.9999999999,Broker,678,102040.27999999998,100006.61999999998,BuySell,678,,,Trades,678,,
679,spx-2013-2018,679,2015-10-20 23:59:59.999989,2033.13,2039.12,2026.61,2030.77,3331500000.0,0.0,BackTradingStrategy,679,735891.9999999999,Broker,679,102040.27999999998,100009.50999999998,BuySell,679,,,Trades,679,,
680,spx-2013-2018,680,2015-10-21 23:59:59.999989,2033.47,2037.97,2017.22,2018.94,3627790000.0,0.0,BackTradingStrategy,680,735892.9999999999,Broker,680,102040.27999999998,100021.33999999998,BuySell,680,,,Trades,680,,
681,spx-2013-2018,681,2015-10-22 23:59:59.999989,2021.88,2055.2,2021.88,2052.51,4430850000.0,0.0,BackTradingStrategy,681,735893.9999999999,Broker,681,102040.27999999998,99987.76999999999,BuySell,681,,,Trades,681,,
682,spx-2013-2018,682,2015-10-23 23:59:59.999989,2058.19,2079.74,2058.19,2075.15,4108460000.0,0.0,BackTradingStrategy,682,735894.9999999999,Broker,682,99982.08999999998,99982.08999999998,BuySell,682,2058.19,,Trades,682,,-171.04999999999995
683,spx-2013-2018,683,2015-10-26 23:59:59.999989,2075.08,2075.14,2066.53,2071.18,3385800000.0,0.0,BackTradingStrategy,683,735897.9999999999,Broker,683,99982.08999999998,99982.08999999998,BuySell,683,,,Trades,683,,
684,spx-2013-2018,684,2015-10-27 23:59:59.999989,2068.75,2070.37,2058.84,2065.89,4216880000.0,0.0,BackTradingStrategy,684,735898.9999999999,Broker,684,99982.08999999998,99982.08999999998,BuySell,684,,,Trades,684,,
685,spx-2013-2018,685,2015-10-28 23:59:59.999989,2066.48,2090.35,2063.11,2090.35,4698110000.0,0.0,BackTradingStrategy,685,735899.9999999999,Broker,685,99982.08999999998,99982.08999999998,BuySell,685,,,Trades,685,,
686,spx-2013-2018,686,2015-10-29 23:59:59.999989,2088.35,2092.52,2082.63,2089.41,4008940000.0,0.0,BackTradingStrategy,686,735900.9999999999,Broker,686,99982.08999999998,99982.08999999998,BuySell,686,,,Trades,686,,
687,spx-2013-2018,687,2015-10-30 23:59:59.999989,2090.0,2094.32,2079.34,2079.36,4256200000.0,0.0,BackTradingStrategy,687,735901.9999999999,Broker,687,99982.08999999998,99982.08999999998,BuySell,687,,,Trades,687,,
688,spx-2013-2018,688,2015-11-02 23:59:59.999989,2080.76,2106.2,2080.76,2104.05,3760020000.0,0.0,BackTradingStrategy,688,735904.9999999999,Broker,688,99982.08999999998,99982.08999999998,BuySell,688,,,Trades,688,,
689,spx-2013-2018,689,2015-11-03 23:59:59.999989,2102.63,2116.48,2097.51,2109.79,4272060000.0,0.0,BackTradingStrategy,689,735905.9999999999,Broker,689,99982.08999999998,99982.08999999998,BuySell,689,,,Trades,689,,
690,spx-2013-2018,690,2015-11-04 23:59:59.999989,2110.6,2114.59,2096.98,2102.31,4078870000.0,0.0,BackTradingStrategy,690,735906.9999999999,Broker,690,99982.08999999998,99982.08999999998,BuySell,690,,,Trades,690,,
691,spx-2013-2018,691,2015-11-05 23:59:59.999989,2101.68,2108.78,2090.41,2099.93,4051890000.0,0.0,BackTradingStrategy,691,735907.9999999999,Broker,691,99982.08999999998,99982.08999999998,BuySell,691,,,Trades,691,,
692,spx-2013-2018,692,2015-11-06 23:59:59.999989,2098.6,2101.91,2083.74,2099.2,4369020000.0,0.0,BackTradingStrategy,692,735908.9999999999,Broker,692,99982.08999999998,99982.08999999998,BuySell,692,,,Trades,692,,
693,spx-2013-2018,693,2015-11-09 23:59:59.999989,2096.56,2096.56,2068.24,2078.58,3882350000.0,0.0,BackTradingStrategy,693,735911.9999999999,Broker,693,99982.08999999998,99982.08999999998,BuySell,693,,,Trades,693,,
694,spx-2013-2018,694,2015-11-10 23:59:59.999989,2077.19,2083.67,2069.91,2081.72,3821440000.0,0.0,BackTradingStrategy,694,735912.9999999999,Broker,694,99982.08999999998,99982.08999999998,BuySell,694,,,Trades,694,,
695,spx-2013-2018,695,2015-11-11 23:59:59.999989,2083.41,2086.94,2074.85,2075.0,3692410000.0,0.0,BackTradingStrategy,695,735913.9999999999,Broker,695,99982.08999999998,99982.08999999998,BuySell,695,,,Trades,695,,
696,spx-2013-2018,696,2015-11-12 23:59:59.999989,2072.29,2072.29,2045.66,2045.97,4016370000.0,0.0,BackTradingStrategy,696,735914.9999999999,Broker,696,99982.08999999998,99982.08999999998,BuySell,696,,,Trades,696,,
697,spx-2013-2018,697,2015-11-13 23:59:59.999989,2044.64,2044.64,2022.02,2023.04,4278750000.0,0.0,BackTradingStrategy,697,735915.9999999999,Broker,697,99982.08999999998,99982.08999999998,BuySell,697,,,Trades,697,,
698,spx-2013-2018,698,2015-11-16 23:59:59.999989,2022.08,2053.22,2019.39,2053.19,3741240000.0,0.0,BackTradingStrategy,698,735918.9999999999,Broker,698,99982.08999999998,99982.08999999998,BuySell,698,,,Trades,698,,
699,spx-2013-2018,699,2015-11-17 23:59:59.999989,2053.67,2066.69,2045.9,2050.44,4427350000.0,0.0,BackTradingStrategy,699,735919.9999999999,Broker,699,99982.08999999998,99982.08999999998,BuySell,699,,,Trades,699,,
700,spx-2013-2018,700,2015-11-18 23:59:59.999989,2051.99,2085.31,2051.99,2083.58,3926390000.0,0.0,BackTradingStrategy,700,735920.9999999999,Broker,700,99982.08999999998,99982.08999999998,BuySell,700,,,Trades,700,,
701,spx-2013-2018,701,2015-11-19 23:59:59.999989,2083.7,2086.74,2078.76,2081.24,3628110000.0,0.0,BackTradingStrategy,701,735921.9999999999,Broker,701,99982.08999999998,99982.08999999998,BuySell,701,,,Trades,701,,
702,spx-2013-2018,702,2015-11-20 23:59:59.999989,2082.82,2097.06,2082.82,2089.17,3929600000.0,0.0,BackTradingStrategy,702,735922.9999999999,Broker,702,99982.08999999998,99982.08999999998,BuySell,702,,,Trades,702,,
703,spx-2013-2018,703,2015-11-23 23:59:59.999989,2089.41,2095.61,2081.39,2086.59,3587980000.0,0.0,BackTradingStrategy,703,735925.9999999999,Broker,703,99982.08999999998,99982.08999999998,BuySell,703,,,Trades,703,,
704,spx-2013-2018,704,2015-11-24 23:59:59.999989,2084.42,2094.12,2070.29,2089.14,3884930000.0,0.0,BackTradingStrategy,704,735926.9999999999,Broker,704,99982.08999999998,99982.08999999998,BuySell,704,,,Trades,704,,
705,spx-2013-2018,705,2015-11-25 23:59:59.999989,2089.3,2093.0,2086.3,2088.87,2852940000.0,0.0,BackTradingStrategy,705,735927.9999999999,Broker,705,99982.08999999998,99982.08999999998,BuySell,705,,,Trades,705,,
706,spx-2013-2018,706,2015-11-27 23:59:59.999989,2088.82,2093.29,2084.13,2090.11,1466840000.0,0.0,BackTradingStrategy,706,735929.9999999999,Broker,706,99982.08999999998,99982.08999999998,BuySell,706,,,Trades,706,,
707,spx-2013-2018,707,2015-11-30 23:59:59.999989,2090.95,2093.81,2080.41,2080.41,4275030000.0,0.0,BackTradingStrategy,707,735932.9999999999,Broker,707,99982.08999999998,99982.08999999998,BuySell,707,,,Trades,707,,
708,spx-2013-2018,708,2015-12-01 23:59:59.999989,2082.93,2103.37,2082.93,2102.63,3712120000.0,0.0,BackTradingStrategy,708,735933.9999999999,Broker,708,99982.08999999998,99982.08999999998,BuySell,708,,,Trades,708,,
709,spx-2013-2018,709,2015-12-02 23:59:59.999989,2101.71,2104.27,2077.11,2079.51,3950640000.0,0.0,BackTradingStrategy,709,735934.9999999999,Broker,709,99982.08999999998,99982.08999999998,BuySell,709,,,Trades,709,,
710,spx-2013-2018,710,2015-12-03 23:59:59.999989,2080.71,2085.0,2042.35,2049.62,4306490000.0,0.0,BackTradingStrategy,710,735935.9999999999,Broker,710,99982.08999999998,99982.08999999998,BuySell,710,,,Trades,710,,
711,spx-2013-2018,711,2015-12-04 23:59:59.999989,2051.24,2093.84,2051.24,2091.69,4214910000.0,0.0,BackTradingStrategy,711,735936.9999999999,Broker,711,99982.08999999998,99982.08999999998,BuySell,711,,,Trades,711,,
712,spx-2013-2018,712,2015-12-07 23:59:59.999989,2090.42,2090.42,2066.78,2077.07,4043820000.0,0.0,BackTradingStrategy,712,735939.9999999999,Broker,712,99982.08999999998,99982.08999999998,BuySell,712,,,Trades,712,,
713,spx-2013-2018,713,2015-12-08 23:59:59.999989,2073.39,2073.85,2052.32,2063.59,4173570000.0,0.0,BackTradingStrategy,713,735940.9999999999,Broker,713,99982.08999999998,99982.08999999998,BuySell,713,,,Trades,713,,
714,spx-2013-2018,714,2015-12-09 23:59:59.999989,2061.17,2080.33,2036.53,2047.62,4385250000.0,0.0,BackTradingStrategy,714,735941.9999999999,Broker,714,99982.08999999998,99982.08999999998,BuySell,714,,,Trades,714,,
715,spx-2013-2018,715,2015-12-10 23:59:59.999989,2047.93,2067.65,2045.67,2052.23,3715150000.0,0.0,BackTradingStrategy,715,735942.9999999999,Broker,715,99982.08999999998,99982.08999999998,BuySell,715,,,Trades,715,,
716,spx-2013-2018,716,2015-12-11 23:59:59.999989,2047.27,2047.27,2008.8,2012.37,4301060000.0,0.0,BackTradingStrategy,716,735943.9999999999,Broker,716,99982.08999999998,99982.08999999998,BuySell,716,,,Trades,716,,
717,spx-2013-2018,717,2015-12-14 23:59:59.999989,2013.37,2022.92,1993.26,2021.94,4612440000.0,0.0,BackTradingStrategy,717,735946.9999999999,Broker,717,99982.08999999998,99982.08999999998,BuySell,717,,,Trades,717,,
718,spx-2013-2018,718,2015-12-15 23:59:59.999989,2025.55,2053.87,2025.55,2043.41,4353540000.0,0.0,BackTradingStrategy,718,735947.9999999999,Broker,718,99982.08999999998,99982.08999999998,BuySell,718,,,Trades,718,,
719,spx-2013-2018,719,2015-12-16 23:59:59.999989,2046.5,2076.72,2042.43,2073.07,4635450000.0,0.0,BackTradingStrategy,719,735948.9999999999,Broker,719,99982.08999999998,99982.08999999998,BuySell,719,,,Trades,719,,
720,spx-2013-2018,720,2015-12-17 23:59:59.999989,2073.76,2076.37,2041.66,2041.89,4327390000.0,0.0,BackTradingStrategy,720,735949.9999999999,Broker,720,99982.08999999998,99982.08999999998,BuySell,720,,,Trades,720,,
721,spx-2013-2018,721,2015-12-18 23:59:59.999989,2040.81,2040.81,2005.33,2005.55,6683070000.0,0.0,BackTradingStrategy,721,735950.9999999999,Broker,721,99982.08999999998,99982.08999999998,BuySell,721,,,Trades,721,,
722,spx-2013-2018,722,2015-12-21 23:59:59.999989,2010.27,2022.9,2005.93,2021.15,3760280000.0,0.0,BackTradingStrategy,722,735953.9999999999,Broker,722,101992.35999999999,99971.20999999999,BuySell,722,,2010.27,Trades,722,,
723,spx-2013-2018,723,2015-12-22 23:59:59.999989,2023.15,2042.74,2020.49,2038.97,3520860000.0,0.0,BackTradingStrategy,723,735954.9999999999,Broker,723,101992.35999999999,99953.38999999998,BuySell,723,,,Trades,723,,
724,spx-2013-2018,724,2015-12-23 23:59:59.999989,2042.2,2064.73,2042.2,2064.29,3484090000.0,0.0,BackTradingStrategy,724,735955.9999999999,Broker,724,101992.35999999999,99928.06999999999,BuySell,724,,,Trades,724,,
725,spx-2013-2018,725,2015-12-24 23:59:59.999989,2063.52,2067.36,2058.73,2060.99,1411860000.0,0.0,BackTradingStrategy,725,735956.9999999999,Broker,725,101992.35999999999,99931.36999999998,BuySell,725,,,Trades,725,,
726,spx-2013-2018,726,2015-12-28 23:59:59.999989,2057.77,2057.77,2044.2,2056.5,2492510000.0,0.0,BackTradingStrategy,726,735960.9999999999,Broker,726,101992.35999999999,99935.85999999999,BuySell,726,,,Trades,726,,
727,spx-2013-2018,727,2015-12-29 23:59:59.999989,2060.54,2081.56,2060.54,2078.36,2542000000.0,0.0,BackTradingStrategy,727,735961.9999999999,Broker,727,101992.35999999999,99913.99999999999,BuySell,727,,,Trades,727,,
728,spx-2013-2018,728,2015-12-30 23:59:59.999989,2077.34,2077.34,2061.97,2063.36,2367430000.0,0.0,BackTradingStrategy,728,735962.9999999999,Broker,728,101992.35999999999,99928.99999999999,BuySell,728,,,Trades,728,,
729,spx-2013-2018,729,2015-12-31 23:59:59.999989,2060.59,2062.54,2043.62,2043.94,2655330000.0,0.0,BackTradingStrategy,729,735963.9999999999,Broker,729,101992.35999999999,99948.41999999998,BuySell,729,,,Trades,729,,
730,spx-2013-2018,730,2016-01-04 23:59:59.999989,2038.2,2038.2,1989.68,2012.66,4304880000.0,0.0,BackTradingStrategy,730,735967.9999999999,Broker,730,101992.35999999999,99979.69999999998,BuySell,730,,,Trades,730,,
731,spx-2013-2018,731,2016-01-05 23:59:59.999989,2013.78,2021.94,2004.17,2016.71,3706620000.0,0.0,BackTradingStrategy,731,735968.9999999999,Broker,731,101992.35999999999,99975.64999999998,BuySell,731,,,Trades,731,,
732,spx-2013-2018,732,2016-01-06 23:59:59.999989,2011.71,2011.71,1979.05,1990.26,4336660000.0,0.0,BackTradingStrategy,732,735969.9999999999,Broker,732,101992.35999999999,100002.09999999999,BuySell,732,,,Trades,732,,
733,spx-2013-2018,733,2016-01-07 23:59:59.999989,1985.32,1985.32,1938.83,1943.09,5076590000.0,0.0,BackTradingStrategy,733,735970.9999999999,Broker,733,101992.35999999999,100049.26999999999,BuySell,733,,,Trades,733,,
734,spx-2013-2018,734,2016-01-08 23:59:59.999989,1945.97,1960.4,1918.46,1922.03,4664940000.0,0.0,BackTradingStrategy,734,735971.9999999999,Broker,734,101992.35999999999,100070.32999999999,BuySell,734,,,Trades,734,,
735,spx-2013-2018,735,2016-01-11 23:59:59.999989,1926.12,1935.65,1901.1,1923.67,4607290000.0,0.0,BackTradingStrategy,735,735974.9999999999,Broker,735,101992.35999999999,100068.68999999999,BuySell,735,,,Trades,735,,
736,spx-2013-2018,736,2016-01-12 23:59:59.999989,1927.83,1947.38,1914.35,1938.68,4887260000.0,0.0,BackTradingStrategy,736,735975.9999999999,Broker,736,101992.35999999999,100053.68,BuySell,736,,,Trades,736,,
737,spx-2013-2018,737,2016-01-13 23:59:59.999989,1940.34,1950.33,1886.41,1890.28,5087030000.0,0.0,BackTradingStrategy,737,735976.9999999999,Broker,737,101992.35999999999,100102.07999999999,BuySell,737,,,Trades,737,,
738,spx-2013-2018,738,2016-01-14 23:59:59.999989,1891.68,1934.47,1878.93,1921.84,5241110000.0,0.0,BackTradingStrategy,738,735977.9999999999,Broker,738,101992.35999999999,100070.51999999999,BuySell,738,,,Trades,738,,
739,spx-2013-2018,739,2016-01-15 23:59:59.999989,1916.68,1916.68,1857.83,1880.33,5468460000.0,0.0,BackTradingStrategy,739,735978.9999999999,Broker,739,101992.35999999999,100112.02999999998,BuySell,739,,,Trades,739,,
740,spx-2013-2018,740,2016-01-19 23:59:59.999989,1888.66,1901.44,1864.6,1881.33,4928350000.0,0.0,BackTradingStrategy,740,735982.9999999999,Broker,740,101992.35999999999,100111.02999999998,BuySell,740,,,Trades,740,,
741,spx-2013-2018,741,2016-01-20 23:59:59.999989,1876.18,1876.18,1812.29,1859.33,6416070000.0,0.0,BackTradingStrategy,741,735983.9999999999,Broker,741,100116.18,100116.18,BuySell,741,1876.18,,Trades,741,134.08999999999992,
742,spx-2013-2018,742,2016-01-21 23:59:59.999989,1861.46,1889.85,1848.98,1868.99,5078810000.0,0.0,BackTradingStrategy,742,735984.9999999999,Broker,742,100116.18,100116.18,BuySell,742,,,Trades,742,,
743,spx-2013-2018,743,2016-01-22 23:59:59.999989,1877.4,1908.85,1877.4,1906.9,4901760000.0,0.0,BackTradingStrategy,743,735985.9999999999,Broker,743,100116.18,100116.18,BuySell,743,,,Trades,743,,
744,spx-2013-2018,744,2016-01-25 23:59:59.999989,1906.28,1906.28,1875.97,1877.08,4401380000.0,0.0,BackTradingStrategy,744,735988.9999999999,Broker,744,100116.18,100116.18,BuySell,744,,,Trades,744,,
745,spx-2013-2018,745,2016-01-26 23:59:59.999989,1878.79,1906.73,1878.79,1903.63,4357940000.0,0.0,BackTradingStrategy,745,735989.9999999999,Broker,745,100116.18,100116.18,BuySell,745,,,Trades,745,,
746,spx-2013-2018,746,2016-01-27 23:59:59.999989,1902.52,1916.99,1872.7,1882.95,4754040000.0,0.0,BackTradingStrategy,746,735990.9999999999,Broker,746,100116.18,100116.18,BuySell,746,,,Trades,746,,
747,spx-2013-2018,747,2016-01-28 23:59:59.999989,1885.22,1902.96,1873.65,1893.36,4693010000.0,0.0,BackTradingStrategy,747,735991.9999999999,Broker,747,100116.18,100116.18,BuySell,747,,,Trades,747,,
748,spx-2013-2018,748,2016-01-29 23:59:59.999989,1894.0,1940.24,1894.0,1940.24,5497570000.0,0.0,BackTradingStrategy,748,735992.9999999999,Broker,748,100116.18,100116.18,BuySell,748,,,Trades,748,,
749,spx-2013-2018,749,2016-02-01 23:59:59.999989,1936.94,1947.2,1920.3,1939.38,4322530000.0,0.0,BackTradingStrategy,749,735995.9999999999,Broker,749,100116.18,100116.18,BuySell,749,,,Trades,749,,
750,spx-2013-2018,750,2016-02-02 23:59:59.999989,1935.26,1935.26,1897.29,1903.03,4463190000.0,0.0,BackTradingStrategy,750,735996.9999999999,Broker,750,100116.18,100116.18,BuySell,750,,,Trades,750,,
751,spx-2013-2018,751,2016-02-03 23:59:59.999989,1907.07,1918.01,1872.23,1912.53,5172950000.0,0.0,BackTradingStrategy,751,735997.9999999999,Broker,751,100116.18,100116.18,BuySell,751,,,Trades,751,,
752,spx-2013-2018,752,2016-02-04 23:59:59.999989,1911.67,1927.35,1900.52,1915.45,5193320000.0,0.0,BackTradingStrategy,752,735998.9999999999,Broker,752,100116.18,100116.18,BuySell,752,,,Trades,752,,
753,spx-2013-2018,753,2016-02-05 23:59:59.999989,1913.07,1913.07,1872.65,1880.05,4929940000.0,0.0,BackTradingStrategy,753,735999.9999999999,Broker,753,100116.18,100116.18,BuySell,753,,,Trades,753,,
754,spx-2013-2018,754,2016-02-08 23:59:59.999989,1873.25,1873.25,1828.46,1853.44,5636460000.0,0.0,BackTradingStrategy,754,736002.9999999999,Broker,754,100116.18,100116.18,BuySell,754,,,Trades,754,,
755,spx-2013-2018,755,2016-02-09 23:59:59.999989,1848.46,1868.25,1834.94,1852.21,5183220000.0,0.0,BackTradingStrategy,755,736003.9999999999,Broker,755,100116.18,100116.18,BuySell,755,,,Trades,755,,
756,spx-2013-2018,756,2016-02-10 23:59:59.999989,1857.1,1881.6,1850.32,1851.86,4471170000.0,0.0,BackTradingStrategy,756,736004.9999999999,Broker,756,100116.18,100116.18,BuySell,756,,,Trades,756,,
757,spx-2013-2018,757,2016-02-11 23:59:59.999989,1847.0,1847.0,1810.1,1829.08,5500800000.0,0.0,BackTradingStrategy,757,736005.9999999999,Broker,757,100116.18,100116.18,BuySell,757,,,Trades,757,,
758,spx-2013-2018,758,2016-02-12 23:59:59.999989,1833.4,1864.78,1833.4,1864.78,4696920000.0,0.0,BackTradingStrategy,758,736006.9999999999,Broker,758,100116.18,100116.18,BuySell,758,,,Trades,758,,
